nr,datetime
202,2022-06-23 21:42:12.168334600
203,2022-06-23 21:42:12.235001400
204,2022-06-23 21:42:12.301668200
205,2022-06-23 21:42:12.368335000
206,2022-06-23 21:42:12.435001800
207,2022-06-23 21:42:12.501668600
208,2022-06-23 21:42:12.568335400
209,2022-06-23 21:42:12.635002200
210,2022-06-23 21:42:12.701669000
211,2022-06-23 21:42:12.768335800
212,2022-06-23 21:42:12.835002600
213,2022-06-23 21:42:12.901669400
214,2022-06-23 21:42:12.968336200
215,2022-06-23 21:42:13.035003000
216,2022-06-23 21:42:13.101669800
217,2022-06-23 21:42:13.168336600
218,2022-06-23 21:42:13.235003400
219,2022-06-23 21:42:13.301670200
220,2022-06-23 21:42:13.368337000
221,2022-06-23 21:42:13.435003800
222,2022-06-23 21:42:13.501670600
223,2022-06-23 21:42:13.568337400
224,2022-06-23 21:42:13.635004200
225,2022-06-23 21:42:13.701671000
226,2022-06-23 21:42:13.768337800
227,2022-06-23 21:42:13.835004600
228,2022-06-23 21:42:13.901671400
229,2022-06-23 21:42:13.968338200
230,2022-06-23 21:42:14.035005000
231,2022-06-23 21:42:14.101671800
232,2022-06-23 21:42:14.168338600
233,2022-06-23 21:42:14.235005400
234,2022-06-23 21:42:14.301672200
235,2022-06-23 21:42:14.368339000
236,2022-06-23 21:42:14.435005800
237,2022-06-23 21:42:14.501672600
238,2022-06-23 21:42:14.568339400
239,2022-06-23 21:42:14.635006200
240,2022-06-23 21:42:14.701673000
241,2022-06-23 21:42:14.768339800
242,2022-06-23 21:42:14.835006600
243,2022-06-23 21:42:14.901673400
244,2022-06-23 21:42:14.968340200
245,2022-06-23 21:42:15.035007000
246,2022-06-23 21:42:15.101673800
247,2022-06-23 21:42:15.168340600
248,2022-06-23 21:42:15.235007400
249,2022-06-23 21:42:15.301674200
250,2022-06-23 21:42:15.368341000
251,2022-06-23 21:42:15.435007800
252,2022-06-23 21:42:15.501674600
253,2022-06-23 21:42:15.568341400
254,2022-06-23 21:42:15.635008200
255,2022-06-23 21:42:15.701675000
256,2022-06-23 21:42:15.768341800
257,2022-06-23 21:42:15.835008600
258,2022-06-23 21:42:15.901675400
259,2022-06-23 21:42:15.968342200
260,2022-06-23 21:42:16.035009000
261,2022-06-23 21:42:16.101675800
262,2022-06-23 21:42:16.168342600
263,2022-06-23 21:42:16.235009400
264,2022-06-23 21:42:16.301676200
265,2022-06-23 21:42:16.368343000
266,2022-06-23 21:42:16.435009800
267,2022-06-23 21:42:16.501676600
268,2022-06-23 21:42:16.568343400
269,2022-06-23 21:42:16.635010200
270,2022-06-23 21:42:16.701677000
271,2022-06-23 21:42:16.768343800
272,2022-06-23 21:42:16.835010600
273,2022-06-23 21:42:16.901677400
274,2022-06-23 21:42:16.968344200
275,2022-06-23 21:42:17.035011000
276,2022-06-23 21:42:17.101677800
277,2022-06-23 21:42:17.168344600
278,2022-06-23 21:42:17.235011400
279,2022-06-23 21:42:17.301678200
280,2022-06-23 21:42:17.368345000
281,2022-06-23 21:42:17.435011800
282,2022-06-23 21:42:17.501678600
283,2022-06-23 21:42:17.568345400
284,2022-06-23 21:42:17.635012200
285,2022-06-23 21:42:17.701679000
286,2022-06-23 21:42:17.768345800
287,2022-06-23 21:42:17.835012600
288,2022-06-23 21:42:17.901679400
289,2022-06-23 21:42:17.968346200
290,2022-06-23 21:42:18.035013000
291,2022-06-23 21:42:18.101679800
292,2022-06-23 21:42:18.168346600
293,2022-06-23 21:42:18.235013400
294,2022-06-23 21:42:18.301680200
295,2022-06-23 21:42:18.368347000
296,2022-06-23 21:42:18.435013800
297,2022-06-23 21:42:18.501680600
298,2022-06-23 21:42:18.568347400
299,2022-06-23 21:42:18.635014200
300,2022-06-23 21:42:18.701681000
301,2022-06-23 21:42:18.768347800
302,2022-06-23 21:42:18.835014600
303,2022-06-23 21:42:18.901681400
304,2022-06-23 21:42:18.968348200
305,2022-06-23 21:42:19.035015000
306,2022-06-23 21:42:19.101681800
307,2022-06-23 21:42:19.168348600
308,2022-06-23 21:42:19.235015400
309,2022-06-23 21:42:19.301682200
310,2022-06-23 21:42:19.368349000
311,2022-06-23 21:42:19.435015800
312,2022-06-23 21:42:19.501682600
313,2022-06-23 21:42:19.568349400
314,2022-06-23 21:42:19.635016200
315,2022-06-23 21:42:19.701683000
316,2022-06-23 21:42:19.768349800
317,2022-06-23 21:42:19.835016600
318,2022-06-23 21:42:19.901683400
319,2022-06-23 21:42:19.968350200
320,2022-06-23 21:42:20.035017000
321,2022-06-23 21:42:20.101683800
322,2022-06-23 21:42:20.168350600
323,2022-06-23 21:42:20.235017400
324,2022-06-23 21:42:20.301684200
325,2022-06-23 21:42:20.368351000
326,2022-06-23 21:42:20.435017800
327,2022-06-23 21:42:20.501684600
328,2022-06-23 21:42:20.568351400
329,2022-06-23 21:42:20.635018200
330,2022-06-23 21:42:20.701685000
331,2022-06-23 21:42:20.768351800
332,2022-06-23 21:42:20.835018600
333,2022-06-23 21:42:20.901685400
334,2022-06-23 21:42:20.968352200
335,2022-06-23 21:42:21.035019000
336,2022-06-23 21:42:21.101685800
337,2022-06-23 21:42:21.168352600
338,2022-06-23 21:42:21.235019400
339,2022-06-23 21:42:21.301686200
340,2022-06-23 21:42:21.368353000
341,2022-06-23 21:42:21.435019800
342,2022-06-23 21:42:21.501686600
343,2022-06-23 21:42:21.568353400
344,2022-06-23 21:42:21.635020200
345,2022-06-23 21:42:21.701687000
346,2022-06-23 21:42:21.768353800
347,2022-06-23 21:42:21.835020600
348,2022-06-23 21:42:21.901687400
349,2022-06-23 21:42:21.968354200
350,2022-06-23 21:42:22.035021000
351,2022-06-23 21:42:22.101687800
352,2022-06-23 21:42:22.168354600
353,2022-06-23 21:42:22.235021400
354,2022-06-23 21:42:22.301688200
355,2022-06-23 21:42:22.368355000
356,2022-06-23 21:42:22.435021800
357,2022-06-23 21:42:22.501688600
358,2022-06-23 21:42:22.568355400
359,2022-06-23 21:42:22.635022200
360,2022-06-23 21:42:22.701689000
361,2022-06-23 21:42:22.768355800
362,2022-06-23 21:42:22.835022600
363,2022-06-23 21:42:22.901689400
364,2022-06-23 21:42:22.968356200
365,2022-06-23 21:42:23.035023000
366,2022-06-23 21:42:23.101689800
367,2022-06-23 21:42:23.168356600
368,2022-06-23 21:42:23.235023400
369,2022-06-23 21:42:23.301690200
370,2022-06-23 21:42:23.368357000
371,2022-06-23 21:42:23.435023800
372,2022-06-23 21:42:23.501690600
373,2022-06-23 21:42:23.568357400
374,2022-06-23 21:42:23.635024200
375,2022-06-23 21:42:23.701691000
376,2022-06-23 21:42:23.768357800
377,2022-06-23 21:42:23.835024600
378,2022-06-23 21:42:23.901691400
379,2022-06-23 21:42:23.968358200
380,2022-06-23 21:42:24.035025000
381,2022-06-23 21:42:24.101691800
382,2022-06-23 21:42:24.168358600
383,2022-06-23 21:42:24.235025400
384,2022-06-23 21:42:24.301692200
385,2022-06-23 21:42:24.368359000
386,2022-06-23 21:42:24.435025800
387,2022-06-23 21:42:24.501692600
388,2022-06-23 21:42:24.568359400
389,2022-06-23 21:42:24.635026200
390,2022-06-23 21:42:24.701693000
391,2022-06-23 21:42:24.768359800
392,2022-06-23 21:42:24.835026600
393,2022-06-23 21:42:24.901693400
394,2022-06-23 21:42:24.968360200
395,2022-06-23 21:42:25.035027000
396,2022-06-23 21:42:25.101693800
397,2022-06-23 21:42:25.168360600
398,2022-06-23 21:42:25.235027400
399,2022-06-23 21:42:25.301694200
400,2022-06-23 21:42:25.368361000
401,2022-06-23 21:42:25.435027800
402,2022-06-23 21:42:25.501694600
403,2022-06-23 21:42:25.568361400
404,2022-06-23 21:42:25.635028200
405,2022-06-23 21:42:25.701695000
406,2022-06-23 21:42:25.768361800
407,2022-06-23 21:42:25.835028600
408,2022-06-23 21:42:25.901695400
409,2022-06-23 21:42:25.968362200
410,2022-06-23 21:42:26.035029000
411,2022-06-23 21:42:26.101695800
412,2022-06-23 21:42:26.168362600
413,2022-06-23 21:42:26.235029400
414,2022-06-23 21:42:26.301696200
415,2022-06-23 21:42:26.368363000
416,2022-06-23 21:42:26.435029800
417,2022-06-23 21:42:26.501696600
418,2022-06-23 21:42:26.568363400
419,2022-06-23 21:42:26.635030200
420,2022-06-23 21:42:26.701697000
421,2022-06-23 21:42:26.768363800
422,2022-06-23 21:42:26.835030600
423,2022-06-23 21:42:26.901697400
424,2022-06-23 21:42:26.968364200
425,2022-06-23 21:42:27.035031000
426,2022-06-23 21:42:27.101697800
427,2022-06-23 21:42:27.168364600
428,2022-06-23 21:42:27.235031400
429,2022-06-23 21:42:27.301698200
430,2022-06-23 21:42:27.368365000
431,2022-06-23 21:42:27.435031800
432,2022-06-23 21:42:27.501698600
433,2022-06-23 21:42:27.568365400
434,2022-06-23 21:42:27.635032200
435,2022-06-23 21:42:27.701699000
436,2022-06-23 21:42:27.768365800
437,2022-06-23 21:42:27.835032600
438,2022-06-23 21:42:27.901699400
439,2022-06-23 21:42:27.968366200
440,2022-06-23 21:42:28.035033000
441,2022-06-23 21:42:28.101699800
442,2022-06-23 21:42:28.168366600
443,2022-06-23 21:42:28.235033400
444,2022-06-23 21:42:28.301700200
445,2022-06-23 21:42:28.368367000
446,2022-06-23 21:42:28.435033800
447,2022-06-23 21:42:28.501700600
448,2022-06-23 21:42:28.568367400
449,2022-06-23 21:42:28.635034200
450,2022-06-23 21:42:28.701701000
451,2022-06-23 21:42:28.768367800
452,2022-06-23 21:42:28.835034600
453,2022-06-23 21:42:28.901701400
454,2022-06-23 21:42:28.968368200
455,2022-06-23 21:42:29.035035000
456,2022-06-23 21:42:29.101701800
457,2022-06-23 21:42:29.168368600
458,2022-06-23 21:42:29.235035400
459,2022-06-23 21:42:29.301702200
460,2022-06-23 21:42:29.368369000
461,2022-06-23 21:42:29.435035800
462,2022-06-23 21:42:29.501702600
463,2022-06-23 21:42:29.568369400
464,2022-06-23 21:42:29.635036200
465,2022-06-23 21:42:29.701703000
466,2022-06-23 21:42:29.768369800
467,2022-06-23 21:42:29.835036600
468,2022-06-23 21:42:29.901703400
469,2022-06-23 21:42:29.968370200
470,2022-06-23 21:42:30.035037000
471,2022-06-23 21:42:30.101703799
472,2022-06-23 21:42:30.168370600
473,2022-06-23 21:42:30.235037400
474,2022-06-23 21:42:30.301704200
475,2022-06-23 21:42:30.368371000
476,2022-06-23 21:42:30.435037800
477,2022-06-23 21:42:30.501704600
478,2022-06-23 21:42:30.568371400
479,2022-06-23 21:42:30.635038200
480,2022-06-23 21:42:30.701705000
481,2022-06-23 21:42:30.768371800
482,2022-06-23 21:42:30.835038600
483,2022-06-23 21:42:30.901705400
484,2022-06-23 21:42:30.968372200
485,2022-06-23 21:42:31.035039000
486,2022-06-23 21:42:31.101705800
487,2022-06-23 21:42:31.168372600
488,2022-06-23 21:42:31.235039400
489,2022-06-23 21:42:31.301706199
490,2022-06-23 21:42:31.368373000
491,2022-06-23 21:42:31.435039800
492,2022-06-23 21:42:31.501706600
493,2022-06-23 21:42:31.568373400
494,2022-06-23 21:42:31.635040200
495,2022-06-23 21:42:31.701707000
496,2022-06-23 21:42:31.768373800
497,2022-06-23 21:42:31.835040600
498,2022-06-23 21:42:31.901707400
499,2022-06-23 21:42:31.968374200
500,2022-06-23 21:42:32.035041000
501,2022-06-23 21:42:32.101707800
502,2022-06-23 21:42:32.168374600
503,2022-06-23 21:42:32.235041400
504,2022-06-23 21:42:32.301708200
505,2022-06-23 21:42:32.368375000
506,2022-06-23 21:42:32.435041800
507,2022-06-23 21:42:32.501708600
508,2022-06-23 21:42:32.568375400
509,2022-06-23 21:42:32.635042200
510,2022-06-23 21:42:32.701709000
511,2022-06-23 21:42:32.768375800
512,2022-06-23 21:42:32.835042600
513,2022-06-23 21:42:32.901709400
514,2022-06-23 21:42:32.968376200
515,2022-06-23 21:42:33.035043000
516,2022-06-23 21:42:33.101709800
517,2022-06-23 21:42:33.168376600
518,2022-06-23 21:42:33.235043400
519,2022-06-23 21:42:33.301710200
520,2022-06-23 21:42:33.368377000
521,2022-06-23 21:42:33.435043800
522,2022-06-23 21:42:33.501710600
523,2022-06-23 21:42:33.568377400
524,2022-06-23 21:42:33.635044200
525,2022-06-23 21:42:33.701711000
526,2022-06-23 21:42:33.768377800
527,2022-06-23 21:42:33.835044600
528,2022-06-23 21:42:33.901711400
529,2022-06-23 21:42:33.968378200
530,2022-06-23 21:42:34.035045000
531,2022-06-23 21:42:34.101711800
532,2022-06-23 21:42:34.168378600
533,2022-06-23 21:42:34.235045400
534,2022-06-23 21:42:34.301712200
535,2022-06-23 21:42:34.368379000
536,2022-06-23 21:42:34.435045800
537,2022-06-23 21:42:34.501712600
538,2022-06-23 21:42:34.568379400
539,2022-06-23 21:42:34.635046200
540,2022-06-23 21:42:34.701713000
541,2022-06-23 21:42:34.768379800
542,2022-06-23 21:42:34.835046600
543,2022-06-23 21:42:34.901713400
544,2022-06-23 21:42:34.968380200
545,2022-06-23 21:42:35.035047000
546,2022-06-23 21:42:35.101713800
547,2022-06-23 21:42:35.168380600
548,2022-06-23 21:42:35.235047400
549,2022-06-23 21:42:35.301714200
550,2022-06-23 21:42:35.368381000
551,2022-06-23 21:42:35.435047800
552,2022-06-23 21:42:35.501714600
553,2022-06-23 21:42:35.568381400
554,2022-06-23 21:42:35.635048200
555,2022-06-23 21:42:35.701715000
556,2022-06-23 21:42:35.768381800
557,2022-06-23 21:42:35.835048600
558,2022-06-23 21:42:35.901715400
559,2022-06-23 21:42:35.968382200
560,2022-06-23 21:42:36.035049000
561,2022-06-23 21:42:36.101715800
562,2022-06-23 21:42:36.168382600
563,2022-06-23 21:42:36.235049400
564,2022-06-23 21:42:36.301716200
565,2022-06-23 21:42:36.368383000
566,2022-06-23 21:42:36.435049800
567,2022-06-23 21:42:36.501716600
568,2022-06-23 21:42:36.568383400
569,2022-06-23 21:42:36.635050200
570,2022-06-23 21:42:36.701717000
571,2022-06-23 21:42:36.768383800
572,2022-06-23 21:42:36.835050600
573,2022-06-23 21:42:36.901717400
574,2022-06-23 21:42:36.968384200
575,2022-06-23 21:42:37.035051000
576,2022-06-23 21:42:37.101717800
577,2022-06-23 21:42:37.168384600
578,2022-06-23 21:42:37.235051400
579,2022-06-23 21:42:37.301718200
580,2022-06-23 21:42:37.368385000
581,2022-06-23 21:42:37.435051800
582,2022-06-23 21:42:37.501718600
583,2022-06-23 21:42:37.568385400
584,2022-06-23 21:42:37.635052200
585,2022-06-23 21:42:37.701719000
586,2022-06-23 21:42:37.768385800
587,2022-06-23 21:42:37.835052600
588,2022-06-23 21:42:37.901719400
589,2022-06-23 21:42:37.968386200
590,2022-06-23 21:42:38.035053000
591,2022-06-23 21:42:38.101719800
592,2022-06-23 21:42:38.168386600
593,2022-06-23 21:42:38.235053400
594,2022-06-23 21:42:38.301720200
595,2022-06-23 21:42:38.368387000
596,2022-06-23 21:42:38.435053800
597,2022-06-23 21:42:38.501720600
598,2022-06-23 21:42:38.568387400
599,2022-06-23 21:42:38.635054200
600,2022-06-23 21:42:38.701721000
601,2022-06-23 21:42:38.768387800
602,2022-06-23 21:42:38.835054600
603,2022-06-23 21:42:38.901721400
604,2022-06-23 21:42:38.968388200
605,2022-06-23 21:42:39.035055000
606,2022-06-23 21:42:39.101721800
607,2022-06-23 21:42:39.168388600
608,2022-06-23 21:42:39.235055400
609,2022-06-23 21:42:39.301722200
610,2022-06-23 21:42:39.368389000
611,2022-06-23 21:42:39.435055800
612,2022-06-23 21:42:39.501722600
613,2022-06-23 21:42:39.568389400
614,2022-06-23 21:42:39.635056200
615,2022-06-23 21:42:39.701723000
616,2022-06-23 21:42:39.768389800
617,2022-06-23 21:42:39.835056600
618,2022-06-23 21:42:39.901723400
619,2022-06-23 21:42:39.968390200
620,2022-06-23 21:42:40.035057000
621,2022-06-23 21:42:40.101723800
622,2022-06-23 21:42:40.168390600
623,2022-06-23 21:42:40.235057400
624,2022-06-23 21:42:40.301724200
625,2022-06-23 21:42:40.368391000
626,2022-06-23 21:42:40.435057800
627,2022-06-23 21:42:40.501724600
628,2022-06-23 21:42:40.568391400
629,2022-06-23 21:42:40.635058200
630,2022-06-23 21:42:40.701725000
631,2022-06-23 21:42:40.768391800
632,2022-06-23 21:42:40.835058600
633,2022-06-23 21:42:40.901725400
634,2022-06-23 21:42:40.968392200
635,2022-06-23 21:42:41.035059000
636,2022-06-23 21:42:41.101725800
637,2022-06-23 21:42:41.168392600
638,2022-06-23 21:42:41.235059400
639,2022-06-23 21:42:41.301726200
640,2022-06-23 21:42:41.368393000
641,2022-06-23 21:42:41.435059800
642,2022-06-23 21:42:41.501726600
643,2022-06-23 21:42:41.568393400
644,2022-06-23 21:42:41.635060200
645,2022-06-23 21:42:41.701727000
646,2022-06-23 21:42:41.768393800
647,2022-06-23 21:42:41.835060600
648,2022-06-23 21:42:41.901727400
649,2022-06-23 21:42:41.968394200
650,2022-06-23 21:42:42.035061000
651,2022-06-23 21:42:42.101727800
652,2022-06-23 21:42:42.168394600
653,2022-06-23 21:42:42.235061400
654,2022-06-23 21:42:42.301728200
655,2022-06-23 21:42:42.368395000
656,2022-06-23 21:42:42.435061800
657,2022-06-23 21:42:42.501728600
658,2022-06-23 21:42:42.568395400
659,2022-06-23 21:42:42.635062200
660,2022-06-23 21:42:42.701729000
661,2022-06-23 21:42:42.768395800
662,2022-06-23 21:42:42.835062600
663,2022-06-23 21:42:42.901729400
664,2022-06-23 21:42:42.968396200
665,2022-06-23 21:42:43.035063000
666,2022-06-23 21:42:43.101729800
667,2022-06-23 21:42:43.168396600
668,2022-06-23 21:42:43.235063400
669,2022-06-23 21:42:43.301730200
670,2022-06-23 21:42:43.368397000
671,2022-06-23 21:42:43.435063800
672,2022-06-23 21:42:43.501730600
673,2022-06-23 21:42:43.568397400
674,2022-06-23 21:42:43.635064200
675,2022-06-23 21:42:43.701731000
676,2022-06-23 21:42:43.768397800
677,2022-06-23 21:42:43.835064600
678,2022-06-23 21:42:43.901731400
679,2022-06-23 21:42:43.968398200
680,2022-06-23 21:42:44.035065000
681,2022-06-23 21:42:44.101731800
682,2022-06-23 21:42:44.168398600
683,2022-06-23 21:42:44.235065400
684,2022-06-23 21:42:44.301732200
685,2022-06-23 21:42:44.368399000
686,2022-06-23 21:42:44.435065800
687,2022-06-23 21:42:44.501732600
688,2022-06-23 21:42:44.568399400
689,2022-06-23 21:42:44.635066200
690,2022-06-23 21:42:44.701733000
691,2022-06-23 21:42:44.768399800
692,2022-06-23 21:42:44.835066600
693,2022-06-23 21:42:44.901733400
694,2022-06-23 21:15:09.613880500
695,2022-06-23 21:15:09.613880500
696,2022-06-23 21:15:09.613880500
697,2022-06-23 21:15:09.613880500
698,2022-06-23 21:15:09.613880500
699,2022-06-23 21:15:09.613880500
700,2022-06-23 21:15:09.613880500
701,2022-06-23 21:15:09.613880500
702,2022-06-23 21:15:09.613880500
703,2022-06-23 21:15:09.613880500
704,2022-06-23 21:15:09.613880500
705,2022-06-23 21:15:09.613880500
706,2022-06-23 21:42:45.768401800
707,2022-06-23 21:42:45.835068600
708,2022-06-23 21:42:45.901735400
709,2022-06-23 21:42:45.968402200
710,2022-06-23 21:42:46.035069000
711,2022-06-23 21:42:46.101735800
712,2022-06-23 21:42:46.168402600
713,2022-06-23 21:42:46.235069400
714,2022-06-23 21:42:46.301736200
715,2022-06-23 21:42:46.368403000
716,2022-06-23 21:42:46.435069800
717,2022-06-23 21:42:46.501736600
718,2022-06-23 21:42:46.568403400
719,2022-06-23 21:42:46.635070200
720,2022-06-23 21:42:46.701737000
721,2022-06-23 21:42:46.768403800
722,2022-06-23 21:42:46.835070600
723,2022-06-23 21:42:46.901737400
724,2022-06-23 21:42:46.968404200
725,2022-06-23 21:42:47.035071000
726,2022-06-23 21:42:47.101737800
727,2022-06-23 21:42:47.168404600
728,2022-06-23 21:42:47.235071400
729,2022-06-23 21:42:47.301738200
730,2022-06-23 21:42:47.368405000
731,2022-06-23 21:42:47.435071800
732,2022-06-23 21:42:47.501738600
733,2022-06-23 21:42:47.568405400
734,2022-06-23 21:42:47.635072200
735,2022-06-23 21:42:47.701739000
