,nr,datetime,x1,y1,x2,y2,lat,lon,height
50,1012,2022-06-23 21:43:06.168442600,281.01,205.07,296.63,405.45,49.42250273175434,11.448069406544189,33.6
51,1013,2022-06-23 21:43:06.235109400,281.01,205.3,296.63,405.67,49.42250273175434,11.448069406544189,33.6
52,1014,2022-06-23 21:43:06.301776200,281.01,205.55,296.68,405.81,49.42250296067859,11.448069940156364,33.7
53,1015,2022-06-23 21:43:06.368443000,281.08,205.73,296.76,405.92,49.42250294471112,11.44807021057078,33.7
54,1016,2022-06-23 21:43:06.435109800,281.14,205.87,296.81,406.0,49.42250294471112,11.44807021057078,33.7
55,1017,2022-06-23 21:43:06.501776600,281.25,205.94,296.99,406.1,49.42250318312677,11.448070406026646,33.7
56,1018,2022-06-23 21:43:06.568443400,281.45,206.0,297.26,406.17,49.42250317473186,11.448070590341445,33.7
57,1019,2022-06-23 21:43:06.635110200,281.8,205.91,297.73,405.98,49.42250317473186,11.448070590341445,33.7
58,1020,2022-06-23 21:43:06.701777000,282.36,205.7,298.39,405.57,49.42250326669903,11.44807060121912,33.7
59,1021,2022-06-23 21:43:06.768443800,282.95,205.25,298.83,404.77,49.42250329352849,11.448070716857035,33.7
60,1022,2022-06-23 21:43:06.835110600,281.57,203.86,296.89,403.26,49.42250329352849,11.448070716857035,33.7
61,1023,2022-06-23 21:43:06.901777400,280.44,203.4,296.2,402.98,49.42250343271276,11.44807053935066,33.7
62,1024,2022-06-23 21:43:06.968444200,279.91,203.24,295.75,402.45,49.42250380729735,11.448070670712497,33.7
63,1025,2022-06-23 21:43:07.035111000,279.42,202.69,295.29,401.71,49.42250380729735,11.448070670712497,33.7
64,1026,2022-06-23 21:43:07.101777800,278.82,202.08,294.7,400.83,49.42250460340959,11.44807022575474,33.7
65,1027,2022-06-23 21:43:07.168444600,278.04,201.44,293.92,399.76,49.422505488165285,11.448070375935233,33.7
66,1028,2022-06-23 21:43:07.235111400,277.02,200.57,292.99,398.49,49.422505488165285,11.448070375935233,33.7
67,1029,2022-06-23 21:43:07.301778200,275.88,199.6,291.96,397.06,49.4225069470648,11.448069946279976,33.7
68,1030,2022-06-23 21:43:07.368445000,274.55,198.53,290.79,395.4,49.42250832564722,11.448070146305538,33.7
69,1031,2022-06-23 21:43:07.435111800,273.13,197.38,289.47,393.7,49.42250832564722,11.448070146305538,33.7
70,1032,2022-06-23 21:43:07.501778600,271.55,196.15,288.04,391.88,49.42251023814638,11.448069324935222,33.7
71,1033,2022-06-23 21:43:07.568445400,269.88,194.84,286.56,389.9,49.422512077010126,11.44806953756362,33.7
72,1034,2022-06-23 21:43:07.635112200,268.13,193.57,284.93,387.9,49.422512077010126,11.44806953756362,33.7
73,1035,2022-06-23 21:43:07.701779000,266.27,192.28,283.3,385.97,49.4225142450917,11.44806877811444,33.7
74,1036,2022-06-23 21:43:07.768445800,264.38,191.01,281.59,383.97,49.42251635372356,11.44806903917881,33.7
75,1037,2022-06-23 21:43:07.835112600,262.52,189.78,279.96,382.09,49.42251635372356,11.44806903917881,33.7
76,1038,2022-06-23 21:43:07.901779400,260.91,188.66,278.53,380.35,49.422518436348334,11.448068149144758,33.7
77,1039,2022-06-23 21:43:07.968446200,259.42,187.59,277.25,378.78,49.42252037793852,11.448068295334998,33.7
78,1040,2022-06-23 21:43:08.035113000,258.16,186.64,276.05,377.31,49.42252037793852,11.448068295334998,33.7
79,1041,2022-06-23 21:43:08.101779800,257.0,185.74,275.05,376.0,49.42252180483462,11.448067362527686,33.7
80,1042,2022-06-23 21:43:08.168446600,255.97,184.93,274.16,374.78,49.42252328004432,11.44806729755131,33.7
81,1043,2022-06-23 21:43:08.235113400,255.05,184.23,273.37,373.69,49.42252328004432,11.44806729755131,33.7
82,1044,2022-06-23 21:43:08.301780200,254.24,183.51,272.67,372.72,49.42252368145847,11.448066425677457,33.7
83,1045,2022-06-23 21:43:08.368447000,253.58,182.9,272.11,371.86,49.42252466215615,11.448066188646717,33.7
84,1046,2022-06-23 21:43:08.435113800,253.05,182.41,271.62,371.13,49.42252466215615,11.448066188646717,33.7
85,1047,2022-06-23 21:43:08.501780600,252.56,182.02,271.24,370.55,49.4225248021971,11.448065609930346,33.7
86,1048,2022-06-23 21:43:08.568447400,252.18,181.63,270.94,370.04,49.4225253366621,11.448065305882029,33.7
87,1049,2022-06-23 21:43:08.635114200,251.9,181.35,270.66,369.64,49.4225253366621,11.448065305882029,33.7
88,1050,2022-06-23 21:43:08.701781000,251.64,181.19,270.43,369.28,49.42252513521838,11.448065141663283,33.7
89,1051,2022-06-23 21:43:08.768447800,251.26,181.06,270.04,369.0,49.42252538004158,11.44806489713934,33.7
90,1052,2022-06-23 21:43:08.835114600,250.68,181.05,269.58,368.74,49.42252538004158,11.44806489713934,33.7
91,1053,2022-06-23 21:43:08.901781400,250.1,180.98,269.01,368.37,49.42252550024306,11.44806533798836,33.7
92,1054,2022-06-23 21:43:08.968448200,249.43,180.95,268.36,368.01,49.42252593355781,11.448065363707652,33.7
93,1055,2022-06-23 21:43:09.035115000,248.72,180.95,267.55,367.61,49.42252593355781,11.448065363707652,33.7
94,1056,2022-06-23 21:43:09.101781800,247.85,180.78,266.71,367.09,49.42252695818312,11.448066017896195,33.7
95,1057,2022-06-23 21:43:09.168448600,246.84,180.69,265.72,366.55,49.4225278125458,11.448066362097148,33.7
96,1058,2022-06-23 21:43:09.235115400,245.71,180.56,264.64,365.87,49.4225278125458,11.448066362097148,33.7
97,1059,2022-06-23 21:43:09.301782200,244.45,180.51,263.51,365.23,49.42252954755244,11.44806743884279,33.7
98,1060,2022-06-23 21:43:09.368449000,243.16,180.41,262.28,364.57,49.4225307221898,11.448068028792417,33.7
99,1061,2022-06-23 21:43:09.435115800,241.89,180.31,260.99,363.9,49.4225307221898,11.448068028792417,33.7
100,1062,2022-06-23 21:43:09.501782600,240.49,180.2,259.69,363.25,49.42253250804566,11.448068843156776,33.7
101,1063,2022-06-23 21:43:09.568449400,239.17,180.12,258.45,362.64,49.42253378222277,11.448069518929447,33.7
102,1064,2022-06-23 21:43:09.635116200,238.02,179.98,257.38,362.1,49.42253378222277,11.448069518929447,33.7
103,1065,2022-06-23 21:43:09.701783000,236.99,179.87,256.44,361.59,49.42253527778585,11.448069958909253,33.7
104,1066,2022-06-23 21:43:09.768449800,236.1,179.77,255.66,361.1,49.42253630110916,11.448070418550538,33.7
105,1067,2022-06-23 21:43:09.835116600,235.37,179.7,254.97,360.74,49.42253630110916,11.448070418550538,33.7
106,1068,2022-06-23 21:43:09.901783400,234.82,179.64,254.43,360.38,49.42253707954073,11.448070431759112,33.7
107,1069,2022-06-23 21:43:09.968450200,234.24,179.57,253.96,360.11,49.42253771005044,11.448070577975678,33.7
108,1070,2022-06-23 21:43:10.035117000,233.88,179.55,253.59,359.84,49.42253771005044,11.448070577975678,33.7
109,1071,2022-06-23 21:43:10.101783800,233.48,179.54,253.23,359.65,49.4225377186167,11.44807043412951,33.7
