datetime,lat,lon,height
2022-06-23 19:42:26.386,49.42217084716835,11.447858470221677,0.0
2022-06-23 19:42:26.486,49.42217088440474,11.447858501829796,0.0
2022-06-23 19:42:26.586,49.42217094773711,11.447858540094895,0.0
2022-06-23 19:42:26.686,49.42217098560525,11.447858593975266,0.0
2022-06-23 19:42:26.786,49.4221710500052,11.447858585221718,0.0
2022-06-23 19:42:26.886,49.42217108866357,11.447858652621408,0.0
2022-06-23 19:42:26.986,49.42217100491463,11.44785845909975,0.0
2022-06-23 19:42:27.086,49.422171030000875,11.447858520240617,0.0
2022-06-23 19:42:27.186,49.42217111582605,11.447858477730126,0.0
2022-06-23 19:42:27.286,49.422171144604334,11.447858544433089,0.0
2022-06-23 19:42:27.386,49.42217122721612,11.447858627458334,0.0
2022-06-23 19:42:27.486,49.422171258950826,11.447858709047118,0.0
2022-06-23 19:42:27.586,49.42217118890466,11.447858607269065,0.0
2022-06-23 19:42:27.686,49.4221712076808,11.447858684237142,0.0
2022-06-23 19:42:27.786,49.42217115760362,11.44785873960397,0.0
2022-06-23 19:42:27.886,49.42217116730275,11.44785882602191,0.0
2022-06-23 19:42:27.986,49.42217098871587,11.447859000978012,0.0
2022-06-23 19:42:28.086,49.422170977565834,11.447859107276566,0.0
2022-06-23 19:42:28.186,49.42217068972297,11.44785924733289,0.0
2022-06-23 19:42:28.286,49.42217064715303,11.447859368367055,0.0
2022-06-23 19:42:28.386,49.42217055649328,11.447859625372653,0.0
2022-06-23 19:42:28.486,49.422170506446086,11.447859770344039,0.0
2022-06-23 19:42:28.586,49.42217044590952,11.447859838285822,0.0
2022-06-23 19:42:28.686,49.42217040115734,11.447859970327714,0.0
2022-06-23 19:42:28.786,49.42217038303652,11.447859988207963,0.0
2022-06-23 19:42:28.886,49.4221703726007,11.447860103522931,0.0
2022-06-23 19:42:28.986,49.42217041277639,11.447859723721386,0.0
2022-06-23 19:42:29.086,49.42217049763465,11.447859846170209,0.0
2022-06-23 19:42:29.186,49.42217087712667,11.447859342687506,0.0
2022-06-23 19:42:29.286,49.42217102846541,11.44785948737473,0.1
