x,y,area,max_scoreImg,max_innerToRing,nr
559.0,241.0,1.0,16.0,14.1,382
370.0,46.66,6.0,23.0,13.0,500
370.0,81.88,8.0,26.0,18.6,501
370.0,118.34,9.0,25.0,20.1,502
370.0,193.67,8.0,24.0,18.5,504
370.45,232.6,9.0,18.0,10.5,505
371.0,269.35,9.0,26.0,17.5,506
372.68,308.91,8.0,22.0,12.9,507
380.0,422.19,7.0,26.0,14.4,510
285.0,11.0,1.0,17.0,11.9,577
288.0,14.0,1.0,23.0,18.1,578
291.0,16.0,1.0,21.0,18.3,579
294.0,18.0,1.0,27.0,23.8,580
297.0,19.0,1.0,23.0,18.5,581
299.7,20.26,3.0,23.0,19.6,582
302.63,21.0,2.0,27.0,24.5,583
305.67,22.0,2.0,29.0,25.6,584
308.58,23.0,2.0,28.0,23.5,585
311.0,23.48,2.0,26.0,22.5,586
312.78,23.73,3.0,34.0,32.2,587
314.3,23.73,3.0,27.0,24.8,588
316.29,23.34,3.0,26.0,23.4,589
318.65,23.0,2.0,32.0,28.5,590
321.53,23.0,2.0,25.0,23.5,591
324.52,22.0,2.0,27.0,24.1,592
327.68,20.78,3.0,31.0,28.4,593
331.33,19.38,3.0,23.0,19.1,594
334.73,17.78,3.0,32.0,27.1,595
338.45,16.28,3.0,30.0,27.7,596
342.27,14.42,3.0,25.0,20.4,597
345.65,12.7,3.0,26.0,24.8,598
348.73,10.6,3.0,30.0,26.0,599
351.78,8.19,4.0,35.0,31.9,600
354.54,5.39,4.0,34.0,29.8,601
356.58,1.85,4.0,29.0,27.2,602
557.0,401.0,1.0,16.0,11.1,704
559.0,241.0,1.0,14.0,11.8,832
559.0,241.0,1.0,14.0,10.3,952
638.63,425.86,5.0,18.0,15.4,990
638.02,417.74,11.0,25.0,21.2,991
639.0,409.43,2.0,20.0,11.4,992
634.0,194.0,1.0,17.0,10.5,1242
637.52,191.0,2.0,17.0,15.7,1432
634.68,192.4,3.0,20.0,16.6,1433
632.0,195.0,1.0,16.0,10.2,1434
630.45,197.0,2.0,17.0,13.9,1435
628.0,200.0,1.0,16.0,14.7,1436
625.48,203.0,2.0,15.0,12.6,1437
623.0,205.0,1.0,19.0,14.8,1438
621.0,208.0,1.0,19.0,15.1,1439
618.0,210.0,1.0,14.0,10.4,1440
614.0,213.0,1.0,17.0,12.3,1441
611.0,215.0,1.0,20.0,17.2,1442
608.0,217.0,1.0,19.0,18.5,1443
605.41,219.0,2.0,22.0,18.8,1444
603.0,221.0,1.0,17.0,14.5,1445
600.0,222.0,1.0,21.0,19.9,1446
597.0,224.0,1.0,17.0,11.5,1447
594.0,225.0,1.0,18.0,14.5,1448
590.44,226.0,2.0,19.0,16.0,1449
586.0,227.0,1.0,21.0,17.5,1450
581.49,228.0,2.0,18.0,17.1,1451
578.0,229.0,1.0,15.0,11.2,1452
571.47,230.0,2.0,19.0,15.9,1454
