,nr,datetime,x1,y1,x2,y2,lat,lon,height
1,215,2024-04-05 10:49:11.615302000,29.38,386.75,0.0,383.45,48.665065490852605,9.836829396739557,28.6
2,216,2024-04-05 10:49:11.681968800,29.73,386.83,0.0,383.38,48.66506542740129,9.836829352628866,28.7
3,217,2024-04-05 10:49:11.748635600,30.34,386.76,0.41,383.41,48.66506542740129,9.836829352628866,28.7
4,218,2024-04-05 10:49:11.815302400,30.83,386.88,0.72,383.36,48.66506520683041,9.836829505634958,28.8
5,219,2024-04-05 10:49:11.881969200,31.3,386.94,1.41,383.5,48.66506514245611,9.836829456945894,28.9
6,220,2024-04-05 10:49:11.948636000,31.73,387.07,1.95,383.55,48.66506514245611,9.836829456945894,28.9
7,221,2024-04-05 10:49:12.015302800,32.42,387.12,2.46,383.58,48.66506482103427,9.836829786264994,29.0
8,222,2024-04-05 10:49:12.081969600,32.87,387.13,3.08,383.61,48.66506472821406,9.836829705501328,29.1
9,223,2024-04-05 10:49:12.148636400,33.47,387.19,3.53,383.6,48.66506472821406,9.836829705501328,29.1
10,224,2024-04-05 10:49:12.215303200,34.03,387.34,4.26,383.74,48.66506477316472,9.836829772737364,29.3
11,225,2024-04-05 10:49:12.281970000,34.66,387.22,4.8,383.69,48.66506469105428,9.836829682726156,29.4
12,226,2024-04-05 10:49:12.348636800,35.38,387.24,5.45,383.68,48.66506469105428,9.836829682726156,29.4
13,227,2024-04-05 10:49:12.415303600,35.75,387.34,5.91,383.69,48.66506453637819,9.83682983731457,29.5
14,228,2024-04-05 10:49:12.481970400,36.45,387.27,6.52,383.67,48.66506445949523,9.836829757938691,29.6
15,229,2024-04-05 10:49:12.548637200,36.95,387.33,7.26,383.8,48.66506445949523,9.836829757938691,29.6
16,230,2024-04-05 10:49:12.615304000,37.46,387.43,7.62,383.9,48.665064665567975,9.836829702349632,29.7
17,250,2024-04-05 10:49:13.948640000,48.99,387.05,19.53,383.85,48.66506531014628,9.836829684580858,31.2
18,251,2024-04-05 10:49:14.015306800,49.4,387.1,20.3,384.1,48.66506543326053,9.836829895899688,31.4
19,252,2024-04-05 10:49:14.081973600,49.83,387.13,20.7,383.82,48.66506546160149,9.836829969646622,31.5
20,253,2024-04-05 10:49:14.148640400,50.85,386.87,21.53,383.89,48.66506546160149,9.836829969646622,31.5
21,254,2024-04-05 10:49:14.215307200,51.5,386.89,22.35,383.95,48.66506547278669,9.836829956624824,31.6
22,255,2024-04-05 10:49:14.281974000,51.78,386.85,22.84,383.91,48.66506547765867,9.836830024548268,31.7
23,256,2024-04-05 10:49:14.348640800,52.34,386.97,23.56,383.93,48.66506547765867,9.836830024548268,31.7
24,257,2024-04-05 10:49:14.415307600,53.38,386.88,24.15,384.09,48.66506549781901,9.836829918272784,31.8
25,258,2024-04-05 10:49:14.481974400,54.04,386.88,24.64,383.92,48.66506551200448,9.836829968271804,32.0
26,259,2024-04-05 10:49:14.548641200,54.7,386.85,25.55,383.93,48.66506551200448,9.836829968271804,32.0
27,260,2024-04-05 10:49:14.615308000,55.34,386.83,26.14,384.1,48.66506534565279,9.836830154947789,32.1
28,261,2024-04-05 10:49:14.681974800,55.99,386.83,26.76,384.04,48.66506534238696,9.836830221172177,32.2
29,262,2024-04-05 10:49:14.748641600,56.55,386.83,27.6,384.06,48.66506534238696,9.836830221172177,32.2
30,263,2024-04-05 10:49:14.815308400,57.19,386.76,28.18,384.1,48.66506550535932,9.83682997584624,32.4
31,264,2024-04-05 10:49:14.881975200,57.91,386.85,28.64,383.96,48.66506549531556,9.836830031020254,32.5
32,265,2024-04-05 10:49:14.948642000,58.52,386.86,29.59,384.09,48.66506549531556,9.836830031020254,32.5
33,266,2024-04-05 10:49:15.015308800,59.11,386.83,30.13,384.16,48.665065571864446,9.836829954212412,32.6
34,267,2024-04-05 10:49:15.081975600,59.81,386.9,30.71,384.12,48.66506554878949,9.836829956508083,32.7
35,268,2024-04-05 10:49:15.148642400,60.41,386.86,31.49,384.09,48.66506554878949,9.836829956508083,32.7
36,269,2024-04-05 10:49:15.215309200,61.11,386.84,32.17,384.32,48.66506550136109,9.836829973628369,32.8
37,270,2024-04-05 10:49:15.281976000,61.78,386.9,32.86,384.35,48.66506549863493,9.836829950982896,32.9
38,271,2024-04-05 10:49:15.348642800,62.5,386.85,33.56,384.24,48.66506549863493,9.836829950982896,32.9
39,272,2024-04-05 10:49:15.415309600,63.1,386.87,34.23,384.4,48.665065416333896,9.836829846795574,33.1
40,273,2024-04-05 10:49:15.481976400,63.77,386.92,34.91,384.27,48.66506540459189,9.83682983772961,33.2
41,274,2024-04-05 10:49:15.548643200,64.36,386.86,35.5,384.42,48.66506540459189,9.83682983772961,33.2
42,275,2024-04-05 10:49:15.615310000,65.04,386.87,36.22,384.41,48.66506559339108,9.836829615178846,33.4
43,276,2024-04-05 10:49:15.681976800,65.63,386.91,37.0,384.4,48.66506558167478,9.836829631028085,33.5
