nr,datetime
84,2024-04-05 10:49:02.881951200
85,2024-04-05 10:49:02.948618000
86,2024-04-05 10:49:03.015284800
87,2024-04-05 10:49:03.081951600
88,2024-04-05 10:49:03.148618400
89,2024-04-05 10:49:03.215285200
90,2024-04-05 10:49:03.281952000
91,2024-04-05 10:49:03.348618800
92,2024-04-05 10:49:03.415285600
93,2024-04-05 10:49:03.481952400
94,2024-04-05 10:49:03.548619200
95,2024-04-05 10:49:03.615286000
96,2024-04-05 10:49:03.681952800
97,2024-04-05 10:49:03.748619600
98,2024-04-05 10:49:03.815286400
99,2024-04-05 10:49:03.881953200
100,2024-04-05 10:49:03.948620000
101,2024-04-05 10:49:04.015286800
102,2024-04-05 10:49:04.081953600
103,2024-04-05 10:49:04.148620400
104,2024-04-05 10:49:04.215287200
105,2024-04-05 10:49:04.281954000
106,2024-04-05 10:49:04.348620800
107,2024-04-05 10:49:04.415287600
108,2024-04-05 10:49:04.481954400
109,2024-04-05 10:49:04.548621200
110,2024-04-05 10:49:04.615288000
111,2024-04-05 10:49:04.681954800
112,2024-04-05 10:49:04.748621600
113,2024-04-05 10:49:04.815288400
114,2024-04-05 10:49:04.881955200
115,2024-04-05 10:49:04.948622000
116,2024-04-05 10:49:05.015288800
117,2024-04-05 10:49:05.081955600
118,2024-04-05 10:49:05.148622400
119,2024-04-05 10:49:05.215289200
120,2024-04-05 10:49:05.281956000
121,2024-04-05 10:49:05.348622800
122,2024-04-05 10:49:05.415289600
123,2024-04-05 10:49:05.481956400
124,2024-04-05 10:49:05.548623200
125,2024-04-05 10:49:05.615290000
126,2024-04-05 10:49:05.681956800
127,2024-04-05 10:49:05.748623600
128,2024-04-05 10:49:05.815290400
129,2024-04-05 10:49:05.881957200
130,2024-04-05 10:49:05.948624000
131,2024-04-05 10:49:06.015290800
132,2024-04-05 10:49:06.081957600
133,2024-04-05 10:49:06.148624400
134,2024-04-05 10:49:06.215291200
135,2024-04-05 10:49:06.281958000
136,2024-04-05 10:49:06.348624800
137,2024-04-05 10:49:06.415291600
138,2024-04-05 10:49:06.481958400
139,2024-04-05 10:49:06.548625200
140,2024-04-05 10:49:06.615292000
141,2024-04-05 10:49:06.681958800
142,2024-04-05 10:49:06.748625600
143,2024-04-05 10:49:06.815292400
144,2024-04-05 10:49:06.881959200
145,2024-04-05 10:49:06.948626000
146,2024-04-05 10:49:07.015292800
147,2024-04-05 10:49:07.081959600
148,2024-04-05 10:49:07.148626400
149,2024-04-05 10:49:07.215293200
150,2024-04-05 10:49:07.281960000
151,2024-04-05 10:49:07.348626800
152,2024-04-05 10:49:07.415293600
153,2024-04-05 10:49:07.481960400
154,2024-04-05 10:49:07.548627200
155,2024-04-05 10:49:07.615294000
156,2024-04-05 10:49:07.681960800
157,2024-04-05 10:49:07.748627600
158,2024-04-05 10:49:07.815294400
159,2024-04-05 10:49:07.881961200
160,2024-04-05 10:49:07.948628000
161,2024-04-05 10:49:08.015294800
162,2024-04-05 10:49:08.081961600
163,2024-04-05 10:49:08.148628400
164,2024-04-05 10:49:08.215295200
165,2024-04-05 10:49:08.281962000
166,2024-04-05 10:49:08.348628800
167,2024-04-05 10:49:08.415295600
168,2024-04-05 10:49:08.481962400
169,2024-04-05 10:49:08.548629200
170,2024-04-05 10:49:08.615296000
171,2024-04-05 10:49:08.681962800
172,2024-04-05 10:49:08.748629600
173,2024-04-05 10:49:08.815296400
174,2024-04-05 10:49:08.881963200
175,2024-04-05 10:49:08.948630000
176,2024-04-05 10:49:09.015296800
177,2024-04-05 10:49:09.081963600
178,2024-04-05 10:49:09.148630400
179,2024-04-05 10:49:09.215297200
180,2024-04-05 10:49:09.281964000
181,2024-04-05 10:49:09.348630800
182,2024-04-05 10:49:09.415297600
183,2024-04-05 10:49:09.481964400
184,2024-04-05 09:09:48.118830700
185,2024-04-05 10:49:09.615298000
186,2024-04-05 10:49:09.681964800
187,2024-04-05 10:49:09.748631600
188,2024-04-05 10:49:09.815298400
189,2024-04-05 10:49:09.881965200
190,2024-04-05 10:49:09.948632000
191,2024-04-05 10:49:10.015298800
192,2024-04-05 10:49:10.081965600
193,2024-04-05 10:49:10.148632400
194,2024-04-05 10:49:10.215299200
195,2024-04-05 10:49:10.281966000
196,2024-04-05 10:49:10.348632800
197,2024-04-05 10:49:10.415299600
198,2024-04-05 10:49:10.481966400
199,2024-04-05 10:49:10.548633200
200,2024-04-05 10:49:10.615300000
201,2024-04-05 10:49:10.681966800
202,2024-04-05 10:49:10.748633600
203,2024-04-05 10:49:10.815300400
204,2024-04-05 10:49:10.881967200
205,2024-04-05 10:49:10.948634000
206,2024-04-05 10:49:11.015300800
207,2024-04-05 10:49:11.081967600
208,2024-04-05 10:49:11.148634400
209,2024-04-05 10:49:11.215301200
210,2024-04-05 10:49:11.281968000
211,2024-04-05 10:49:11.348634800
212,2024-04-05 10:49:11.415301600
213,2024-04-05 10:49:11.481968400
214,2024-04-05 10:49:11.548635200
215,2024-04-05 10:49:11.615302000
216,2024-04-05 10:49:11.681968800
217,2024-04-05 10:49:11.748635600
218,2024-04-05 10:49:11.815302400
219,2024-04-05 10:49:11.881969200
220,2024-04-05 10:49:11.948636000
221,2024-04-05 10:49:12.015302800
222,2024-04-05 10:49:12.081969600
223,2024-04-05 10:49:12.148636400
224,2024-04-05 10:49:12.215303200
225,2024-04-05 10:49:12.281970000
226,2024-04-05 10:49:12.348636800
227,2024-04-05 10:49:12.415303600
228,2024-04-05 10:49:12.481970400
229,2024-04-05 10:49:12.548637200
230,2024-04-05 10:49:12.615304000
231,2024-04-05 09:09:48.118830700
232,2024-04-05 09:09:48.118830700
233,2024-04-05 09:09:48.118830700
234,2024-04-05 09:09:48.118830700
235,2024-04-05 09:09:48.118830700
236,2024-04-05 09:09:48.118830700
237,2024-04-05 09:09:48.118830700
238,2024-04-05 09:09:48.118830700
239,2024-04-05 09:09:48.118830700
240,2024-04-05 09:09:48.118830700
241,2024-04-05 09:09:48.118830700
242,2024-04-05 09:09:48.118830700
243,2024-04-05 10:49:13.481972400
244,2024-04-05 10:49:13.548639200
245,2024-04-05 10:49:13.615306000
246,2024-04-05 10:49:13.681972800
247,2024-04-05 10:49:13.748639600
248,2024-04-05 10:49:13.815306400
249,2024-04-05 10:49:13.881973200
250,2024-04-05 10:49:13.948640000
251,2024-04-05 10:49:14.015306800
252,2024-04-05 10:49:14.081973600
253,2024-04-05 10:49:14.148640400
254,2024-04-05 10:49:14.215307200
255,2024-04-05 10:49:14.281974000
256,2024-04-05 10:49:14.348640800
257,2024-04-05 10:49:14.415307600
258,2024-04-05 10:49:14.481974400
259,2024-04-05 10:49:14.548641200
260,2024-04-05 10:49:14.615308000
261,2024-04-05 10:49:14.681974800
262,2024-04-05 10:49:14.748641600
263,2024-04-05 10:49:14.815308400
264,2024-04-05 10:49:14.881975200
265,2024-04-05 10:49:14.948642000
266,2024-04-05 10:49:15.015308800
267,2024-04-05 10:49:15.081975600
268,2024-04-05 10:49:15.148642400
269,2024-04-05 10:49:15.215309200
270,2024-04-05 10:49:15.281976000
271,2024-04-05 10:49:15.348642800
272,2024-04-05 10:49:15.415309600
273,2024-04-05 10:49:15.481976400
274,2024-04-05 10:49:15.548643200
275,2024-04-05 10:49:15.615310000
276,2024-04-05 10:49:15.681976800
277,2024-04-05 10:49:15.748643600
278,2024-04-05 10:49:15.815310400
279,2024-04-05 10:49:15.881977200
280,2024-04-05 10:49:15.948644000
281,2024-04-05 10:49:16.015310800
282,2024-04-05 10:49:16.081977600
283,2024-04-05 10:49:16.148644400
284,2024-04-05 10:49:16.215311200
285,2024-04-05 10:49:16.281978000
286,2024-04-05 10:49:16.348644800
287,2024-04-05 10:49:16.415311600
288,2024-04-05 10:49:16.481978400
289,2024-04-05 10:49:16.548645200
290,2024-04-05 10:49:16.615312000
291,2024-04-05 10:49:16.681978800
292,2024-04-05 10:49:16.748645600
293,2024-04-05 10:49:16.815312400
294,2024-04-05 10:49:16.881979200
295,2024-04-05 10:49:16.948646000
296,2024-04-05 10:49:17.015312800
297,2024-04-05 10:49:17.081979600
298,2024-04-05 10:49:17.148646400
299,2024-04-05 10:49:17.215313200
300,2024-04-05 10:49:17.281980000
301,2024-04-05 10:49:17.348646800
302,2024-04-05 10:49:17.415313600
303,2024-04-05 10:49:17.481980400
304,2024-04-05 10:49:17.548647200
305,2024-04-05 10:49:17.615314000
306,2024-04-05 10:49:17.681980800
307,2024-04-05 10:49:17.748647600
308,2024-04-05 10:49:17.815314400
309,2024-04-05 10:49:17.881981200
310,2024-04-05 10:49:17.948648000
311,2024-04-05 10:49:18.015314800
312,2024-04-05 10:49:18.081981600
313,2024-04-05 10:49:18.148648400
314,2024-04-05 10:49:18.215315200
315,2024-04-05 10:49:18.281982000
316,2024-04-05 10:49:18.348648800
317,2024-04-05 10:49:18.415315600
318,2024-04-05 10:49:18.481982400
319,2024-04-05 10:49:18.548649200
320,2024-04-05 10:49:18.615316000
321,2024-04-05 10:49:18.681982800
322,2024-04-05 10:49:18.748649600
323,2024-04-05 10:49:18.815316400
324,2024-04-05 10:49:18.881983200
325,2024-04-05 10:49:18.948650000
326,2024-04-05 10:49:19.015316800
327,2024-04-05 10:49:19.081983600
328,2024-04-05 10:49:19.148650400
329,2024-04-05 10:49:19.215317200
330,2024-04-05 10:49:19.281984000
331,2024-04-05 10:49:19.348650800
332,2024-04-05 10:49:19.415317600
333,2024-04-05 10:49:19.481984400
334,2024-04-05 10:49:19.548651200
335,2024-04-05 10:49:19.615318000
336,2024-04-05 10:49:19.681984800
337,2024-04-05 10:49:19.748651600
338,2024-04-05 10:49:19.815318400
339,2024-04-05 10:49:19.881985200
340,2024-04-05 10:49:19.948652000
341,2024-04-05 10:49:20.015318800
342,2024-04-05 10:49:20.081985600
343,2024-04-05 10:49:20.148652400
344,2024-04-05 10:49:20.215319200
345,2024-04-05 10:49:20.281986000
346,2024-04-05 10:49:20.348652800
347,2024-04-05 10:49:20.415319600
348,2024-04-05 10:49:20.481986400
349,2024-04-05 10:49:20.548653200
350,2024-04-05 10:49:20.615320000
351,2024-04-05 10:49:20.681986800
352,2024-04-05 10:49:20.748653600
353,2024-04-05 10:49:20.815320400
354,2024-04-05 10:49:20.881987200
355,2024-04-05 10:49:20.948654000
356,2024-04-05 10:49:21.015320800
357,2024-04-05 10:49:21.081987600
358,2024-04-05 10:49:21.148654400
359,2024-04-05 10:49:21.215321200
360,2024-04-05 10:49:21.281988000
361,2024-04-05 10:49:21.348654800
362,2024-04-05 10:49:21.415321600
363,2024-04-05 10:49:21.481988400
364,2024-04-05 10:49:21.548655200
365,2024-04-05 10:49:21.615322000
366,2024-04-05 10:49:21.681988800
367,2024-04-05 10:49:21.748655600
368,2024-04-05 10:49:21.815322400
369,2024-04-05 10:49:21.881989200
370,2024-04-05 10:49:21.948656000
371,2024-04-05 10:49:22.015322800
372,2024-04-05 10:49:22.081989600
373,2024-04-05 10:49:22.148656400
374,2024-04-05 10:49:22.215323200
375,2024-04-05 10:49:22.281990000
376,2024-04-05 10:49:22.348656800
377,2024-04-05 10:49:22.415323600
378,2024-04-05 10:49:22.481990400
379,2024-04-05 10:49:22.548657200
380,2024-04-05 10:49:22.615324000
381,2024-04-05 10:49:22.681990800
382,2024-04-05 10:49:22.748657600
383,2024-04-05 10:49:22.815324400
384,2024-04-05 10:49:22.881991200
385,2024-04-05 10:49:22.948658000
386,2024-04-05 10:49:23.015324800
387,2024-04-05 10:49:23.081991600
388,2024-04-05 10:49:23.148658400
389,2024-04-05 10:49:23.215325200
390,2024-04-05 10:49:23.281992000
391,2024-04-05 10:49:23.348658800
392,2024-04-05 10:49:23.415325600
393,2024-04-05 10:49:23.481992400
394,2024-04-05 10:49:23.548659200
395,2024-04-05 10:49:23.615326000
396,2024-04-05 10:49:23.681992800
397,2024-04-05 10:49:23.748659600
398,2024-04-05 10:49:23.815326400
399,2024-04-05 10:49:23.881993200
400,2024-04-05 10:49:23.948660000
401,2024-04-05 10:49:24.015326800
402,2024-04-05 10:49:24.081993600
403,2024-04-05 10:49:24.148660400
404,2024-04-05 10:49:24.215327200
405,2024-04-05 10:49:24.281994000
406,2024-04-05 10:49:24.348660800
407,2024-04-05 10:49:24.415327600
408,2024-04-05 10:49:24.481994400
409,2024-04-05 10:49:24.548661200
410,2024-04-05 10:49:24.615328000
411,2024-04-05 10:49:24.681994800
412,2024-04-05 10:49:24.748661600
413,2024-04-05 10:49:24.815328400
414,2024-04-05 10:49:24.881995200
415,2024-04-05 10:49:24.948662000
416,2024-04-05 10:49:25.015328800
417,2024-04-05 10:49:25.081995600
418,2024-04-05 10:49:25.148662400
419,2024-04-05 10:49:25.215329200
420,2024-04-05 10:49:25.281996000
421,2024-04-05 10:49:25.348662800
422,2024-04-05 10:49:25.415329600
423,2024-04-05 10:49:25.481996400
424,2024-04-05 10:49:25.548663200
425,2024-04-05 10:49:25.615330000
426,2024-04-05 10:49:25.681996800
427,2024-04-05 10:49:25.748663600
428,2024-04-05 10:49:25.815330400
429,2024-04-05 10:49:25.881997200
430,2024-04-05 10:49:25.948664000
431,2024-04-05 10:49:26.015330800
432,2024-04-05 10:49:26.081997600
433,2024-04-05 10:49:26.148664400
434,2024-04-05 10:49:26.215331200
435,2024-04-05 10:49:26.281998000
436,2024-04-05 10:49:26.348664800
437,2024-04-05 10:49:26.415331600
438,2024-04-05 10:49:26.481998400
439,2024-04-05 10:49:26.548665200
440,2024-04-05 10:49:26.615332000
441,2024-04-05 10:49:26.681998800
442,2024-04-05 10:49:26.748665600
443,2024-04-05 10:49:26.815332400
444,2024-04-05 10:49:26.881999200
445,2024-04-05 10:49:26.948666000
446,2024-04-05 10:49:27.015332800
447,2024-04-05 10:49:27.081999600
448,2024-04-05 10:49:27.148666400
449,2024-04-05 10:49:27.215333200
450,2024-04-05 10:49:27.282000000
451,2024-04-05 10:49:27.348666800
452,2024-04-05 10:49:27.415333600
453,2024-04-05 10:49:27.482000400
454,2024-04-05 10:49:27.548667200
455,2024-04-05 10:49:27.615334000
456,2024-04-05 10:49:27.682000800
457,2024-04-05 10:49:27.748667600
458,2024-04-05 10:49:27.815334400
459,2024-04-05 10:49:27.882001200
460,2024-04-05 10:49:27.948668000
461,2024-04-05 10:49:28.015334800
462,2024-04-05 10:49:28.082001600
463,2024-04-05 10:49:28.148668400
464,2024-04-05 10:49:28.215335200
465,2024-04-05 10:49:28.282002000
466,2024-04-05 10:49:28.348668800
467,2024-04-05 10:49:28.415335600
468,2024-04-05 10:49:28.482002400
469,2024-04-05 10:49:28.548669200
470,2024-04-05 10:49:28.615336000
471,2024-04-05 10:49:28.682002799
472,2024-04-05 10:49:28.748669600
473,2024-04-05 10:49:28.815336400
474,2024-04-05 10:49:28.882003200
475,2024-04-05 10:49:28.948670000
476,2024-04-05 10:49:29.015336800
477,2024-04-05 10:49:29.082003600
478,2024-04-05 10:49:29.148670400
479,2024-04-05 10:49:29.215337200
480,2024-04-05 10:49:29.282004000
481,2024-04-05 10:49:29.348670800
482,2024-04-05 10:49:29.415337600
483,2024-04-05 10:49:29.482004400
484,2024-04-05 10:49:29.548671200
485,2024-04-05 10:49:29.615338000
486,2024-04-05 10:49:29.682004800
487,2024-04-05 10:49:29.748671600
488,2024-04-05 10:49:29.815338400
489,2024-04-05 10:49:29.882005199
490,2024-04-05 10:49:29.948672000
491,2024-04-05 10:49:30.015338800
492,2024-04-05 10:49:30.082005600
493,2024-04-05 10:49:30.148672400
494,2024-04-05 10:49:30.215339200
495,2024-04-05 10:49:30.282006000
496,2024-04-05 10:49:30.348672800
497,2024-04-05 10:49:30.415339600
498,2024-04-05 10:49:30.482006400
499,2024-04-05 10:49:30.548673200
500,2024-04-05 10:49:30.615340000
501,2024-04-05 10:49:30.682006800
502,2024-04-05 10:49:30.748673600
503,2024-04-05 10:49:30.815340400
504,2024-04-05 10:49:30.882007200
505,2024-04-05 10:49:30.948674000
506,2024-04-05 10:49:31.015340800
507,2024-04-05 10:49:31.082007600
508,2024-04-05 10:49:31.148674400
509,2024-04-05 10:49:31.215341200
510,2024-04-05 10:49:31.282008000
511,2024-04-05 10:49:31.348674800
512,2024-04-05 10:49:31.415341600
513,2024-04-05 10:49:31.482008400
514,2024-04-05 10:49:31.548675200
515,2024-04-05 10:49:31.615342000
516,2024-04-05 10:49:31.682008800
517,2024-04-05 10:49:31.748675600
518,2024-04-05 10:49:31.815342400
519,2024-04-05 10:49:31.882009200
520,2024-04-05 10:49:31.948676000
521,2024-04-05 10:49:32.015342800
522,2024-04-05 10:49:32.082009600
523,2024-04-05 10:49:32.148676400
524,2024-04-05 10:49:32.215343200
525,2024-04-05 10:49:32.282010000
526,2024-04-05 10:49:32.348676800
527,2024-04-05 10:49:32.415343600
528,2024-04-05 10:49:32.482010400
529,2024-04-05 10:49:32.548677200
530,2024-04-05 10:49:32.615344000
531,2024-04-05 10:49:32.682010800
532,2024-04-05 10:49:32.748677600
533,2024-04-05 10:49:32.815344400
534,2024-04-05 10:49:32.882011200
535,2024-04-05 10:49:32.948678000
536,2024-04-05 10:49:33.015344800
537,2024-04-05 10:49:33.082011600
538,2024-04-05 10:49:33.148678400
539,2024-04-05 10:49:33.215345200
540,2024-04-05 10:49:33.282012000
541,2024-04-05 10:49:33.348678800
542,2024-04-05 10:49:33.415345600
543,2024-04-05 10:49:33.482012400
544,2024-04-05 10:49:33.548679200
545,2024-04-05 10:49:33.615346000
546,2024-04-05 10:49:33.682012800
547,2024-04-05 10:49:33.748679600
548,2024-04-05 10:49:33.815346400
549,2024-04-05 10:49:33.882013200
550,2024-04-05 10:49:33.948680000
551,2024-04-05 10:49:34.015346800
552,2024-04-05 10:49:34.082013600
553,2024-04-05 10:49:34.148680400
554,2024-04-05 10:49:34.215347200
555,2024-04-05 10:49:34.282014000
556,2024-04-05 10:49:34.348680800
557,2024-04-05 10:49:34.415347600
558,2024-04-05 10:49:34.482014400
559,2024-04-05 10:49:34.548681200
560,2024-04-05 10:49:34.615348000
561,2024-04-05 10:49:34.682014800
562,2024-04-05 10:49:34.748681600
563,2024-04-05 10:49:34.815348400
564,2024-04-05 10:49:34.882015200
565,2024-04-05 10:49:34.948682000
566,2024-04-05 10:49:35.015348800
567,2024-04-05 10:49:35.082015600
568,2024-04-05 10:49:35.148682400
569,2024-04-05 10:49:35.215349200
570,2024-04-05 10:49:35.282016000
571,2024-04-05 10:49:35.348682800
572,2024-04-05 10:49:35.415349600
573,2024-04-05 10:49:35.482016400
574,2024-04-05 10:49:35.548683200
575,2024-04-05 10:49:35.615350000
576,2024-04-05 10:49:35.682016800
577,2024-04-05 10:49:35.748683600
578,2024-04-05 10:49:35.815350400
579,2024-04-05 10:49:35.882017200
580,2024-04-05 10:49:35.948684000
581,2024-04-05 10:49:36.015350800
582,2024-04-05 10:49:36.082017600
583,2024-04-05 10:49:36.148684400
584,2024-04-05 10:49:36.215351200
585,2024-04-05 10:49:36.282018000
586,2024-04-05 10:49:36.348684800
587,2024-04-05 10:49:36.415351600
588,2024-04-05 10:49:36.482018400
589,2024-04-05 10:49:36.548685200
590,2024-04-05 10:49:36.615352000
591,2024-04-05 10:49:36.682018800
592,2024-04-05 10:49:36.748685600
593,2024-04-05 10:49:36.815352400
594,2024-04-05 10:49:36.882019200
595,2024-04-05 10:49:36.948686000
596,2024-04-05 10:49:37.015352800
597,2024-04-05 10:49:37.082019600
598,2024-04-05 10:49:37.148686400
599,2024-04-05 10:49:37.215353200
600,2024-04-05 10:49:37.282020000
601,2024-04-05 10:49:37.348686800
602,2024-04-05 10:49:37.415353600
603,2024-04-05 10:49:37.482020400
604,2024-04-05 10:49:37.548687200
605,2024-04-05 10:49:37.615354000
606,2024-04-05 10:49:37.682020800
607,2024-04-05 10:49:37.748687600
608,2024-04-05 10:49:37.815354400
609,2024-04-05 10:49:37.882021200
610,2024-04-05 10:49:37.948688000
611,2024-04-05 10:49:38.015354800
612,2024-04-05 10:49:38.082021600
613,2024-04-05 10:49:38.148688400
614,2024-04-05 10:49:38.215355200
615,2024-04-05 10:49:38.282022000
616,2024-04-05 10:49:38.348688800
617,2024-04-05 10:49:38.415355600
618,2024-04-05 10:49:38.482022400
619,2024-04-05 10:49:38.548689200
620,2024-04-05 10:49:38.615356000
621,2024-04-05 10:49:38.682022800
622,2024-04-05 10:49:38.748689600
623,2024-04-05 10:49:38.815356400
624,2024-04-05 10:49:38.882023200
625,2024-04-05 10:49:38.948690000
626,2024-04-05 10:49:39.015356800
627,2024-04-05 10:49:39.082023600
628,2024-04-05 10:49:39.148690400
629,2024-04-05 10:49:39.215357200
630,2024-04-05 10:49:39.282024000
631,2024-04-05 10:49:39.348690800
632,2024-04-05 10:49:39.415357600
633,2024-04-05 10:49:39.482024400
634,2024-04-05 10:49:39.548691200
635,2024-04-05 10:49:39.615358000
636,2024-04-05 10:49:39.682024800
637,2024-04-05 10:49:39.748691600
638,2024-04-05 10:49:39.815358400
639,2024-04-05 10:49:39.882025200
640,2024-04-05 10:49:39.948692000
641,2024-04-05 10:49:40.015358800
642,2024-04-05 10:49:40.082025600
643,2024-04-05 10:49:40.148692400
644,2024-04-05 10:49:40.215359200
645,2024-04-05 10:49:40.282026000
646,2024-04-05 10:49:40.348692800
647,2024-04-05 10:49:40.415359600
648,2024-04-05 10:49:40.482026400
649,2024-04-05 10:49:40.548693200
650,2024-04-05 10:49:40.615360000
651,2024-04-05 10:49:40.682026800
652,2024-04-05 10:49:40.748693600
653,2024-04-05 10:49:40.815360400
654,2024-04-05 10:49:40.882027200
655,2024-04-05 10:49:40.948694000
656,2024-04-05 10:49:41.015360800
657,2024-04-05 10:49:41.082027600
658,2024-04-05 10:49:41.148694400
659,2024-04-05 10:49:41.215361200
660,2024-04-05 10:49:41.282028000
661,2024-04-05 10:49:41.348694800
662,2024-04-05 10:49:41.415361600
663,2024-04-05 10:49:41.482028400
664,2024-04-05 10:49:41.548695200
665,2024-04-05 10:49:41.615362000
666,2024-04-05 10:49:41.682028800
667,2024-04-05 10:49:41.748695600
668,2024-04-05 10:49:41.815362400
669,2024-04-05 10:49:41.882029200
670,2024-04-05 10:49:41.948696000
671,2024-04-05 10:49:42.015362800
672,2024-04-05 10:49:42.082029600
673,2024-04-05 10:49:42.148696400
674,2024-04-05 10:49:42.215363200
675,2024-04-05 10:49:42.282030000
676,2024-04-05 10:49:42.348696800
677,2024-04-05 10:49:42.415363600
678,2024-04-05 10:49:42.482030400
679,2024-04-05 10:49:42.548697200
680,2024-04-05 10:49:42.615364000
681,2024-04-05 10:49:42.682030800
682,2024-04-05 10:49:42.748697600
683,2024-04-05 10:49:42.815364400
684,2024-04-05 10:49:42.882031200
685,2024-04-05 10:49:42.948698000
686,2024-04-05 10:49:43.015364800
687,2024-04-05 10:49:43.082031600
688,2024-04-05 10:49:43.148698400
689,2024-04-05 10:49:43.215365200
690,2024-04-05 10:49:43.282032000
691,2024-04-05 10:49:43.348698800
692,2024-04-05 10:49:43.415365600
693,2024-04-05 10:49:43.482032400
694,2024-04-05 10:49:43.548699200
695,2024-04-05 10:49:43.615366000
696,2024-04-05 10:49:43.682032800
697,2024-04-05 10:49:43.748699600
698,2024-04-05 10:49:43.815366400
699,2024-04-05 10:49:43.882033200
700,2024-04-05 10:49:43.948700000
701,2024-04-05 10:49:44.015366800
702,2024-04-05 10:49:44.082033600
703,2024-04-05 10:49:44.148700400
704,2024-04-05 10:49:44.215367200
705,2024-04-05 10:49:44.282034000
706,2024-04-05 10:49:44.348700800
707,2024-04-05 10:49:44.415367600
708,2024-04-05 10:49:44.482034400
709,2024-04-05 10:49:44.548701200
710,2024-04-05 10:49:44.615368000
711,2024-04-05 10:49:44.682034800
712,2024-04-05 10:49:44.748701600
713,2024-04-05 10:49:44.815368400
714,2024-04-05 10:49:44.882035200
715,2024-04-05 10:49:44.948702000
716,2024-04-05 10:49:45.015368800
717,2024-04-05 10:49:45.082035600
718,2024-04-05 10:49:45.148702400
719,2024-04-05 10:49:45.215369200
720,2024-04-05 10:49:45.282036000
721,2024-04-05 10:49:45.348702800
722,2024-04-05 10:49:45.415369600
723,2024-04-05 10:49:45.482036400
724,2024-04-05 10:49:45.548703200
725,2024-04-05 10:49:45.615370000
726,2024-04-05 10:49:45.682036800
727,2024-04-05 10:49:45.748703600
728,2024-04-05 10:49:45.815370400
729,2024-04-05 10:49:45.882037200
730,2024-04-05 10:49:45.948704000
731,2024-04-05 10:49:46.015370800
732,2024-04-05 10:49:46.082037600
733,2024-04-05 10:49:46.148704400
734,2024-04-05 10:49:46.215371200
735,2024-04-05 10:49:46.282038000
