x,y,area,max_scoreImg,max_innerToRing,nr
410.03,212.26,27.0,255.0,336.6,91
410.61,208.8,30.0,255.0,322.6,92
411.22,205.45,30.0,255.0,313.9,93
411.86,202.04,31.0,255.0,371.8,94
412.47,198.62,29.0,255.0,277.4,95
413.06,195.22,31.0,255.0,370.3,96
413.66,191.76,28.0,255.0,328.9,97
414.32,188.36,26.0,255.0,324.2,98
414.87,184.92,31.0,255.0,367.8,99
415.5,181.52,29.0,255.0,299.6,100
416.12,178.04,29.0,255.0,369.2,101
416.7,174.64,29.0,255.0,323.6,102
417.36,171.12,28.0,255.0,338.6,103
417.94,167.72,30.0,255.0,349.9,104
418.55,164.28,27.0,255.0,325.7,105
419.18,160.77,30.0,255.0,347.0,106
419.77,157.38,29.0,255.0,372.3,107
420.41,153.86,28.0,255.0,311.9,108
420.99,150.45,31.0,255.0,368.2,109
421.6,146.89,30.0,255.0,324.2,110
422.25,143.41,28.0,255.0,333.1,111
422.86,139.99,32.0,255.0,365.7,112
423.48,136.45,28.0,255.0,304.0,113
424.07,132.96,31.0,255.0,365.0,114
424.68,129.5,30.0,255.0,360.0,115
425.33,125.91,30.0,255.0,334.0,116
425.91,122.49,29.0,255.0,369.5,117
426.53,118.93,32.0,255.0,311.0,118
427.15,115.46,30.0,255.0,346.3,119
427.77,111.94,30.0,255.0,356.7,120
428.41,108.39,30.0,255.0,294.7,121
429.03,104.9,32.0,255.0,359.1,122
429.63,101.39,31.0,255.0,353.3,123
430.27,97.81,30.0,255.0,331.4,124
430.88,94.31,31.0,255.0,383.4,125
431.5,90.77,31.0,255.0,295.7,126
432.14,87.24,30.0,255.0,365.8,127
432.74,83.71,31.0,255.0,341.0,128
433.41,80.13,29.0,255.0,314.5,129
434.01,76.66,34.0,255.0,342.1,130
434.62,73.05,31.0,255.0,340.5,131
435.29,69.49,31.0,255.0,315.0,132
435.9,65.98,33.0,255.0,365.8,133
436.52,62.41,30.0,255.0,330.6,134
437.16,58.83,31.0,255.0,346.4,135
437.78,55.32,31.0,255.0,378.8,136
438.41,51.72,32.0,255.0,288.5,137
439.04,48.21,32.0,255.0,374.2,138
3.0,302.0,1.0,15.0,15.3,157
131.0,204.0,1.0,16.0,12.7,477
0.0,408.97,3.0,43.0,39.5,655
0.23,408.93,5.0,97.0,94.6,656
0.89,409.0,7.0,90.0,86.5,657
1.72,409.07,6.0,79.0,75.1,658
2.64,409.05,6.0,81.0,78.6,659
3.37,408.96,7.0,88.0,83.9,660
4.19,408.88,6.0,95.0,88.8,661
5.09,408.87,6.0,96.0,90.0,662
5.93,408.93,7.0,93.0,85.5,663
6.79,408.94,7.0,79.0,72.4,664
7.56,408.92,7.0,89.0,83.6,665
8.29,408.92,7.0,96.0,88.8,666
9.17,408.9,7.0,99.0,92.6,667
10.0,408.84,6.0,94.0,87.0,668
10.67,408.93,7.0,78.0,69.7,669
11.57,408.94,7.0,93.0,86.5,670
12.22,408.95,7.0,100.0,94.0,671
12.94,409.06,8.0,92.0,86.1,672
13.58,409.04,7.0,90.0,88.3,673
14.1,409.09,8.0,101.0,94.7,674
14.64,409.14,6.0,80.0,78.1,675
15.01,409.13,8.0,95.0,89.1,676
15.39,409.22,5.0,93.0,95.8,677
15.5,409.21,5.0,70.0,82.7,678
15.7,409.25,6.0,60.0,70.2,679
15.78,409.41,5.0,57.0,65.6,680
15.93,409.48,4.0,50.0,67.1,681
15.95,409.49,4.0,41.0,68.0,682
15.82,409.61,3.0,34.0,68.3,683
16.0,409.57,2.0,29.0,68.6,684
16.0,410.0,1.0,24.0,52.9,685
16.0,410.0,1.0,20.0,55.2,686
16.0,410.0,1.0,19.0,58.0,687
15.52,410.0,2.0,16.0,61.5,688
15.0,410.0,1.0,14.0,61.7,689
15.0,410.0,1.0,16.0,83.9,699
15.0,410.0,1.0,18.0,87.0,700
15.0,410.0,1.0,18.0,89.3,701
15.0,410.0,1.0,16.0,89.9,702
15.0,410.0,1.0,18.0,94.2,703
15.0,410.0,1.0,15.0,94.8,704
15.0,410.0,1.0,14.0,96.3,705
14.0,410.0,1.0,15.0,28.9,706
14.0,410.0,1.0,23.0,37.3,707
14.0,410.0,1.0,25.0,41.1,708
14.0,410.0,1.0,32.0,50.6,709
14.0,410.0,1.0,38.0,60.1,710
14.0,410.0,1.0,43.0,69.6,711
14.0,410.0,1.0,47.0,79.3,712
14.0,410.0,1.0,50.0,88.7,713
14.0,410.0,1.0,46.0,91.4,714
13.73,410.0,2.0,40.0,91.8,715
13.7,410.0,2.0,35.0,95.7,716
13.65,410.0,2.0,28.0,96.2,717
13.58,410.0,2.0,23.0,98.4,718
13.5,410.0,2.0,17.0,98.6,719
13.42,409.58,2.0,19.0,31.5,720
13.0,410.0,1.0,22.0,36.3,721
13.45,409.55,2.0,18.0,36.1,722
13.52,409.48,2.0,16.0,37.2,723
14.0,409.0,1.0,20.0,43.4,724
14.0,409.0,1.0,18.0,44.7,725
14.0,409.0,1.0,22.0,50.6,726
13.61,409.0,2.0,22.0,53.3,727
13.61,409.0,2.0,25.0,60.0,728
13.51,409.0,2.0,25.0,63.8,729
13.54,409.0,2.0,25.0,67.4,730
13.44,409.0,2.0,27.0,67.0,731
13.41,409.0,2.0,26.0,67.8,732
13.36,409.0,2.0,29.0,71.2,733
13.0,409.0,1.0,29.0,51.2,734
13.0,409.0,1.0,26.0,52.9,735
13.0,409.0,1.0,30.0,61.7,736
13.0,409.0,1.0,28.0,64.9,737
13.0,409.0,1.0,24.0,65.4,738
13.0,409.0,1.0,22.0,68.8,739
13.0,409.0,1.0,21.0,72.3,740
13.0,409.0,1.0,21.0,76.1,741
13.0,409.0,1.0,17.0,76.2,742
13.0,409.0,1.0,17.0,79.5,743
13.0,409.0,1.0,18.0,84.3,744
13.0,409.0,1.0,20.0,89.9,745
13.0,408.55,2.0,18.0,87.6,746
13.0,408.5,2.0,15.0,90.3,747
13.0,408.0,1.0,18.0,23.2,748
13.0,408.0,1.0,24.0,31.6,749
13.0,408.0,1.0,26.0,36.4,750
13.0,408.0,1.0,36.0,48.3,751
13.0,408.0,1.0,33.0,48.9,752
13.0,408.0,1.0,40.0,61.1,753
12.72,408.0,2.0,39.0,65.5,754
13.0,408.0,1.0,35.0,67.1,755
12.71,408.0,2.0,36.0,74.9,756
12.62,408.0,2.0,31.0,75.6,757
12.67,408.0,2.0,31.0,83.0,758
13.0,408.0,1.0,30.0,87.2,759
13.0,408.0,1.0,24.0,87.7,760
13.0,408.0,1.0,19.0,87.3,761
13.0,408.0,1.0,16.0,90.1,762
12.0,408.0,1.0,16.0,41.1,766
12.0,408.0,1.0,16.0,42.7,767
12.0,408.0,1.0,14.0,43.3,768
12.0,408.0,1.0,16.0,56.1,776
12.0,408.0,1.0,21.0,60.8,777
12.0,408.0,1.0,28.0,67.6,778
12.0,408.0,1.0,33.0,75.4,779
12.0,407.69,2.0,34.0,79.0,780
12.0,407.71,2.0,34.0,83.5,781
12.0,407.7,2.0,32.0,86.7,782
12.0,408.0,1.0,29.0,89.6,783
12.0,408.0,1.0,23.0,90.3,784
12.0,408.0,1.0,18.0,90.4,785
12.0,407.0,1.0,15.0,34.4,792
12.36,407.0,2.0,25.0,45.9,793
12.48,407.0,2.0,25.0,55.2,794
12.45,407.0,2.0,30.0,58.7,795
12.5,407.0,2.0,31.0,67.6,796
12.59,407.0,2.0,34.0,74.9,797
12.7,407.0,2.0,37.0,80.0,798
13.0,407.0,1.0,36.0,86.2,799
13.39,406.6,4.0,34.0,90.0,800
13.45,406.48,4.0,27.0,88.1,801
13.6,406.23,3.0,32.0,43.2,802
13.55,406.16,3.0,44.0,57.6,803
13.47,406.0,2.0,50.0,67.7,804
13.59,405.87,3.0,50.0,67.2,805
13.81,406.0,3.0,55.0,69.5,806
13.92,405.86,4.0,51.0,73.5,807
14.33,405.7,4.0,51.0,82.9,808
14.38,405.66,4.0,46.0,87.8,809
14.51,405.77,3.0,41.0,92.3,810
14.54,405.55,4.0,26.0,84.9,811
14.81,405.39,3.0,32.0,41.1,812
15.0,405.51,2.0,35.0,51.0,813
15.32,405.53,4.0,46.0,66.9,814
15.48,405.56,4.0,49.0,74.7,815
16.15,405.51,5.0,59.0,57.8,816
16.47,405.45,4.0,53.0,54.8,817
17.33,405.21,6.0,84.0,80.2,818
17.89,405.26,7.0,86.0,81.4,819
18.69,405.13,6.0,78.0,72.8,820
19.62,405.08,6.0,87.0,83.8,821
20.44,404.96,8.0,94.0,90.3,822
21.4,404.9,8.0,100.0,93.2,823
22.22,404.77,6.0,97.0,89.4,824
23.16,404.68,5.0,94.0,85.7,825
24.12,404.66,5.0,89.0,80.2,826
24.98,404.62,6.0,86.0,79.0,827
25.9,404.6,6.0,79.0,72.4,828
26.83,404.57,6.0,71.0,66.7,829
27.78,404.52,6.0,68.0,63.5,830
28.72,404.37,7.0,70.0,65.6,831
29.59,404.3,6.0,75.0,72.4,832
30.4,404.26,6.0,88.0,83.9,833
31.35,404.14,9.0,102.0,97.6,834
32.36,404.04,8.0,105.0,100.3,835
33.18,404.07,8.0,110.0,103.7,836
34.2,403.96,7.0,111.0,107.6,837
35.2,403.93,7.0,112.0,108.3,838
36.16,403.9,7.0,108.0,103.6,839
37.17,403.87,7.0,104.0,98.8,840
38.12,403.74,6.0,100.0,94.8,841
39.1,403.51,7.0,92.0,87.0,842
40.05,403.37,8.0,83.0,78.1,843
41.03,403.26,8.0,95.0,91.6,844
41.97,403.15,8.0,105.0,101.8,845
42.93,403.06,8.0,108.0,103.0,846
43.81,402.87,8.0,97.0,91.3,847
44.75,402.79,8.0,86.0,82.5,848
45.68,402.75,8.0,91.0,87.8,849
46.53,402.68,8.0,94.0,91.4,850
47.47,402.68,8.0,100.0,96.8,851
48.29,402.68,7.0,107.0,105.0,852
49.15,402.73,6.0,110.0,106.2,853
50.03,402.7,7.0,105.0,99.5,854
50.91,402.69,7.0,98.0,93.8,855
51.7,402.59,6.0,93.0,91.7,856
52.19,402.61,5.0,100.0,97.2,857
52.73,402.59,6.0,84.0,85.7,858
53.08,402.73,6.0,97.0,95.3,859
53.4,402.63,6.0,102.0,106.2,860
53.65,402.83,8.0,91.0,106.9,861
53.87,402.8,6.0,67.0,95.8,862
54.04,402.66,5.0,68.0,80.6,863
54.3,402.57,4.0,68.0,89.9,864
54.33,402.55,4.0,61.0,94.7,865
54.44,402.5,4.0,44.0,89.1,866
54.57,402.4,4.0,42.0,76.3,867
54.95,402.28,4.0,48.0,69.6,868
55.14,402.14,4.0,56.0,78.6,869
55.22,402.22,3.0,67.0,97.5,870
55.41,402.09,5.0,74.0,111.2,871
55.56,401.98,4.0,68.0,115.3,872
55.78,401.95,5.0,59.0,109.3,873
56.01,401.93,5.0,79.0,95.8,874
56.29,401.83,5.0,87.0,111.6,875
56.41,401.72,4.0,86.0,119.8,876
56.75,401.91,5.0,66.0,111.6,877
57.04,401.81,6.0,78.0,90.5,878
57.3,401.77,5.0,85.0,104.9,879
57.55,401.68,5.0,85.0,113.8,880
57.82,401.62,6.0,62.0,98.2,881
58.15,401.59,5.0,80.0,91.4,882
58.41,401.46,5.0,81.0,100.3,883
58.49,401.61,4.0,74.0,102.7,884
58.99,401.65,5.0,70.0,84.1,885
59.33,401.59,4.0,82.0,97.9,886
59.56,401.64,5.0,81.0,103.3,887
59.94,401.63,5.0,69.0,86.7,888
60.31,401.52,4.0,80.0,86.9,889
60.48,401.45,5.0,78.0,91.8,890
60.88,401.55,6.0,68.0,77.1,891
61.33,401.5,4.0,78.0,88.9,892
61.56,401.5,5.0,75.0,93.9,893
61.93,401.44,7.0,77.0,80.7,894
62.38,401.39,5.0,81.0,89.8,895
62.69,401.42,7.0,70.0,83.0,896
63.17,401.35,7.0,86.0,92.7,897
63.56,401.3,6.0,77.0,90.1,898
63.89,401.32,7.0,92.0,93.5,899
64.4,401.26,5.0,100.0,106.5,900
64.69,401.25,6.0,86.0,86.7,901
65.23,401.25,7.0,99.0,103.8,902
65.59,401.29,6.0,82.0,96.0,903
66.0,401.34,8.0,90.0,94.4,904
66.51,401.38,6.0,82.0,89.7,905
66.8,401.53,6.0,79.0,80.4,906
67.23,401.48,6.0,92.0,92.8,907
67.67,401.5,7.0,94.0,101.6,908
68.02,401.7,6.0,95.0,97.5,909
68.48,401.65,6.0,106.0,115.1,910
68.87,401.69,7.0,86.0,91.5,911
69.43,401.67,6.0,107.0,108.9,912
69.77,401.69,7.0,90.0,99.9,913
70.15,401.73,6.0,106.0,107.9,914
70.66,401.75,8.0,102.0,111.3,915
71.11,401.67,7.0,105.0,107.9,916
71.61,401.78,8.0,114.0,123.2,917
71.98,401.77,6.0,103.0,104.9,918
72.57,401.73,8.0,116.0,123.8,919
72.92,401.62,8.0,95.0,95.4,920
73.47,401.69,7.0,113.0,118.3,921
73.79,401.63,7.0,87.0,101.9,922
74.26,401.54,7.0,106.0,108.5,923
74.68,401.45,7.0,88.0,98.3,924
75.11,401.38,8.0,95.0,93.7,925
75.61,401.42,7.0,91.0,95.0,926
75.97,401.36,8.0,98.0,96.1,927
76.64,401.42,8.0,95.0,101.4,928
76.88,401.44,8.0,98.0,99.0,929
77.43,401.4,7.0,112.0,120.3,930
77.84,401.49,10.0,97.0,107.4,931
78.17,401.47,10.0,126.0,130.1,932
78.55,401.39,9.0,119.0,133.2,933
78.97,401.2,7.0,123.0,125.1,934
79.43,401.09,9.0,134.0,143.4,935
79.85,400.82,6.0,93.0,115.2,936
80.36,400.84,7.0,53.0,60.9,937
80.74,400.81,8.0,90.0,89.8,938
80.94,400.74,7.0,118.0,121.4,939
81.24,400.75,10.0,119.0,128.3,940
81.55,400.67,9.0,97.0,104.8,941
82.17,400.58,8.0,110.0,117.8,942
82.68,400.52,8.0,93.0,112.8,943
82.94,400.54,8.0,94.0,100.9,944
83.45,400.46,7.0,96.0,110.1,945
83.67,400.4,7.0,82.0,108.2,946
83.94,400.41,7.0,97.0,105.2,947
84.44,400.26,7.0,97.0,114.9,948
84.66,400.34,7.0,80.0,108.8,949
84.93,400.28,8.0,103.0,113.5,950
85.34,400.24,6.0,110.0,128.0,951
85.59,400.25,6.0,94.0,125.1,952
85.89,400.24,8.0,102.0,110.1,953
86.31,400.18,6.0,113.0,129.8,954
86.57,400.22,6.0,107.0,134.4,955
86.87,400.2,8.0,100.0,118.4,956
87.31,400.14,6.0,117.0,132.7,957
87.55,400.19,6.0,115.0,141.6,958
87.74,400.16,6.0,107.0,126.2,959
88.21,400.08,7.0,126.0,141.6,960
88.52,400.05,7.0,124.0,150.9,961
88.88,400.02,8.0,110.0,136.5,962
89.19,399.96,7.0,129.0,143.8,963
89.52,399.97,7.0,129.0,156.4,964
89.78,399.98,7.0,104.0,147.4,965
90.1,399.97,7.0,116.0,129.3,966
90.46,400.01,7.0,128.0,152.4,967
90.68,400.0,7.0,114.0,152.7,968
90.89,399.96,7.0,103.0,134.3,969
91.27,399.97,7.0,119.0,142.6,970
91.55,399.97,7.0,120.0,154.8,971
91.78,399.93,7.0,99.0,151.3,972
92.04,399.89,6.0,116.0,132.6,973
92.45,399.92,7.0,124.0,150.9,974
92.69,399.87,8.0,115.0,155.8,975
92.95,399.84,6.0,109.0,133.3,976
93.28,399.87,7.0,123.0,144.0,977
93.62,399.82,8.0,117.0,152.2,978
93.89,399.85,6.0,98.0,141.6,979
94.1,399.85,6.0,120.0,137.9,980
94.47,399.92,7.0,125.0,155.1,981
94.72,399.97,7.0,114.0,158.4,982
94.96,399.99,8.0,109.0,136.8,983
95.4,399.96,7.0,127.0,150.1,984
95.56,399.98,7.0,124.0,160.0,985
95.8,399.95,7.0,99.0,151.9,986
96.07,399.89,6.0,117.0,136.1,987
96.39,399.97,6.0,125.0,156.5,988
96.63,400.05,6.0,117.0,162.8,989
96.87,400.0,7.0,108.0,143.6,990
97.22,400.0,7.0,123.0,146.0,991
97.51,400.02,7.0,126.0,162.7,992
97.7,400.05,6.0,105.0,158.2,993
98.03,399.97,7.0,114.0,136.2,994
98.42,399.99,7.0,126.0,153.5,995
98.63,399.98,8.0,120.0,162.1,996
98.88,400.0,8.0,103.0,154.4,997
99.24,399.96,8.0,121.0,141.6,998
99.54,399.92,8.0,129.0,161.8,999
99.75,399.98,7.0,117.0,164.9,1000
100.03,399.94,7.0,117.0,138.8,1001
100.39,399.85,7.0,132.0,157.9,1002
100.63,399.91,8.0,125.0,166.3,1003
100.81,399.98,7.0,103.0,158.3,1004
101.11,400.0,7.0,119.0,140.3,1005
101.4,400.09,6.0,126.0,160.1,1006
101.66,400.09,7.0,112.0,163.3,1007
101.92,400.11,8.0,111.0,147.3,1008
102.25,400.08,7.0,128.0,151.0,1009
102.57,400.13,6.0,126.0,161.9,1010
102.84,400.09,8.0,106.0,152.1,1011
103.14,400.03,7.0,130.0,146.3,1012
103.55,399.99,8.0,137.0,165.5,1013
103.79,400.08,8.0,113.0,156.4,1014
104.04,400.07,8.0,126.0,141.1,1015
104.46,400.11,7.0,135.0,162.6,1016
104.68,400.23,7.0,115.0,157.3,1017
104.97,400.19,8.0,123.0,135.3,1018
105.41,400.21,8.0,131.0,154.8,1019
105.72,400.21,8.0,106.0,144.9,1020
105.96,400.3,9.0,122.0,131.1,1021
106.44,400.3,8.0,127.0,146.6,1022
106.7,400.36,8.0,103.0,138.1,1023
107.01,400.36,9.0,122.0,131.6,1024
107.52,400.27,9.0,122.0,142.3,1025
107.78,400.35,9.0,109.0,128.6,1026
108.07,400.42,9.0,120.0,131.9,1027
108.58,400.52,9.0,113.0,128.2,1028
108.85,400.49,9.0,109.0,125.6,1029
109.22,400.58,9.0,125.0,134.0,1030
109.62,400.61,9.0,125.0,143.8,1031
109.93,400.59,9.0,121.0,129.7,1032
110.44,400.67,10.0,137.0,149.1,1033
110.71,400.7,9.0,129.0,154.5,1034
111.11,400.77,8.0,139.0,144.7,1035
111.58,400.75,9.0,149.0,163.8,1036
111.87,400.83,10.0,127.0,158.2,1037
112.34,400.79,10.0,150.0,162.7,1038
112.67,400.8,9.0,144.0,169.8,1039
113.03,400.88,9.0,143.0,149.7,1040
113.5,400.88,9.0,156.0,173.0,1041
113.81,400.96,9.0,135.0,167.9,1042
118.38,401.53,5.0,118.0,146.4,1055
118.74,401.6,7.0,117.0,145.8,1056
119.18,401.68,6.0,144.0,166.8,1057
119.57,401.78,5.0,135.0,173.5,1058
120.02,401.87,6.0,147.0,175.8,1059
120.48,402.0,6.0,153.0,191.5,1060
120.82,402.04,7.0,140.0,161.8,1061
121.35,402.14,7.0,157.0,183.9,1062
121.77,402.23,9.0,133.0,167.3,1063
122.16,402.31,10.0,153.0,165.5,1064
122.69,402.44,10.0,127.0,153.3,1065
123.05,402.51,11.0,134.0,142.0,1066
123.53,402.67,10.0,158.0,168.8,1067
123.9,402.77,11.0,150.0,160.9,1068
124.4,402.88,11.0,178.0,189.3,1069
124.83,403.07,8.0,152.0,175.5,1070
125.29,403.18,11.0,176.0,183.4,1071
125.79,403.24,9.0,146.0,166.0,1072
126.25,403.4,12.0,154.0,163.3,1073
126.74,403.5,10.0,133.0,144.0,1074
127.18,403.66,12.0,160.0,163.2,1075
127.78,403.72,12.0,169.0,180.4,1076
128.24,403.89,11.0,178.0,182.3,1077
128.79,403.95,11.0,172.0,187.5,1078
129.2,404.19,10.0,183.0,187.7,1079
129.82,404.34,11.0,150.0,157.4,1080
130.31,404.47,12.0,151.0,157.9,1081
130.86,404.61,12.0,149.0,158.8,1082
131.39,404.82,11.0,186.0,190.0,1083
131.9,404.92,11.0,167.0,170.2,1084
132.51,405.08,12.0,189.0,195.6,1085
133.01,405.28,10.0,172.0,173.9,1086
133.63,405.42,12.0,146.0,156.0,1087
134.2,405.56,12.0,164.0,163.4,1088
134.79,405.71,11.0,170.0,177.6,1089
135.37,405.86,11.0,195.0,198.1,1090
135.91,405.96,11.0,177.0,176.8,1091
136.57,406.23,13.0,187.0,192.6,1092
137.17,406.4,12.0,170.0,173.0,1093
137.79,406.57,11.0,154.0,158.1,1094
77.0,319.0,1.0,15.0,13.3,1095
138.41,406.73,12.0,192.0,191.9,1095
77.0,317.0,1.0,14.0,9.9,1096
139.02,406.86,12.0,186.0,186.2,1096
139.7,407.12,13.0,191.0,195.8,1097
78.0,314.0,1.0,14.0,11.0,1098
140.33,407.3,13.0,185.0,188.6,1098
140.93,407.5,12.0,160.0,160.5,1099
141.58,407.68,14.0,186.0,188.9,1100
142.26,407.89,13.0,199.0,200.2,1101
142.92,408.13,12.0,180.0,181.2,1102
143.59,408.38,12.0,171.0,177.0,1103
144.21,408.6,13.0,179.0,179.8,1104
144.89,408.82,13.0,181.0,178.9,1105
82.0,302.0,1.0,15.0,12.4,1106
145.56,409.11,14.0,205.0,208.7,1106
146.23,409.39,12.0,181.0,182.0,1107
146.98,409.61,13.0,164.0,163.9,1108
290.0,194.0,1.0,14.0,12.7,1109
147.65,409.83,13.0,203.0,206.7,1109
84.0,297.0,1.0,18.0,16.9,1110
148.39,410.12,14.0,204.0,203.1,1110
149.07,410.4,13.0,181.0,180.1,1111
85.0,295.0,1.0,19.0,17.2,1112
149.82,410.62,11.0,174.0,173.3,1112
85.5,294.0,2.0,14.0,12.6,1113
150.57,410.83,13.0,209.0,208.5,1113
86.0,293.0,1.0,19.0,14.9,1114
151.34,411.11,14.0,212.0,212.0,1114
152.12,411.31,13.0,191.0,190.3,1115
152.9,411.55,12.0,167.0,163.6,1116
153.7,411.79,16.0,207.0,206.1,1117
154.51,412.08,15.0,214.0,212.7,1118
88.0,288.0,1.0,18.0,16.5,1119
155.31,412.42,14.0,183.0,183.4,1119
88.0,287.0,1.0,16.0,13.5,1120
156.13,412.69,13.0,198.0,197.8,1120
88.0,286.0,1.0,18.0,15.8,1121
156.98,412.94,14.0,201.0,198.4,1121
88.48,285.0,2.0,16.0,13.6,1122
157.73,413.28,13.0,179.0,180.0,1122
158.58,413.62,14.0,195.0,194.5,1123
159.43,413.91,17.0,223.0,223.6,1124
89.0,283.0,1.0,16.0,12.9,1125
160.29,414.24,14.0,204.0,203.3,1125
89.0,282.0,1.0,21.0,17.9,1126
161.14,414.55,14.0,185.0,182.2,1126
89.0,281.0,1.0,27.0,25.3,1127
162.04,414.8,13.0,203.0,200.2,1127
89.0,280.0,1.0,26.0,22.1,1128
162.89,415.13,15.0,197.0,193.6,1128
89.0,279.0,1.0,23.0,20.2,1129
163.83,415.43,16.0,176.0,172.3,1129
89.0,279.0,1.0,16.0,14.3,1130
164.66,415.74,14.0,209.0,207.1,1130
89.0,278.0,1.0,22.0,20.3,1131
165.59,416.07,15.0,220.0,217.7,1131
89.0,277.0,1.0,22.0,19.6,1132
166.5,416.36,14.0,189.0,187.9,1132
89.0,276.0,1.0,18.0,16.1,1133
167.44,416.71,15.0,221.0,216.1,1133
88.0,276.0,1.0,17.0,13.4,1134
168.39,417.05,17.0,226.0,224.7,1134
88.0,275.0,1.0,25.0,15.6,1135
169.32,417.43,15.0,187.0,184.1,1135
88.0,274.0,1.0,25.0,9.3,1136
170.27,417.72,14.0,220.0,219.3,1136
171.22,418.1,16.0,220.0,217.3,1137
172.16,418.49,14.0,186.0,182.4,1138
173.12,418.79,14.0,215.0,211.1,1139
174.12,419.08,16.0,217.0,214.5,1140
175.06,419.42,15.0,192.0,189.5,1141
176.06,419.71,15.0,210.0,207.5,1142
177.11,420.02,16.0,220.0,216.7,1143
178.11,420.27,17.0,205.0,202.9,1144
179.12,420.54,15.0,200.0,197.1,1145
180.14,420.85,15.0,222.0,218.1,1146
181.18,421.08,16.0,225.0,219.7,1147
182.18,421.33,17.0,203.0,199.2,1148
183.26,421.64,15.0,216.0,213.5,1149
184.3,421.89,17.0,233.0,230.0,1150
185.3,422.15,16.0,230.0,228.5,1151
186.32,422.42,15.0,201.0,200.5,1152
187.34,422.68,15.0,223.0,220.8,1153
188.39,422.96,17.0,238.0,235.5,1154
189.46,423.22,15.0,225.0,222.5,1155
190.5,423.5,16.0,213.0,209.5,1156
191.62,423.75,17.0,238.0,235.9,1157
192.76,423.94,17.0,235.0,235.2,1158
193.82,424.21,19.0,207.0,206.6,1159
194.95,424.53,16.0,199.0,195.5,1160
196.01,424.8,16.0,224.0,222.8,1161
197.13,425.13,17.0,229.0,226.0,1162
198.19,425.41,17.0,206.0,203.4,1163
199.29,425.82,17.0,240.0,237.5,1164
200.38,426.09,17.0,240.0,236.4,1165
201.51,426.42,17.0,210.0,206.5,1166
202.69,426.71,18.0,240.0,237.4,1167
203.9,426.91,18.0,232.0,228.8,1168
205.14,427.13,19.0,235.0,232.3,1169
206.34,427.27,18.0,228.0,224.9,1170
207.59,427.49,20.0,228.0,223.5,1171
208.84,427.74,20.0,237.0,233.5,1172
