,nr,datetime,x1,y1,x2,y2,lat,lon,height
0,654,2022-06-26 20:57:32.591566200,225.67,0.54,235.42,166.21,49.422601047060446,11.447956513460682,34.7
1,655,2022-06-26 20:57:32.658233000,223.53,1.12,233.13,166.38,49.42260270037833,11.44795765885562,34.7
2,656,2022-06-26 20:57:32.724899800,221.57,1.92,230.99,166.5,49.42260270037833,11.44795765885562,34.7
3,657,2022-06-26 20:57:32.791566600,219.67,2.77,229.05,166.62,49.42260460009541,11.447959126787987,34.7
4,658,2022-06-26 20:57:32.858233400,217.9,3.57,227.17,166.6,49.42260638728643,11.447960199489554,34.7
5,659,2022-06-26 20:57:32.924900200,216.25,4.32,225.51,166.65,49.42260638728643,11.447960199489554,34.7
6,660,2022-06-26 20:57:32.991567000,214.65,5.03,223.82,166.65,49.42260799266764,11.44796135063284,34.6
7,661,2022-06-26 20:57:33.058233800,213.1,5.67,222.21,166.64,49.4226093809119,11.44796199360719,34.6
8,662,2022-06-26 20:57:33.124900600,211.54,6.37,220.66,166.62,49.4226093809119,11.44796199360719,34.6
9,663,2022-06-26 20:57:33.191567400,210.0,7.05,219.05,166.61,49.42261086269946,11.447963023792378,34.6
10,664,2022-06-26 20:57:33.258234200,208.51,7.68,217.51,166.61,49.42261242987527,11.447963955327884,34.6
11,665,2022-06-26 20:57:33.324901000,207.12,8.34,216.03,166.63,49.42261242987527,11.447963955327884,34.6
12,666,2022-06-26 20:57:33.391567800,205.78,8.94,214.68,166.62,49.422613735438205,11.447964875505042,34.6
13,667,2022-06-26 20:57:33.458234600,204.56,9.53,213.4,166.65,49.42261534681579,11.447965923527752,34.6
14,668,2022-06-26 20:57:33.524901400,203.43,10.02,212.26,166.7,49.42261534681579,11.447965923527752,34.6
15,669,2022-06-26 20:57:33.591568200,202.36,10.58,211.17,166.74,49.422616432500575,11.44796672962107,34.6
16,670,2022-06-26 20:57:33.658235000,201.37,11.1,210.12,166.84,49.42261737050345,11.447967700420229,34.6
17,671,2022-06-26 20:57:33.724901800,200.38,11.62,209.1,166.94,49.42261737050345,11.447967700420229,34.6
18,672,2022-06-26 20:57:33.791568600,199.45,12.16,208.12,166.99,49.42261831751801,11.447968470673873,34.6
19,673,2022-06-26 20:57:33.858235400,198.5,12.65,207.15,167.07,49.42261928601668,11.447969248177092,34.6
20,674,2022-06-26 20:57:33.924902200,197.63,13.21,206.19,167.21,49.42261928601668,11.447969248177092,34.6
21,675,2022-06-26 20:57:33.991569000,196.75,13.71,205.26,167.3,49.42262018625959,11.447970010595125,34.6
22,676,2022-06-26 20:57:34.058235800,195.85,14.29,204.34,167.44,49.42262149826435,11.44797093812724,34.6
23,677,2022-06-26 20:57:34.124902600,194.97,14.75,203.43,167.54,49.42262149826435,11.44797093812724,34.6
24,678,2022-06-26 20:57:34.191569400,194.09,15.36,202.48,167.64,49.42262238750821,11.44797169984071,34.6
25,679,2022-06-26 20:57:34.258236200,193.27,15.8,201.61,167.76,49.42262344608943,11.447972588662248,34.6
26,680,2022-06-26 20:57:34.324903000,192.58,16.25,200.89,167.86,49.42262344608943,11.447972588662248,34.6
27,681,2022-06-26 20:57:34.391569800,191.97,16.59,200.28,167.97,49.42262410164635,11.447973142409383,34.5
28,682,2022-06-26 20:57:34.458236600,191.52,16.91,199.79,168.0,49.42262459303993,11.447973715159518,34.6
29,683,2022-06-26 20:57:34.524903400,191.11,17.18,199.34,168.04,49.42262459303993,11.447973715159518,34.6
30,684,2022-06-26 20:57:34.591570200,190.77,17.41,198.96,168.08,49.42262495275331,11.447974023612565,34.6
31,685,2022-06-26 20:57:34.658237000,190.49,17.59,198.72,168.09,49.422625210631296,11.447974002858048,34.6
32,686,2022-06-26 20:57:34.724903800,190.27,17.73,198.47,168.1,49.422625210631296,11.447974002858048,34.6
33,687,2022-06-26 20:57:34.791570600,190.05,17.86,198.21,168.01,49.4226253943942,11.447974134595054,34.6
34,688,2022-06-26 20:57:34.858237400,189.83,17.97,197.97,168.02,49.4226252904686,11.447973954915945,34.6
35,689,2022-06-26 20:57:34.924904200,189.66,18.08,197.79,167.95,49.4226252904686,11.447973954915945,34.6
36,690,2022-06-26 20:57:34.991571000,189.49,18.13,197.62,167.86,49.42262536430957,11.447973986396653,34.6
37,691,2022-06-26 20:57:35.058237800,189.29,18.2,197.53,167.77,49.42262554796967,11.44797400573546,34.6
38,692,2022-06-26 20:57:35.124904600,189.23,18.24,197.46,167.76,49.42262554796967,11.44797400573546,34.6
39,693,2022-06-26 20:57:35.191571400,189.14,18.24,197.41,167.62,49.42262558518139,11.447973997353328,34.6
40,694,2022-06-26 20:57:35.258238200,189.06,18.28,197.42,167.35,49.42262581842289,11.44797390690141,34.6
41,695,2022-06-26 20:57:35.324905000,188.76,18.09,197.47,167.17,49.42262581842289,11.44797390690141,34.6
42,696,2022-06-26 20:57:35.391571800,188.76,18.1,197.49,167.05,49.42262585227665,11.447973865965285,34.6
43,697,2022-06-26 20:57:35.458238600,188.71,18.05,197.39,166.96,49.42262594475774,11.447973938494057,34.6
44,698,2022-06-26 20:57:35.524905400,188.67,17.81,197.48,166.78,49.42262594475774,11.447973938494057,34.6
45,699,2022-06-26 20:57:35.591572200,188.65,17.75,197.4,166.74,49.42262597402,11.44797390206835,34.6
46,700,2022-06-26 20:57:35.658239000,188.76,17.56,197.5,166.73,49.42262614421398,11.447974081925237,34.6
47,701,2022-06-26 20:57:35.724905800,188.77,17.84,197.33,166.78,49.42262614421398,11.447974081925237,34.6
48,702,2022-06-26 20:57:35.791572600,188.52,18.01,197.0,167.08,49.422626168096656,11.44797409061684,34.6
49,703,2022-06-26 20:57:35.858239400,188.62,18.34,196.87,167.39,49.42262619684495,11.44797418033129,34.6
50,704,2022-06-26 20:57:35.924906200,188.6,18.52,196.73,167.87,49.42262619684495,11.44797418033129,34.6
51,705,2022-06-26 20:57:35.991573000,188.66,18.71,196.8,168.36,49.42262620818664,11.447974221774428,34.6
52,706,2022-06-26 20:57:36.058239800,189.05,18.89,196.84,168.65,49.42262624615219,11.447974449026878,34.6
53,707,2022-06-26 20:57:36.124906600,189.12,18.93,197.08,168.86,49.42262624615219,11.447974449026878,34.6
54,708,2022-06-26 20:57:36.191573400,189.2,19.0,197.31,169.02,49.42262625088076,11.44797452729738,34.6
55,709,2022-06-26 20:57:36.258240200,189.38,19.12,197.49,169.09,49.4226261864284,11.447974792496568,34.6
56,710,2022-06-26 20:57:36.324907000,189.41,19.26,197.66,169.3,49.4226261864284,11.447974792496568,34.6
57,711,2022-06-26 20:57:36.391573800,189.51,19.38,197.62,169.34,49.42262619119124,11.447974907317892,34.6
58,712,2022-06-26 20:57:36.458240600,189.46,19.48,197.72,169.54,49.42262619759877,11.447975088867002,34.6
59,713,2022-06-26 20:57:36.524907400,189.46,19.54,197.62,169.53,49.42262619759877,11.447975088867002,34.6
60,714,2022-06-26 20:57:36.591574200,189.39,19.6,197.66,169.57,49.422626228985465,11.447975222842764,34.6
61,715,2022-06-26 20:57:36.658241000,189.37,19.64,197.56,169.72,49.422626280554205,11.447975418344532,34.6
62,716,2022-06-26 20:57:36.724907800,189.33,19.77,197.48,169.77,49.422626280554205,11.447975418344532,34.6
63,717,2022-06-26 20:57:36.791574600,189.28,19.84,197.41,169.81,49.4226263090969,11.44797557329866,34.6
64,718,2022-06-26 20:57:36.858241400,189.24,19.93,197.38,169.85,49.42262628627645,11.44797556878166,34.6
65,719,2022-06-26 20:57:36.924908200,189.23,20.04,197.35,169.96,49.42262628627645,11.44797556878166,34.6
66,720,2022-06-26 20:57:36.991575000,189.16,20.23,197.31,170.14,49.42262631725196,11.447975704877647,34.7
67,721,2022-06-26 20:57:37.058241800,189.14,20.46,197.25,170.21,49.42262641713428,11.447976020962209,34.7
68,722,2022-06-26 20:57:37.124908600,189.1,20.56,197.22,170.33,49.42262641713428,11.447976020962209,34.7
69,723,2022-06-26 20:57:37.191575400,189.01,20.61,197.09,170.37,49.4226264669555,11.447976191357109,34.7
70,724,2022-06-26 20:57:37.258242200,188.96,20.73,196.99,170.5,49.422626572114616,11.44797610846428,34.7
71,725,2022-06-26 20:57:37.324909000,188.8,20.82,196.83,170.58,49.422626572114616,11.44797610846428,34.7
