,nr,datetime,x1,y1,x2,y2,lat,lon,height
2,1768,2023-09-27 17:12:29.231821400,88.77,364.01,15.93,388.51,48.66507883323266,9.83664753397644,27.0
3,1769,2023-09-27 17:12:29.298488200,90.36,364.0,17.32,388.45,48.665078882579664,9.8366475480635,27.3
4,1770,2023-09-27 17:12:29.365155000,91.66,363.79,18.71,388.38,48.665078882579664,9.8366475480635,27.3
5,1771,2023-09-27 17:12:29.431821800,92.72,364.0,20.2,388.29,48.66507891900552,9.836647530047882,27.6
6,1772,2023-09-27 17:12:29.498488600,94.62,363.79,21.56,388.18,48.66507911539773,9.836647357381649,27.9
7,1773,2023-09-27 17:12:29.565155400,95.78,363.74,22.91,388.21,48.66507911539773,9.836647357381649,27.9
8,1774,2023-09-27 17:12:29.631822200,97.32,363.78,24.46,388.12,48.66507915611431,9.83664732956455,28.1
9,1775,2023-09-27 17:12:29.698489000,98.74,363.68,25.69,388.04,48.66507918807141,9.836647115619042,28.4
10,1776,2023-09-27 17:12:29.765155800,100.4,363.57,27.08,388.06,48.66507918807141,9.836647115619042,28.4
11,1777,2023-09-27 17:12:29.831822600,101.59,363.56,28.52,387.98,48.66507921292349,9.83664709105749,28.7
12,1778,2023-09-27 17:12:29.898489400,103.35,363.49,29.79,387.82,48.66507924320178,9.83664707090799,28.9
13,1779,2023-09-27 17:12:29.965156200,104.49,363.52,31.19,387.86,48.66507924320178,9.83664707090799,28.9
14,1780,2023-09-27 17:12:30.031823000,106.0,363.46,32.58,387.78,48.66507925088902,9.836647075551012,29.2
15,1781,2023-09-27 17:12:30.098489800,107.41,363.46,33.95,387.77,48.665079302242006,9.836647207078569,29.5
16,1782,2023-09-27 17:12:30.165156600,108.64,363.49,35.36,387.68,48.665079302242006,9.836647207078569,29.5
17,1783,2023-09-27 17:12:30.231823400,110.24,363.34,36.7,387.7,48.66507928937106,9.83664725207064,29.7
18,1784,2023-09-27 17:12:30.298490200,111.52,363.43,38.01,387.67,48.66507905178277,9.83664730627112,30.0
