nr,datetime
99,2023-09-27 17:10:37.964932200
100,2023-09-27 17:10:38.031599000
101,2023-09-27 17:10:38.098265800
102,2023-09-27 17:10:38.164932600
103,2023-09-27 17:10:38.231599400
104,2023-09-27 17:10:38.298266200
105,2023-09-27 17:10:38.364933000
106,2023-09-27 17:10:38.431599800
107,2023-09-27 17:10:38.498266600
108,2023-09-27 17:10:38.564933400
109,2023-09-27 17:10:38.631600200
110,2023-09-27 17:10:38.698267000
111,2023-09-27 17:10:38.764933800
112,2023-09-27 17:10:38.831600600
113,2023-09-27 17:10:38.898267400
114,2023-09-27 17:10:38.964934200
115,2023-09-27 17:10:39.031601000
116,2023-09-27 17:10:39.098267800
117,2023-09-27 17:10:39.164934600
118,2023-09-27 17:10:39.231601400
119,2023-09-27 17:10:39.298268200
120,2023-09-27 17:10:39.364935000
121,2023-09-27 17:10:39.431601800
122,2023-09-27 17:10:39.498268600
123,2023-09-27 17:10:39.564935400
124,2023-09-27 17:10:39.631602200
125,2023-09-27 17:10:39.698269000
126,2023-09-27 17:10:39.764935800
127,2023-09-27 17:10:39.831602600
128,2023-09-27 17:10:39.898269400
129,2023-09-27 17:10:39.964936200
130,2023-09-27 17:10:40.031603000
131,2023-09-27 17:10:40.098269800
132,2023-09-27 17:10:40.164936600
133,2023-09-27 17:10:40.231603400
134,2023-09-27 17:10:40.298270200
135,2023-09-27 17:10:40.364937000
136,2023-09-27 17:10:40.431603800
137,2023-09-27 17:10:40.498270600
138,2023-09-27 17:10:40.564937400
139,2023-09-27 17:10:40.631604200
140,2023-09-27 17:10:40.698271000
141,2023-09-27 17:10:40.764937800
142,2023-09-27 17:10:40.831604600
143,2023-09-27 17:10:40.898271400
144,2023-09-27 17:10:40.964938200
145,2023-09-27 17:10:41.031605000
146,2023-09-27 17:10:41.098271800
147,2023-09-27 17:10:41.164938600
148,2023-09-27 17:10:41.231605400
149,2023-09-27 17:10:41.298272200
150,2023-09-27 17:10:41.364939000
151,2023-09-27 17:10:41.431605800
152,2023-09-27 17:10:41.498272600
153,2023-09-27 17:10:41.564939400
154,2023-09-27 17:10:41.631606200
155,2023-09-27 17:10:41.698273000
156,2023-09-27 17:10:41.764939800
157,2023-09-27 17:10:41.831606600
158,2023-09-27 17:10:41.898273400
159,2023-09-27 17:10:41.964940200
160,2023-09-27 17:10:42.031607000
161,2023-09-27 17:10:42.098273800
162,2023-09-27 17:10:42.164940600
163,2023-09-27 17:10:42.231607400
164,2023-09-27 17:10:42.298274200
165,2023-09-27 17:10:42.364941000
166,2023-09-27 17:10:42.431607800
167,2023-09-27 17:10:42.498274600
168,2023-09-27 17:10:42.564941400
169,2023-09-27 17:10:42.631608200
170,2023-09-27 11:48:48.458435600
171,2023-09-27 11:48:48.458435600
172,2023-09-27 11:48:48.458435600
173,2023-09-27 11:48:48.458435600
174,2023-09-27 11:48:48.458435600
175,2023-09-27 11:48:48.458435600
176,2023-09-27 11:48:48.458435600
177,2023-09-27 11:48:48.458435600
178,2023-09-27 11:48:48.458435600
179,2023-09-27 11:48:48.458435600
180,2023-09-27 11:48:48.458435600
181,2023-09-27 11:48:48.458435600
182,2023-09-27 17:10:43.498276600
183,2023-09-27 17:10:43.564943400
184,2023-09-27 17:10:43.631610200
185,2023-09-27 17:10:43.698277000
186,2023-09-27 17:10:43.764943800
187,2023-09-27 17:10:43.831610600
188,2023-09-27 17:10:43.898277400
189,2023-09-27 17:10:43.964944200
190,2023-09-27 17:10:44.031611000
191,2023-09-27 17:10:44.098277800
192,2023-09-27 17:10:44.164944600
193,2023-09-27 17:10:44.231611400
194,2023-09-27 17:10:44.298278200
195,2023-09-27 17:10:44.364945000
196,2023-09-27 17:10:44.431611800
197,2023-09-27 17:10:44.498278600
198,2023-09-27 17:10:44.564945400
199,2023-09-27 17:10:44.631612200
200,2023-09-27 17:10:44.698279000
201,2023-09-27 17:10:44.764945800
202,2023-09-27 17:10:44.831612600
203,2023-09-27 17:10:44.898279400
204,2023-09-27 17:10:44.964946200
205,2023-09-27 17:10:45.031613000
206,2023-09-27 17:10:45.098279800
207,2023-09-27 17:10:45.164946600
208,2023-09-27 17:10:45.231613400
209,2023-09-27 17:10:45.298280200
210,2023-09-27 17:10:45.364947000
211,2023-09-27 17:10:45.431613800
212,2023-09-27 17:10:45.498280600
213,2023-09-27 17:10:45.564947400
214,2023-09-27 17:10:45.631614200
215,2023-09-27 17:10:45.698281000
216,2023-09-27 17:10:45.764947800
217,2023-09-27 17:10:45.831614600
218,2023-09-27 17:10:45.898281400
219,2023-09-27 17:10:45.964948200
220,2023-09-27 17:10:46.031615000
221,2023-09-27 17:10:46.098281800
222,2023-09-27 17:10:46.164948600
223,2023-09-27 17:10:46.231615400
224,2023-09-27 17:10:46.298282200
225,2023-09-27 17:10:46.364949000
226,2023-09-27 17:10:46.431615800
227,2023-09-27 17:10:46.498282600
228,2023-09-27 17:10:46.564949400
229,2023-09-27 17:10:46.631616200
230,2023-09-27 17:10:46.698283000
231,2023-09-27 17:10:46.764949800
232,2023-09-27 17:10:46.831616600
233,2023-09-27 17:10:46.898283400
234,2023-09-27 17:10:46.964950200
235,2023-09-27 17:10:47.031617000
236,2023-09-27 17:10:47.098283800
237,2023-09-27 17:10:47.164950600
238,2023-09-27 17:10:47.231617400
239,2023-09-27 17:10:47.298284200
240,2023-09-27 17:10:47.364951000
241,2023-09-27 17:10:47.431617800
242,2023-09-27 17:10:47.498284600
243,2023-09-27 17:10:47.564951400
244,2023-09-27 17:10:47.631618200
245,2023-09-27 17:10:47.698285000
246,2023-09-27 17:10:47.764951800
247,2023-09-27 17:10:47.831618600
248,2023-09-27 17:10:47.898285400
249,2023-09-27 17:10:47.964952200
250,2023-09-27 17:10:48.031619000
251,2023-09-27 17:10:48.098285800
252,2023-09-27 17:10:48.164952600
253,2023-09-27 17:10:48.231619400
254,2023-09-27 17:10:48.298286200
255,2023-09-27 17:10:48.364953000
256,2023-09-27 17:10:48.431619800
257,2023-09-27 17:10:48.498286600
258,2023-09-27 17:10:48.564953400
259,2023-09-27 17:10:48.631620200
260,2023-09-27 17:10:48.698287000
261,2023-09-27 17:10:48.764953800
262,2023-09-27 17:10:48.831620600
263,2023-09-27 17:10:48.898287400
264,2023-09-27 17:10:48.964954200
265,2023-09-27 17:10:49.031621000
266,2023-09-27 17:10:49.098287800
267,2023-09-27 17:10:49.164954600
268,2023-09-27 17:10:49.231621400
269,2023-09-27 17:10:49.298288200
270,2023-09-27 17:10:49.364955000
271,2023-09-27 17:10:49.431621800
272,2023-09-27 17:10:49.498288600
273,2023-09-27 17:10:49.564955400
274,2023-09-27 17:10:49.631622200
275,2023-09-27 17:10:49.698289000
276,2023-09-27 17:10:49.764955800
277,2023-09-27 17:10:49.831622600
278,2023-09-27 17:10:49.898289400
279,2023-09-27 17:10:49.964956200
280,2023-09-27 17:10:50.031623000
281,2023-09-27 17:10:50.098289800
282,2023-09-27 17:10:50.164956600
283,2023-09-27 17:10:50.231623400
284,2023-09-27 17:10:50.298290200
285,2023-09-27 17:10:50.364957000
286,2023-09-27 17:10:50.431623800
287,2023-09-27 17:10:50.498290600
288,2023-09-27 17:10:50.564957400
289,2023-09-27 17:10:50.631624200
290,2023-09-27 17:10:50.698291000
291,2023-09-27 17:10:50.764957800
292,2023-09-27 17:10:50.831624600
293,2023-09-27 17:10:50.898291400
294,2023-09-27 17:10:50.964958200
295,2023-09-27 17:10:51.031625000
296,2023-09-27 17:10:51.098291800
297,2023-09-27 17:10:51.164958600
298,2023-09-27 17:10:51.231625400
299,2023-09-27 17:10:51.298292200
300,2023-09-27 17:10:51.364959000
301,2023-09-27 17:10:51.431625800
302,2023-09-27 17:10:51.498292600
303,2023-09-27 17:10:51.564959400
304,2023-09-27 17:10:51.631626200
305,2023-09-27 17:10:51.698293000
306,2023-09-27 17:10:51.764959800
307,2023-09-27 17:10:51.831626600
308,2023-09-27 17:10:51.898293400
309,2023-09-27 17:10:51.964960200
310,2023-09-27 17:10:52.031627000
311,2023-09-27 17:10:52.098293800
312,2023-09-27 17:10:52.164960600
313,2023-09-27 17:10:52.231627400
314,2023-09-27 17:10:52.298294200
315,2023-09-27 17:10:52.364961000
316,2023-09-27 17:10:52.431627800
317,2023-09-27 17:10:52.498294600
318,2023-09-27 17:10:52.564961400
319,2023-09-27 17:10:52.631628200
320,2023-09-27 17:10:52.698295000
321,2023-09-27 17:10:52.764961800
322,2023-09-27 17:10:52.831628600
323,2023-09-27 17:10:52.898295400
324,2023-09-27 17:10:52.964962200
325,2023-09-27 17:10:53.031629000
326,2023-09-27 17:10:53.098295800
327,2023-09-27 17:10:53.164962600
328,2023-09-27 17:10:53.231629400
329,2023-09-27 17:10:53.298296200
330,2023-09-27 17:10:53.364963000
331,2023-09-27 17:10:53.431629800
332,2023-09-27 17:10:53.498296600
333,2023-09-27 17:10:53.564963400
334,2023-09-27 17:10:53.631630200
335,2023-09-27 17:10:53.698297000
336,2023-09-27 17:10:53.764963800
337,2023-09-27 17:10:53.831630600
338,2023-09-27 17:10:53.898297400
339,2023-09-27 17:10:53.964964200
340,2023-09-27 17:10:54.031631000
341,2023-09-27 17:10:54.098297800
342,2023-09-27 17:10:54.164964600
343,2023-09-27 17:10:54.231631400
344,2023-09-27 17:10:54.298298200
345,2023-09-27 17:10:54.364965000
346,2023-09-27 17:10:54.431631800
347,2023-09-27 17:10:54.498298600
348,2023-09-27 17:10:54.564965400
349,2023-09-27 17:10:54.631632200
350,2023-09-27 17:10:54.698299000
351,2023-09-27 17:10:54.764965800
352,2023-09-27 17:10:54.831632600
353,2023-09-27 17:10:54.898299400
354,2023-09-27 17:10:54.964966200
355,2023-09-27 17:10:55.031633000
356,2023-09-27 17:10:55.098299800
357,2023-09-27 17:10:55.164966600
358,2023-09-27 17:10:55.231633400
359,2023-09-27 17:10:55.298300200
360,2023-09-27 17:10:55.364967000
361,2023-09-27 17:10:55.431633800
362,2023-09-27 17:10:55.498300600
363,2023-09-27 17:10:55.564967400
364,2023-09-27 17:10:55.631634200
365,2023-09-27 17:10:55.698301000
366,2023-09-27 17:10:55.764967800
367,2023-09-27 17:10:55.831634600
368,2023-09-27 17:10:55.898301400
369,2023-09-27 17:10:55.964968200
370,2023-09-27 17:10:56.031635000
371,2023-09-27 17:10:56.098301800
372,2023-09-27 17:10:56.164968600
373,2023-09-27 17:10:56.231635400
374,2023-09-27 17:10:56.298302200
375,2023-09-27 17:10:56.364969000
376,2023-09-27 17:10:56.431635800
377,2023-09-27 17:10:56.498302600
378,2023-09-27 17:10:56.564969400
379,2023-09-27 17:10:56.631636200
380,2023-09-27 17:10:56.698303000
381,2023-09-27 17:10:56.764969800
382,2023-09-27 17:10:56.831636600
383,2023-09-27 17:10:56.898303400
384,2023-09-27 17:10:56.964970200
385,2023-09-27 17:10:57.031637000
386,2023-09-27 17:10:57.098303800
387,2023-09-27 17:10:57.164970600
388,2023-09-27 17:10:57.231637400
389,2023-09-27 17:10:57.298304200
390,2023-09-27 17:10:57.364971000
391,2023-09-27 17:10:57.431637800
392,2023-09-27 17:10:57.498304600
393,2023-09-27 17:10:57.564971400
394,2023-09-27 17:10:57.631638200
395,2023-09-27 17:10:57.698305000
396,2023-09-27 17:10:57.764971800
397,2023-09-27 17:10:57.831638600
398,2023-09-27 17:10:57.898305400
399,2023-09-27 17:10:57.964972200
400,2023-09-27 17:10:58.031639000
401,2023-09-27 17:10:58.098305800
402,2023-09-27 17:10:58.164972600
403,2023-09-27 17:10:58.231639400
404,2023-09-27 17:10:58.298306200
405,2023-09-27 17:10:58.364973000
406,2023-09-27 17:10:58.431639800
407,2023-09-27 17:10:58.498306600
408,2023-09-27 17:10:58.564973400
409,2023-09-27 17:10:58.631640200
410,2023-09-27 17:10:58.698307000
411,2023-09-27 17:10:58.764973800
412,2023-09-27 17:10:58.831640600
413,2023-09-27 17:10:58.898307400
414,2023-09-27 17:10:58.964974200
415,2023-09-27 17:10:59.031641000
416,2023-09-27 17:10:59.098307800
417,2023-09-27 17:10:59.164974600
418,2023-09-27 17:10:59.231641400
419,2023-09-27 17:10:59.298308200
420,2023-09-27 17:10:59.364975000
421,2023-09-27 17:10:59.431641800
422,2023-09-27 17:10:59.498308600
423,2023-09-27 17:10:59.564975400
424,2023-09-27 17:10:59.631642200
425,2023-09-27 17:10:59.698309000
426,2023-09-27 17:10:59.764975800
427,2023-09-27 17:10:59.831642600
428,2023-09-27 17:10:59.898309400
429,2023-09-27 17:10:59.964976200
430,2023-09-27 17:11:00.031643000
431,2023-09-27 17:11:00.098309800
432,2023-09-27 17:11:00.164976600
433,2023-09-27 17:11:00.231643400
434,2023-09-27 17:11:00.298310200
435,2023-09-27 17:11:00.364977000
436,2023-09-27 17:11:00.431643800
437,2023-09-27 17:11:00.498310600
438,2023-09-27 17:11:00.564977400
439,2023-09-27 17:11:00.631644200
440,2023-09-27 17:11:00.698311000
441,2023-09-27 17:11:00.764977800
442,2023-09-27 17:11:00.831644600
443,2023-09-27 17:11:00.898311400
444,2023-09-27 17:11:00.964978200
445,2023-09-27 17:11:01.031645000
446,2023-09-27 17:11:01.098311800
447,2023-09-27 17:11:01.164978600
448,2023-09-27 17:11:01.231645400
449,2023-09-27 17:11:01.298312200
450,2023-09-27 17:11:01.364979000
451,2023-09-27 17:11:01.431645800
452,2023-09-27 17:11:01.498312600
453,2023-09-27 17:11:01.564979400
454,2023-09-27 17:11:01.631646200
455,2023-09-27 17:11:01.698313000
456,2023-09-27 17:11:01.764979800
457,2023-09-27 17:11:01.831646600
458,2023-09-27 17:11:01.898313400
459,2023-09-27 17:11:01.964980200
460,2023-09-27 17:11:02.031647000
461,2023-09-27 17:11:02.098313800
462,2023-09-27 17:11:02.164980600
463,2023-09-27 17:11:02.231647400
464,2023-09-27 17:11:02.298314200
465,2023-09-27 17:11:02.364981000
466,2023-09-27 17:11:02.431647800
467,2023-09-27 17:11:02.498314600
468,2023-09-27 17:11:02.564981400
469,2023-09-27 17:11:02.631648200
470,2023-09-27 17:11:02.698315000
471,2023-09-27 17:11:02.764981799
472,2023-09-27 17:11:02.831648600
473,2023-09-27 17:11:02.898315400
474,2023-09-27 17:11:02.964982200
475,2023-09-27 17:11:03.031649000
476,2023-09-27 17:11:03.098315800
477,2023-09-27 17:11:03.164982600
478,2023-09-27 17:11:03.231649400
479,2023-09-27 17:11:03.298316200
480,2023-09-27 17:11:03.364983000
481,2023-09-27 17:11:03.431649800
482,2023-09-27 17:11:03.498316600
483,2023-09-27 17:11:03.564983400
484,2023-09-27 17:11:03.631650200
485,2023-09-27 17:11:03.698317000
486,2023-09-27 17:11:03.764983800
487,2023-09-27 17:11:03.831650600
488,2023-09-27 17:11:03.898317400
489,2023-09-27 17:11:03.964984199
490,2023-09-27 17:11:04.031651000
491,2023-09-27 17:11:04.098317800
492,2023-09-27 17:11:04.164984600
493,2023-09-27 17:11:04.231651400
494,2023-09-27 17:11:04.298318200
495,2023-09-27 17:11:04.364985000
496,2023-09-27 17:11:04.431651800
497,2023-09-27 17:11:04.498318600
498,2023-09-27 17:11:04.564985400
499,2023-09-27 17:11:04.631652200
500,2023-09-27 17:11:04.698319000
501,2023-09-27 17:11:04.764985800
502,2023-09-27 17:11:04.831652600
503,2023-09-27 17:11:04.898319400
504,2023-09-27 17:11:04.964986200
505,2023-09-27 17:11:05.031653000
506,2023-09-27 17:11:05.098319800
507,2023-09-27 17:11:05.164986600
508,2023-09-27 17:11:05.231653400
509,2023-09-27 17:11:05.298320200
510,2023-09-27 17:11:05.364987000
511,2023-09-27 17:11:05.431653800
512,2023-09-27 17:11:05.498320600
513,2023-09-27 17:11:05.564987400
514,2023-09-27 17:11:05.631654200
515,2023-09-27 17:11:05.698321000
516,2023-09-27 17:11:05.764987800
517,2023-09-27 17:11:05.831654600
518,2023-09-27 17:11:05.898321400
519,2023-09-27 17:11:05.964988200
520,2023-09-27 17:11:06.031655000
521,2023-09-27 17:11:06.098321800
522,2023-09-27 17:11:06.164988600
523,2023-09-27 17:11:06.231655400
524,2023-09-27 17:11:06.298322200
525,2023-09-27 17:11:06.364989000
526,2023-09-27 17:11:06.431655800
527,2023-09-27 17:11:06.498322600
528,2023-09-27 17:11:06.564989400
529,2023-09-27 17:11:06.631656200
530,2023-09-27 17:11:06.698323000
531,2023-09-27 17:11:06.764989800
532,2023-09-27 17:11:06.831656600
533,2023-09-27 17:11:06.898323400
534,2023-09-27 17:11:06.964990200
535,2023-09-27 17:11:07.031657000
536,2023-09-27 17:11:07.098323800
537,2023-09-27 17:11:07.164990600
538,2023-09-27 17:11:07.231657400
539,2023-09-27 17:11:07.298324200
540,2023-09-27 17:11:07.364991000
541,2023-09-27 17:11:07.431657800
542,2023-09-27 17:11:07.498324600
543,2023-09-27 17:11:07.564991400
544,2023-09-27 17:11:07.631658200
545,2023-09-27 17:11:07.698325000
546,2023-09-27 17:11:07.764991800
547,2023-09-27 17:11:07.831658600
548,2023-09-27 17:11:07.898325400
549,2023-09-27 17:11:07.964992200
550,2023-09-27 17:11:08.031659000
551,2023-09-27 17:11:08.098325800
552,2023-09-27 17:11:08.164992600
553,2023-09-27 17:11:08.231659400
554,2023-09-27 17:11:08.298326200
555,2023-09-27 17:11:08.364993000
556,2023-09-27 17:11:08.431659800
557,2023-09-27 17:11:08.498326600
558,2023-09-27 17:11:08.564993400
559,2023-09-27 17:11:08.631660200
560,2023-09-27 17:11:08.698327000
561,2023-09-27 17:11:08.764993800
562,2023-09-27 17:11:08.831660600
563,2023-09-27 17:11:08.898327400
564,2023-09-27 17:11:08.964994200
565,2023-09-27 17:11:09.031661000
566,2023-09-27 17:11:09.098327800
567,2023-09-27 17:11:09.164994600
568,2023-09-27 17:11:09.231661400
569,2023-09-27 17:11:09.298328200
570,2023-09-27 17:11:09.364995000
571,2023-09-27 17:11:09.431661800
572,2023-09-27 17:11:09.498328600
573,2023-09-27 17:11:09.564995400
574,2023-09-27 17:11:09.631662200
575,2023-09-27 17:11:09.698329000
576,2023-09-27 17:11:09.764995800
577,2023-09-27 17:11:09.831662600
578,2023-09-27 17:11:09.898329400
579,2023-09-27 17:11:09.964996200
580,2023-09-27 17:11:10.031663000
581,2023-09-27 17:11:10.098329800
582,2023-09-27 17:11:10.164996600
583,2023-09-27 17:11:10.231663400
584,2023-09-27 17:11:10.298330200
585,2023-09-27 17:11:10.364997000
586,2023-09-27 17:11:10.431663800
587,2023-09-27 17:11:10.498330600
588,2023-09-27 17:11:10.564997400
589,2023-09-27 17:11:10.631664200
590,2023-09-27 17:11:10.698331000
591,2023-09-27 17:11:10.764997800
592,2023-09-27 17:11:10.831664600
593,2023-09-27 17:11:10.898331400
594,2023-09-27 17:11:10.964998200
595,2023-09-27 17:11:11.031665000
596,2023-09-27 17:11:11.098331800
597,2023-09-27 17:11:11.164998600
598,2023-09-27 17:11:11.231665400
599,2023-09-27 17:11:11.298332200
600,2023-09-27 17:11:11.364999000
601,2023-09-27 17:11:11.431665800
602,2023-09-27 17:11:11.498332600
603,2023-09-27 17:11:11.564999400
604,2023-09-27 17:11:11.631666200
605,2023-09-27 17:11:11.698333000
606,2023-09-27 17:11:11.764999800
607,2023-09-27 17:11:11.831666600
608,2023-09-27 17:11:11.898333400
609,2023-09-27 17:11:11.965000200
610,2023-09-27 17:11:12.031667000
611,2023-09-27 17:11:12.098333800
612,2023-09-27 17:11:12.165000600
613,2023-09-27 17:11:12.231667400
614,2023-09-27 17:11:12.298334200
615,2023-09-27 17:11:12.365001000
616,2023-09-27 17:11:12.431667800
617,2023-09-27 17:11:12.498334600
618,2023-09-27 17:11:12.565001400
619,2023-09-27 17:11:12.631668200
620,2023-09-27 17:11:12.698335000
621,2023-09-27 17:11:12.765001800
622,2023-09-27 17:11:12.831668600
623,2023-09-27 17:11:12.898335400
624,2023-09-27 17:11:12.965002200
625,2023-09-27 17:11:13.031669000
626,2023-09-27 17:11:13.098335800
627,2023-09-27 17:11:13.165002600
628,2023-09-27 17:11:13.231669400
629,2023-09-27 17:11:13.298336200
630,2023-09-27 17:11:13.365003000
631,2023-09-27 17:11:13.431669800
632,2023-09-27 17:11:13.498336600
633,2023-09-27 17:11:13.565003400
634,2023-09-27 17:11:13.631670200
635,2023-09-27 17:11:13.698337000
636,2023-09-27 17:11:13.765003800
637,2023-09-27 17:11:13.831670600
638,2023-09-27 17:11:13.898337400
639,2023-09-27 17:11:13.965004200
640,2023-09-27 17:11:14.031671000
641,2023-09-27 17:11:14.098337800
642,2023-09-27 17:11:14.165004600
643,2023-09-27 17:11:14.231671400
644,2023-09-27 17:11:14.298338200
645,2023-09-27 17:11:14.365005000
646,2023-09-27 17:11:14.431671800
647,2023-09-27 17:11:14.498338600
648,2023-09-27 17:11:14.565005400
649,2023-09-27 17:11:14.631672200
650,2023-09-27 17:11:14.698339000
651,2023-09-27 17:11:14.765005800
652,2023-09-27 17:11:14.831672600
653,2023-09-27 17:11:14.898339400
654,2023-09-27 17:11:14.965006200
655,2023-09-27 17:11:15.031673000
656,2023-09-27 17:11:15.098339800
657,2023-09-27 17:11:15.165006600
658,2023-09-27 17:11:15.231673400
659,2023-09-27 17:11:15.298340200
660,2023-09-27 17:11:15.365007000
661,2023-09-27 17:11:15.431673800
662,2023-09-27 17:11:15.498340600
663,2023-09-27 17:11:15.565007400
664,2023-09-27 17:11:15.631674200
665,2023-09-27 17:11:15.698341000
666,2023-09-27 17:11:15.765007800
667,2023-09-27 17:11:15.831674600
668,2023-09-27 17:11:15.898341400
669,2023-09-27 17:11:15.965008200
670,2023-09-27 17:11:16.031675000
671,2023-09-27 17:11:16.098341800
672,2023-09-27 17:11:16.165008600
673,2023-09-27 17:11:16.231675400
674,2023-09-27 17:11:16.298342200
675,2023-09-27 17:11:16.365009000
676,2023-09-27 17:11:16.431675800
677,2023-09-27 17:11:16.498342600
678,2023-09-27 17:11:16.565009400
679,2023-09-27 17:11:16.631676200
680,2023-09-27 17:11:16.698343000
681,2023-09-27 17:11:16.765009800
682,2023-09-27 17:11:16.831676600
683,2023-09-27 17:11:16.898343400
684,2023-09-27 17:11:16.965010200
685,2023-09-27 17:11:17.031677000
686,2023-09-27 17:11:17.098343800
687,2023-09-27 17:11:17.165010600
688,2023-09-27 17:11:17.231677400
689,2023-09-27 17:11:17.298344200
690,2023-09-27 17:11:17.365011000
691,2023-09-27 17:11:17.431677800
692,2023-09-27 17:11:17.498344600
693,2023-09-27 17:11:17.565011400
694,2023-09-27 17:11:17.631678200
695,2023-09-27 17:11:17.698345000
696,2023-09-27 17:11:17.765011800
697,2023-09-27 17:11:17.831678600
698,2023-09-27 17:11:17.898345400
699,2023-09-27 17:11:17.965012200
700,2023-09-27 17:11:18.031679000
701,2023-09-27 17:11:18.098345800
702,2023-09-27 17:11:18.165012600
703,2023-09-27 17:11:18.231679400
704,2023-09-27 17:11:18.298346200
705,2023-09-27 17:11:18.365013000
706,2023-09-27 17:11:18.431679800
707,2023-09-27 17:11:18.498346600
708,2023-09-27 17:11:18.565013400
709,2023-09-27 17:11:18.631680200
710,2023-09-27 17:11:18.698347000
711,2023-09-27 17:11:18.765013800
712,2023-09-27 17:11:18.831680600
713,2023-09-27 17:11:18.898347400
714,2023-09-27 17:11:18.965014200
715,2023-09-27 17:11:19.031681000
716,2023-09-27 17:11:19.098347800
717,2023-09-27 17:11:19.165014600
718,2023-09-27 17:11:19.231681400
719,2023-09-27 17:11:19.298348200
720,2023-09-27 17:11:19.365015000
721,2023-09-27 17:11:19.431681800
722,2023-09-27 17:11:19.498348600
723,2023-09-27 17:11:19.565015400
724,2023-09-27 17:11:19.631682200
725,2023-09-27 17:11:19.698349000
726,2023-09-27 17:11:19.765015800
727,2023-09-27 17:11:19.831682600
728,2023-09-27 17:11:19.898349400
729,2023-09-27 17:11:19.965016200
730,2023-09-27 17:11:20.031683000
731,2023-09-27 17:11:20.098349800
732,2023-09-27 17:11:20.165016600
733,2023-09-27 17:11:20.231683400
734,2023-09-27 17:11:20.298350200
735,2023-09-27 17:11:20.365017000
