,nr,datetime,x1,y1,x2,y2,lat,lon,height
1,748,2022-06-23 21:30:28.574027400,626.4,51.47,638.7,373.58,49.42237660997065,11.447910007687874,34.0
2,749,2022-06-23 21:30:28.640694200,623.42,51.33,637.38,372.35,49.422378524095286,11.447910879364708,34.0
3,764,2022-06-23 21:30:29.640696200,560.32,54.25,576.66,352.57,49.42240447029678,11.447922568800548,34.1
4,765,2022-06-23 21:30:29.707363000,555.18,54.68,571.69,351.16,49.42240447029678,11.447922568800548,34.1
5,766,2022-06-23 21:30:29.774029800,550.1,55.14,566.74,349.75,49.42240761003514,11.447924140896482,34.1
6,767,2022-06-23 21:30:29.840696600,545.04,55.58,561.86,348.35,49.42241070617995,11.447925586568925,34.1
7,768,2022-06-23 21:30:29.907363400,540.08,56.04,557.1,347.0,49.42241070617995,11.447925586568925,34.1
8,769,2022-06-23 21:30:29.974030200,535.19,56.44,552.37,345.66,49.42241380315568,11.44792713041052,34.1
9,770,2022-06-23 21:30:30.040697000,530.38,56.89,547.69,344.35,49.422416566527616,11.447928570611188,34.1
10,771,2022-06-23 21:30:30.107363800,525.57,57.3,543.06,343.07,49.422416566527616,11.447928570611188,34.1
11,772,2022-06-23 21:30:30.174030600,520.84,57.75,538.47,341.81,49.42241958502852,11.447930084993487,34.1
12,773,2022-06-23 21:30:30.240697400,516.16,58.17,533.9,340.56,49.422422266841785,11.447931438554551,34.1
13,774,2022-06-23 21:30:30.307364200,511.55,58.61,529.47,339.3,49.422422266841785,11.447931438554551,34.1
14,775,2022-06-23 21:30:30.374031000,506.98,59.02,525.05,338.12,49.422425185288674,11.44793291229696,34.1
15,776,2022-06-23 21:30:30.440697800,502.69,59.36,520.99,336.97,49.42242762981733,11.447934262690856,34.1
16,777,2022-06-23 21:30:30.507364600,498.79,59.67,517.35,335.88,49.42242762981733,11.447934262690856,34.1
17,778,2022-06-23 21:30:30.574031400,495.2,59.87,513.96,334.83,49.42243010436205,11.44793545810403,34.1
18,779,2022-06-23 21:30:30.640698200,491.87,59.98,510.82,333.76,49.42243227079653,11.447936284867604,34.1
19,780,2022-06-23 21:30:30.707365000,488.85,60.0,507.97,332.74,49.42243227079653,11.447936284867604,34.1
20,781,2022-06-23 21:30:30.774031800,486.06,59.98,505.32,331.72,49.4224342490994,11.447937073934591,34.1
21,782,2022-06-23 21:30:30.840698600,483.42,59.95,502.82,330.76,49.42243501733629,11.447937117577036,34.1
22,783,2022-06-23 21:30:30.907365400,480.84,59.93,500.35,329.86,49.42243501733629,11.447937117577036,34.1
23,784,2022-06-23 21:30:30.974032200,478.35,59.92,497.97,329.04,49.42243661002163,11.447937694199872,34.1
24,785,2022-06-23 21:30:31.040699000,475.86,59.98,495.52,328.25,49.4224378132344,11.447937943517555,34.1
25,786,2022-06-23 21:30:31.107365800,473.38,60.09,493.1,327.52,49.4224378132344,11.447937943517555,34.1
26,787,2022-06-23 21:30:31.174032600,470.8,60.3,490.58,326.83,49.42243931767066,11.447938590832186,34.1
