lat,lon,height,x,y,name
49.423059, 11.448227,0,0,0,WEA Offenhausen
0,0,135,0,0
0,0,184.2,8.7,0
0,0,135,0,0
0,0,102.9,38.3,0
0,0,135,0,0
0,0,117.9,-47.0,0
