,nr,datetime,x1,y1,x2,y2,lat,lon,height
0,3642,2021-08-10 20:39:51.177474800,0.35,295.3,313.14,289.12,48.665192052913895,9.835256966827806,17.5
1,3643,2021-08-10 20:39:51.210808200,0.61,295.05,312.41,288.97,48.665192052913895,9.835256966827806,17.5
2,3668,2021-08-10 20:39:52.044143200,8.67,286.99,286.68,281.44,48.66519498644254,9.835302730999643,17.9
3,3669,2021-08-10 20:39:52.077476600,8.93,286.58,285.52,280.98,48.66519498644254,9.835302730999643,17.9
4,3670,2021-08-10 20:39:52.110810000,9.23,286.09,284.42,280.56,48.66519498644254,9.835302730999643,17.9
5,3671,2021-08-10 20:39:52.144143400,9.5,285.72,283.1,280.04,48.66519543593614,9.835308156798355,18.0
6,3672,2021-08-10 20:39:52.177476800,9.92,285.22,281.98,279.55,48.66519543593614,9.835308156798355,18.0
7,3673,2021-08-10 20:39:52.210810200,10.15,284.75,280.84,279.16,48.66519543593614,9.835308156798355,18.0
8,3674,2021-08-10 20:39:52.244143600,10.52,284.3,279.76,278.68,48.665195908716704,9.83531398850474,18.0
9,3675,2021-08-10 20:39:52.277477000,10.84,283.84,278.66,278.26,48.665195908716704,9.83531398850474,18.0
10,3676,2021-08-10 20:39:52.310810400,11.21,283.39,277.58,277.79,48.665195908716704,9.83531398850474,18.0
11,3677,2021-08-10 20:39:52.344143800,11.53,282.94,276.48,277.38,48.66519647240722,9.835319402319188,18.1
12,3678,2021-08-10 20:39:52.377477200,11.91,282.45,275.41,276.89,48.66519647240722,9.835319402319188,18.1
13,3679,2021-08-10 20:39:52.410810600,12.15,281.91,274.27,276.46,48.66519647240722,9.835319402319188,18.1
14,3680,2021-08-10 20:39:52.444144000,12.54,281.53,273.18,275.98,48.66519699997982,9.835325300794882,18.2
15,3681,2021-08-10 20:39:52.477477400,12.76,281.03,272.06,275.52,48.66519699997982,9.835325300794882,18.2
16,3682,2021-08-10 20:39:52.510810800,13.05,280.48,270.91,275.07,48.66519699997982,9.835325300794882,18.2
17,3683,2021-08-10 20:39:52.544144200,13.32,279.87,269.79,274.57,48.66519748952319,9.835331162747185,18.2
18,3684,2021-08-10 20:39:52.577477600,13.59,279.47,268.64,274.1,48.66519748952319,9.835331162747185,18.2
19,3685,2021-08-10 20:39:52.610811000,13.83,278.88,267.49,273.6,48.66519748952319,9.835331162747185,18.2
20,3686,2021-08-10 20:39:52.644144400,13.96,278.31,266.31,273.15,48.665198038988606,9.835337089652976,18.2
21,3687,2021-08-10 20:39:52.677477800,14.13,277.75,265.12,272.63,48.665198038988606,9.835337089652976,18.2
22,3688,2021-08-10 20:39:52.710811200,14.27,277.23,263.88,272.17,48.665198038988606,9.835337089652976,18.2
23,3689,2021-08-10 20:39:52.744144600,14.42,276.79,262.69,271.74,48.66519854602232,9.83534250268905,18.3
24,3690,2021-08-10 20:39:52.777478000,14.5,276.25,261.46,271.29,48.66519854602232,9.83534250268905,18.3
25,3691,2021-08-10 20:39:52.810811400,14.57,275.82,260.23,270.84,48.66519854602232,9.83534250268905,18.3
26,3692,2021-08-10 20:39:52.844144800,14.77,275.26,259.09,270.45,48.66519900756679,9.835347767504452,18.3
27,3693,2021-08-10 20:39:52.877478200,14.91,274.89,258.01,270.05,48.66519900756679,9.835347767504452,18.3
28,3694,2021-08-10 20:39:52.910811600,15.04,274.52,256.97,269.73,48.66519900756679,9.835347767504452,18.3
29,3695,2021-08-10 20:39:52.944145000,15.18,274.13,255.99,269.42,48.66519909748732,9.83535212680952,18.3
30,3696,2021-08-10 20:39:52.977478400,15.23,273.93,255.1,269.14,48.66519909748732,9.83535212680952,18.3
31,3697,2021-08-10 20:39:53.010811800,15.34,273.61,254.24,268.89,48.66519909748732,9.83535212680952,18.3
32,3698,2021-08-10 20:39:53.044145200,15.45,273.3,253.4,268.68,48.66519939017081,9.835356431381394,18.4
33,3699,2021-08-10 20:39:53.077478600,15.57,273.07,252.56,268.46,48.66519939017081,9.835356431381394,18.4
34,3700,2021-08-10 20:39:53.110812000,15.74,272.96,251.73,268.24,48.66519939017081,9.835356431381394,18.4
35,3701,2021-08-10 20:39:53.144145400,15.79,272.81,250.93,268.03,48.665199215735946,9.835358553317532,18.4
36,3702,2021-08-10 20:39:53.177478800,15.92,272.61,250.21,267.88,48.665199215735946,9.835358553317532,18.4
37,3703,2021-08-10 20:39:53.210812200,16.13,272.38,249.48,267.75,48.665199215735946,9.835358553317532,18.4
38,3704,2021-08-10 20:39:53.244145600,16.28,272.19,248.75,267.59,48.66519940064874,9.835361845143565,18.4
39,3705,2021-08-10 20:39:53.277479000,16.46,272.04,248.08,267.43,48.66519940064874,9.835361845143565,18.4
40,3706,2021-08-10 20:39:53.310812400,16.44,271.85,247.46,267.29,48.66519940064874,9.835361845143565,18.4
41,3707,2021-08-10 20:39:53.344145800,16.44,271.7,246.86,267.14,48.665199299217456,9.835364164274916,18.4
42,3708,2021-08-10 20:39:53.377479200,16.57,271.61,246.26,267.02,48.665199299217456,9.835364164274916,18.4
43,3709,2021-08-10 20:39:53.410812600,16.58,271.45,245.69,266.89,48.665199299217456,9.835364164274916,18.4
44,3710,2021-08-10 20:39:53.444146000,16.66,271.39,245.14,266.79,48.66519940785709,9.835366602833616,18.5
45,3713,2021-08-10 20:39:53.544146200,16.75,271.15,243.59,266.55,48.66519940952479,9.835368746870618,18.5
46,3714,2021-08-10 20:39:53.577479600,16.8,271.12,243.12,266.48,48.66519940952479,9.835368746870618,18.5
47,3715,2021-08-10 20:39:53.610813000,16.82,271.05,242.68,266.42,48.66519940952479,9.835368746870618,18.5
48,3722,2021-08-10 20:39:53.844146800,18.01,271.07,240.16,266.28,48.665199227851545,9.835372808904104,18.5
49,3725,2021-08-10 20:39:53.944147000,18.25,271.53,239.52,266.46,48.66519903218774,9.835373854697291,18.5
50,3726,2021-08-10 20:39:53.977480400,18.16,271.79,239.39,266.54,48.66519903218774,9.835373854697291,18.5
51,3727,2021-08-10 20:39:54.010813800,18.18,271.82,239.26,266.56,48.66519903218774,9.835373854697291,18.5
52,3728,2021-08-10 20:39:54.044147200,18.27,271.76,239.18,266.76,48.665198944024304,9.835374245663465,18.5
53,3729,2021-08-10 20:39:54.077480600,18.3,271.81,239.16,266.91,48.665198944024304,9.835374245663465,18.5
