x,y,area,max_scoreImg,max_innerToRing,nr
559.0,241.0,1.0,20.0,13.9,12
70.0,168.0,1.0,14.0,100.0,13
70.0,168.0,1.0,15.0,101.1,14
83.0,271.0,1.0,14.0,27.1,19
71.0,166.0,1.0,15.0,114.7,25
559.0,241.0,1.0,24.0,14.8,25
85.0,269.0,1.0,14.0,9.8,25
77.0,169.0,1.0,16.0,78.3,48
78.0,271.0,1.0,14.0,77.2,49
73.87,169.99,12.0,39.0,164.7,52
73.02,169.62,15.0,43.0,163.7,53
77.0,169.0,1.0,16.0,82.6,66
73.12,169.69,11.0,38.0,158.1,71
71.0,166.0,1.0,17.0,96.1,75
559.0,241.0,1.0,15.0,10.5,75
74.0,167.82,11.0,45.0,182.0,78
74.14,167.8,11.0,49.0,133.9,79
77.0,169.0,1.0,16.0,84.2,82
559.0,241.0,1.0,17.0,11.0,83
73.01,169.52,12.0,37.0,152.6,84
73.31,169.73,16.0,47.0,167.0,85
73.23,169.72,16.0,52.0,168.5,86
73.3,169.82,17.0,59.0,174.6,87
157.0,214.0,1.0,14.0,11.2,87
35.0,216.0,1.0,14.0,15.4,87
73.38,169.87,15.0,41.0,171.0,88
559.0,241.0,1.0,17.0,9.1,91
74.17,167.83,12.0,59.0,180.4,92
559.0,241.0,1.0,16.0,9.7,92
73.94,167.62,14.0,81.0,183.2,93
73.92,167.61,14.0,74.0,182.5,94
73.95,167.64,12.0,55.0,140.9,95
73.82,167.68,10.0,35.0,133.9,96
78.0,271.0,1.0,16.0,78.6,98
73.46,169.62,12.0,37.0,160.2,99
73.52,169.64,12.0,41.0,156.7,100
73.49,169.73,15.0,50.0,165.4,101
559.0,241.0,1.0,16.0,9.9,101
73.35,169.75,16.0,55.0,169.3,102
73.34,169.76,16.0,48.0,168.8,103
73.31,169.81,15.0,40.0,170.2,104
74.31,167.93,12.0,48.0,176.9,108
74.06,167.82,13.0,57.0,183.2,109
559.0,241.0,1.0,17.0,11.1,109
73.95,167.77,13.0,57.0,183.4,110
74.0,167.74,11.0,50.0,132.5,111
73.85,167.71,10.0,38.0,130.3,112
559.0,241.0,1.0,18.0,11.1,114
73.78,169.87,10.0,31.0,157.6,117
559.0,241.0,1.0,14.0,9.6,117
73.52,169.76,13.0,41.0,169.0,118
73.3,169.77,15.0,36.0,167.6,119
70.41,168.0,2.0,20.0,135.8,129
73.45,169.72,13.0,37.0,167.6,130
559.0,241.0,1.0,17.0,13.4,130
73.16,169.66,15.0,41.0,166.8,131
73.61,169.81,13.0,38.0,168.1,132
74.07,170.02,11.0,34.0,166.8,133
559.0,241.0,1.0,15.0,11.6,133
77.0,169.0,1.0,15.0,48.8,137
559.0,241.0,1.0,14.0,10.3,141
559.0,241.0,1.0,14.0,9.3,145
418.0,349.52,2.0,15.0,22.3,149
73.14,169.65,11.0,33.0,151.8,151
77.0,273.0,1.0,14.0,13.5,151
73.53,169.75,11.0,35.0,167.6,152
559.0,241.0,1.0,15.0,9.5,161
84.0,269.0,1.0,14.0,95.6,161
559.0,241.0,1.0,22.0,13.1,162
559.0,241.0,1.0,16.0,13.9,165
83.0,271.0,1.0,14.0,10.9,171
559.0,241.0,1.0,22.0,12.2,176
74.1,167.75,11.0,40.0,129.3,180
