x,y,area,max_scoreImg,max_innerToRing,nr
586.0,313.0,1.0,16.0,12.3,92
331.77,63.17,6.0,43.0,41.6,93
331.6,62.23,5.0,37.0,34.0,94
560.0,326.0,1.0,14.0,11.8,94
331.45,61.39,4.0,42.0,41.6,95
548.0,332.0,1.0,16.0,10.1,95
331.39,60.4,4.0,46.0,46.3,96
331.31,59.42,4.0,46.0,42.6,97
331.11,58.51,5.0,46.0,43.9,98
513.0,346.0,1.0,16.0,10.1,98
330.84,57.51,5.0,47.0,43.0,99
330.65,56.49,4.0,39.0,37.5,100
491.0,353.0,1.0,14.0,10.8,100
330.61,55.5,4.0,33.0,32.1,101
330.49,54.54,4.0,32.0,32.3,102
330.38,53.72,5.0,38.0,37.8,103
330.2,52.88,5.0,43.0,41.3,104
449.0,366.0,1.0,14.0,12.1,104
330.2,51.93,4.0,48.0,47.4,105
329.94,50.96,5.0,46.0,44.8,106
329.93,49.99,5.0,47.0,45.9,107
418.0,379.0,1.0,14.0,12.6,107
329.75,49.02,4.0,44.0,43.4,108
409.0,384.0,1.0,14.0,10.0,108
329.75,48.06,4.0,43.0,42.2,109
329.52,47.07,6.0,39.0,39.5,110
329.46,46.06,6.0,44.0,43.8,111
329.32,45.22,5.0,50.0,49.2,112
329.16,44.36,5.0,46.0,45.1,113
329.14,43.35,5.0,49.0,47.7,114
328.67,42.43,4.0,42.0,40.7,115
328.63,41.43,4.0,41.0,36.6,116
328.53,40.49,4.0,31.0,29.9,117
0.0,467.0,1.0,24.0,23.7,117
328.46,39.49,4.0,30.0,29.3,118
0.28,470.67,3.0,23.0,22.1,118
328.42,38.57,4.0,39.0,35.7,119
316.0,431.0,1.0,15.0,12.5,119
1.0,474.46,2.0,22.0,16.9,119
328.32,37.76,5.0,39.0,39.3,120
310.0,436.0,1.0,16.0,14.9,120
1.19,478.39,4.0,21.0,17.8,120
328.15,36.84,6.0,41.0,39.7,121
327.94,35.97,5.0,45.0,43.1,122
299.0,446.0,1.0,15.0,15.4,122
327.67,35.12,5.0,44.0,41.4,123
294.0,450.0,1.0,14.0,13.0,123
327.64,33.93,5.0,42.0,37.1,124
327.58,33.21,5.0,38.0,34.6,125
327.43,32.2,5.0,40.0,38.4,126
277.0,466.0,1.0,16.0,10.0,126
327.42,31.36,4.0,44.0,42.3,127
327.33,30.23,5.0,46.0,44.3,128
327.21,29.31,3.0,46.0,41.8,129
327.01,28.44,6.0,45.0,44.0,130
326.85,27.53,5.0,37.0,37.1,131
326.55,26.47,4.0,33.0,30.7,132
326.5,25.5,4.0,31.0,27.8,133
326.45,24.55,4.0,38.0,36.9,134
326.22,23.9,4.0,38.0,36.6,135
326.03,22.92,5.0,41.0,39.6,136
325.97,21.93,5.0,48.0,46.1,137
325.94,20.99,5.0,47.0,44.6,138
325.78,20.03,4.0,46.0,45.2,139
325.67,19.17,5.0,44.0,44.0,140
325.58,18.2,5.0,37.0,38.0,141
325.48,17.42,4.0,38.0,37.1,142
325.39,16.41,4.0,41.0,40.6,143
325.22,15.39,5.0,36.0,32.8,144
325.0,14.48,6.0,37.0,33.5,145
324.83,13.54,5.0,36.0,26.7,146
324.66,12.54,4.0,36.0,32.7,147
324.65,11.78,5.0,38.0,35.0,148
324.56,10.8,5.0,32.0,28.2,149
324.42,9.84,5.0,34.0,31.1,150
324.28,9.05,4.0,42.0,40.4,151
324.21,8.3,5.0,42.0,40.4,152
324.01,7.22,4.0,47.0,46.7,153
323.88,6.36,5.0,42.0,37.4,154
323.63,5.22,5.0,41.0,37.2,155
323.73,4.29,6.0,37.0,37.0,156
323.5,3.44,4.0,32.0,30.8,157
323.45,2.5,4.0,29.0,24.6,158
323.4,1.53,4.0,32.0,28.5,159
11.0,426.0,1.0,14.0,9.1,159
323.14,0.8,6.0,42.0,39.2,160
0.0,417.0,1.0,17.0,14.3,160
322.99,0.15,4.0,41.0,37.5,161
323.0,0.0,1.0,22.0,18.5,162
1.03,395.19,4.0,28.0,26.2,173
5.26,396.44,5.0,24.0,19.8,174
9.45,397.57,4.0,23.0,21.0,175
14.08,398.79,4.0,28.0,23.9,176
25.99,391.78,4.0,29.0,24.2,177
18.9,399.81,4.0,29.0,26.0,177
487.46,460.35,8.0,37.0,34.5,177
29.2,388.7,5.0,35.0,30.1,178
24.49,397.0,2.0,19.0,15.5,178
483.65,458.55,8.0,39.0,32.6,178
31.7,388.32,10.0,37.0,34.4,179
478.59,464.3,9.0,26.0,22.0,179
39.33,373.02,3.0,15.0,13.2,180
33.79,391.42,6.0,28.0,24.6,180
473.15,473.77,9.0,22.0,14.3,180
46.56,357.94,4.0,18.0,13.3,181
35.98,394.76,4.0,32.0,27.2,181
38.53,398.61,4.0,26.0,20.7,182
42.22,403.97,7.0,29.0,25.1,183
65.0,267.0,1.0,15.0,11.1,184
46.32,409.7,3.0,25.0,21.8,184
50.48,415.53,4.0,22.0,18.7,185
57.0,421.55,4.0,24.0,21.5,186
64.99,427.51,4.0,22.0,17.9,187
73.55,432.56,4.0,26.0,22.7,188
82.61,437.86,5.0,21.0,15.8,189
90.82,442.84,6.0,27.0,23.5,190
97.93,447.2,5.0,26.0,20.1,191
96.0,448.0,1.0,16.0,10.4,192
13.0,23.0,1.0,14.0,11.5,193
10.0,268.0,1.0,17.0,11.2,196
14.0,283.0,1.0,18.0,12.1,197
39.79,421.62,5.0,19.0,16.4,197
37.77,420.71,3.0,31.0,30.1,198
23.29,310.67,3.0,18.0,13.6,199
40.42,422.25,3.0,25.0,22.2,199
28.7,323.33,3.0,17.0,10.7,200
42.96,424.3,4.0,26.0,23.5,200
33.28,333.72,3.0,22.0,17.3,201
46.05,428.03,5.0,19.0,17.7,201
37.42,342.35,5.0,29.0,21.1,202
50.35,433.2,5.0,23.0,19.8,202
43.73,346.43,3.0,22.0,18.4,203
54.0,439.11,3.0,23.0,19.9,203
51.46,346.24,3.0,29.0,25.9,204
57.34,444.71,3.0,21.0,17.3,204
60.48,344.0,2.0,26.0,21.1,205
61.28,451.0,4.0,19.0,14.5,205
70.6,339.6,2.0,21.0,15.9,206
65.44,458.22,5.0,22.0,19.4,206
82.58,334.0,2.0,25.0,17.6,207
68.53,465.03,4.0,19.0,15.8,207
92.87,334.63,5.0,30.0,25.7,208
71.2,471.1,4.0,26.0,23.9,208
103.0,340.47,4.0,25.0,20.4,209
74.01,477.9,7.0,26.0,24.8,209
113.07,346.2,6.0,25.0,19.8,210
122.29,351.5,5.0,27.0,24.3,211
127.04,358.44,5.0,31.0,27.1,212
126.5,364.97,4.0,25.0,22.1,213
125.3,369.95,5.0,31.0,27.6,214
123.83,375.03,4.0,33.0,30.6,215
126.73,378.39,5.0,24.0,18.6,216
133.18,377.22,4.0,29.0,24.7,217
142.02,373.77,4.0,30.0,28.1,218
151.64,369.71,3.0,27.0,23.1,219
161.93,365.77,4.0,24.0,20.6,220
173.09,362.12,6.0,28.0,23.4,221
182.79,361.8,6.0,36.0,32.5,222
187.64,367.83,5.0,34.0,28.1,223
191.61,374.61,6.0,36.0,32.2,224
7.45,388.0,2.0,17.0,12.6,224
195.77,381.45,8.0,34.0,31.5,225
20.0,382.0,1.0,20.0,13.7,225
30.67,375.67,3.0,19.0,14.7,226
199.8,388.86,6.0,30.0,24.6,226
41.05,370.0,3.0,27.0,22.6,227
206.48,393.59,4.0,28.0,22.5,227
48.83,374.62,5.0,28.0,21.8,228
216.55,394.03,8.0,27.0,21.7,228
6.0,479.0,1.0,15.0,12.7,228
53.0,383.11,3.0,26.0,21.6,229
228.22,392.64,5.0,28.0,22.3,229
241.46,390.0,5.0,25.0,18.9,230
53.64,392.15,5.0,26.0,23.0,230
256.7,386.63,5.0,27.0,20.6,231
52.78,401.0,5.0,19.0,16.9,231
267.1,388.77,7.0,34.0,29.3,232
52.0,410.19,3.0,28.0,25.6,232
271.77,398.43,8.0,35.0,32.3,233
51.24,420.99,4.0,20.0,16.6,233
275.64,408.94,7.0,31.0,30.0,234
51.0,434.0,3.0,19.0,16.9,234
76.0,475.0,1.0,19.0,19.3,234
279.72,419.41,6.0,35.0,30.3,235
51.0,447.48,2.0,17.0,12.9,235
81.0,471.0,1.0,23.0,20.3,235
284.69,430.79,7.0,31.0,26.3,236
86.0,468.0,1.0,20.0,16.5,236
292.99,438.96,7.0,29.0,26.3,237
90.0,466.49,2.0,21.0,18.3,237
306.5,440.67,8.0,29.0,25.6,238
93.31,465.73,3.0,26.0,19.0,238
73.35,473.73,3.0,20.0,16.4,238
320.49,441.2,8.0,27.0,22.4,239
97.0,466.64,2.0,27.0,26.6,239
87.0,474.29,4.0,18.0,9.5,239
335.19,440.31,9.0,26.0,19.7,240
347.4,441.64,7.0,35.0,31.7,241
349.66,449.69,9.0,35.0,33.2,242
123.87,469.13,6.0,23.0,19.5,242
105.3,473.68,3.0,22.0,17.1,242
348.38,459.31,9.0,30.0,29.2,243
134.51,466.49,4.0,21.0,14.7,243
107.37,477.67,3.0,17.0,12.7,243
144.72,450.6,3.0,20.0,15.0,244
346.26,468.73,8.0,32.0,28.9,244
344.47,477.62,8.0,24.0,22.4,245
162.0,390.0,3.0,18.0,11.3,246
329.47,477.52,4.0,17.0,15.0,246
176.0,321.0,1.0,15.0,11.2,248
323.0,391.0,1.0,14.0,9.3,248
185.55,300.72,7.0,28.0,24.9,249
261.04,450.56,4.0,23.0,16.7,249
192.46,300.52,7.0,36.0,30.9,250
254.79,457.04,4.0,30.0,27.1,250
199.37,307.98,7.0,32.0,27.7,251
345.34,316.32,3.0,15.0,11.7,251
254.17,465.61,5.0,33.0,31.6,251
353.29,301.99,4.0,22.0,18.3,252
205.42,318.8,7.0,32.0,27.3,252
254.84,473.78,4.0,31.0,27.9,252
362.51,289.51,4.0,19.0,15.8,253
210.48,331.02,8.0,29.0,26.6,253
372.26,279.0,7.0,21.0,19.4,254
214.9,343.76,7.0,29.0,26.5,254
382.44,276.11,8.0,28.0,22.8,255
218.73,357.4,8.0,29.0,24.7,255
389.12,277.81,8.0,35.0,30.4,256
222.58,370.45,7.0,24.0,19.6,256
394.04,281.47,10.0,32.0,29.2,257
227.38,384.17,7.0,30.0,25.2,257
398.4,286.7,10.0,30.0,26.0,258
233.53,397.06,4.0,22.0,13.2,258
403.0,292.84,8.0,32.0,28.3,259
251.06,398.79,4.0,26.0,18.7,259
406.56,299.25,9.0,34.0,31.9,260
272.52,398.7,6.0,21.0,15.2,260
320.61,469.66,5.0,20.0,15.1,260
409.67,305.87,10.0,29.0,29.4,261
292.47,399.35,7.0,22.0,16.9,261
333.73,457.14,7.0,32.0,24.1,261
413.16,312.79,9.0,31.0,26.5,262
310.06,401.05,7.0,28.0,20.7,262
343.05,454.37,7.0,32.0,27.9,262
416.05,319.69,10.0,27.0,23.7,263
319.64,412.12,11.0,28.0,24.5,263
350.9,456.76,8.0,41.0,34.2,263
588.0,279.0,1.0,16.0,10.5,264
418.71,327.09,9.0,31.0,26.7,264
324.64,428.24,9.0,25.0,23.6,264
357.38,460.4,8.0,37.0,31.8,264
421.39,333.86,10.0,30.0,27.6,265
325.79,445.14,9.0,24.0,19.6,265
363.69,464.57,10.0,42.0,39.1,265
425.52,340.58,10.0,30.0,25.5,266
323.66,460.76,8.0,23.0,18.5,266
360.26,470.67,10.0,24.0,20.3,266
435.14,337.37,10.0,28.0,25.0,267
319.21,474.56,10.0,26.0,22.1,267
352.96,477.05,7.0,26.0,18.2,267
447.19,328.85,11.0,24.0,21.3,268
458.41,317.1,9.0,26.0,18.5,269
467.66,307.71,13.0,32.0,28.7,270
471.16,306.29,12.0,43.0,40.5,271
470.78,308.33,14.0,43.0,40.6,272
466.98,312.46,12.0,37.0,32.5,273
461.78,318.8,12.0,34.0,31.2,274
455.86,327.23,11.0,29.0,25.9,275
456.59,331.13,10.0,34.0,31.4,276
376.48,479.0,2.0,25.0,21.3,276
464.33,330.73,10.0,35.0,30.7,277
471.92,328.13,12.0,35.0,33.0,278
479.62,325.45,11.0,37.0,34.3,279
487.0,322.78,15.0,35.0,30.4,280
495.09,320.68,12.0,33.0,29.5,281
506.08,320.02,13.0,29.0,26.2,282
517.48,320.06,12.0,33.0,29.7,283
320.0,479.0,1.0,19.0,12.8,283
528.48,319.61,14.0,34.0,28.5,284
308.38,476.38,5.0,31.0,26.0,284
534.58,319.43,15.0,42.0,39.3,285
306.11,475.81,6.0,47.0,47.9,285
529.21,322.46,14.0,35.0,31.2,286
307.26,474.52,6.0,43.0,43.1,286
516.97,325.98,11.0,30.0,27.7,287
310.08,472.76,6.0,38.0,35.5,287
500.36,330.43,11.0,27.0,21.9,288
315.31,470.92,7.0,37.0,33.7,288
481.24,335.65,8.0,25.0,17.9,289
321.25,468.59,8.0,34.0,30.2,289
460.68,341.82,11.0,20.0,18.2,290
326.49,468.19,6.0,35.0,32.5,290
438.99,348.63,7.0,22.0,18.0,291
323.97,471.82,9.0,35.0,33.0,291
417.29,355.44,7.0,20.0,18.4,292
319.36,476.49,7.0,31.0,30.2,292
395.1,361.9,9.0,22.0,17.6,293
374.53,369.02,6.0,17.0,12.3,294
336.51,386.01,6.0,18.0,12.2,296
321.0,395.31,7.0,19.0,12.5,297
509.66,1.12,7.0,36.0,34.4,298
311.13,406.33,7.0,25.0,20.0,298
510.34,5.74,8.0,38.0,35.5,299
311.51,420.62,6.0,21.0,18.2,299
511.2,10.02,8.0,37.0,35.2,300
313.35,436.07,3.0,21.0,16.6,300
512.14,14.31,9.0,35.0,33.5,301
325.0,458.0,1.0,18.0,11.9,301
513.15,18.28,9.0,35.0,31.5,302
514.22,22.6,9.0,37.0,34.3,303
15.0,448.0,1.0,14.0,12.3,303
515.2,27.13,9.0,35.0,28.7,304
12.55,440.0,2.0,18.0,15.7,304
516.96,30.88,8.0,39.0,37.0,305
12.0,437.53,2.0,26.0,17.7,305
518.8,35.37,7.0,40.0,34.8,306
11.52,437.0,2.0,26.0,22.9,306
520.09,40.0,9.0,31.0,30.2,307
11.0,437.0,1.0,34.0,31.1,307
522.98,43.58,7.0,37.0,33.7,308
11.0,438.46,2.0,25.0,25.4,308
524.91,47.25,9.0,36.0,33.3,309
11.69,440.65,3.0,19.0,20.6,309
353.26,475.79,8.0,29.0,23.9,309
272.0,478.0,1.0,14.0,9.4,309
525.55,50.91,8.0,38.0,34.0,310
12.76,443.34,3.0,25.0,22.1,310
363.24,469.21,8.0,28.0,24.7,310
261.58,477.49,4.0,23.0,19.8,310
526.21,54.8,8.0,30.0,27.9,311
14.42,446.74,3.0,22.0,20.0,311
361.98,468.47,10.0,30.0,28.4,311
527.36,58.84,7.0,36.0,28.7,312
17.0,450.42,2.0,23.0,20.8,312
348.23,472.8,8.0,21.0,19.4,312
528.42,61.73,8.0,36.0,30.8,313
20.0,454.0,1.0,23.0,19.9,313
332.0,479.0,1.0,15.0,9.9,313
529.48,64.39,9.0,38.0,33.9,314
23.0,458.0,1.0,24.0,20.4,314
531.16,67.46,8.0,36.0,26.8,315
25.55,462.55,2.0,17.0,13.7,315
533.04,70.56,7.0,35.0,33.6,316
28.0,467.41,2.0,24.0,20.7,316
534.39,73.43,9.0,35.0,33.8,317
29.0,472.0,1.0,15.0,12.8,317
535.48,76.71,9.0,32.0,30.3,318
30.0,477.61,2.0,23.0,22.3,318
535.26,80.68,9.0,32.0,31.2,319
535.13,85.03,9.0,34.0,32.9,320
536.52,89.96,8.0,29.0,24.4,321
226.53,373.53,2.0,16.0,11.8,321
538.87,93.86,8.0,28.0,24.4,322
211.2,363.02,5.0,26.0,22.3,322
541.25,96.24,8.0,39.0,31.9,323
199.69,361.65,5.0,27.0,23.8,323
543.69,98.57,9.0,37.0,30.4,324
189.53,365.27,5.0,27.0,21.8,324
546.33,100.91,9.0,34.0,31.8,325
182.93,372.11,5.0,28.0,24.6,325
549.5,103.73,10.0,34.0,27.4,326
178.16,381.1,6.0,31.0,29.4,326
553.11,106.21,8.0,36.0,14.6,327
175.64,389.8,5.0,30.0,25.4,327
180.31,389.31,3.0,26.0,23.2,328
190.41,384.28,3.0,22.0,17.7,329
201.82,376.99,5.0,23.0,18.5,330
214.52,367.56,4.0,24.0,20.0,331
227.49,358.9,8.0,32.0,27.7,332
231.45,361.59,8.0,38.0,35.7,333
465.38,476.41,6.0,23.0,21.4,333
230.84,368.89,9.0,34.0,30.8,334
474.88,461.62,7.0,26.0,19.3,334
228.49,375.74,8.0,35.0,31.5,335
485.8,448.35,6.0,21.0,16.3,335
226.41,383.31,7.0,30.0,28.7,336
497.98,436.64,7.0,26.0,23.0,336
235.39,391.76,6.0,25.0,20.5,337
507.68,436.68,9.0,43.0,38.7,337
514.75,446.33,11.0,42.0,35.2,338
519.84,460.4,10.0,35.0,30.2,339
313.03,390.78,4.0,21.0,14.0,340
523.09,475.91,10.0,28.0,20.9,340
336.75,387.12,7.0,23.0,18.1,341
354.72,384.87,9.0,30.0,18.9,342
361.08,390.99,12.0,37.0,35.5,343
361.92,400.64,12.0,36.0,31.9,344
360.64,411.4,10.0,30.0,27.0,345
359.57,423.27,10.0,30.0,25.3,346
359.92,435.16,10.0,31.0,27.7,347
358.35,445.19,9.0,29.0,23.4,348
341.7,443.42,3.0,21.0,14.1,349
254.5,433.0,2.0,17.0,12.5,353
239.98,436.05,7.0,25.0,20.6,354
233.25,444.39,8.0,28.0,25.5,355
228.54,453.23,5.0,30.0,24.9,356
224.49,462.48,6.0,25.0,21.7,357
222.45,472.09,6.0,27.0,17.3,358
174.48,472.52,2.0,16.0,13.5,365
180.0,462.39,2.0,22.0,19.7,366
132.0,39.0,1.0,15.0,10.6,367
185.67,453.65,3.0,18.0,11.4,367
191.0,447.38,2.0,25.0,21.6,368
196.41,442.27,3.0,21.0,19.3,369
201.53,438.55,4.0,22.0,19.5,370
579.24,256.67,10.0,32.0,29.0,371
207.35,438.0,2.0,31.0,30.4,371
138.0,175.0,1.0,17.0,12.1,372
576.97,262.42,9.0,31.0,22.6,372
213.0,438.62,2.0,23.0,20.7,372
574.2,268.72,9.0,29.0,22.3,373
218.74,440.38,3.0,22.0,17.5,373
201.7,476.33,3.0,20.0,14.0,373
571.1,275.93,8.0,24.0,20.5,374
225.0,443.47,2.0,19.0,16.4,374
204.97,463.25,5.0,27.0,22.6,374
568.01,284.03,7.0,20.0,16.9,375
230.72,446.45,3.0,24.0,18.9,375
208.18,456.76,6.0,30.0,26.2,375
172.0,264.0,1.0,18.0,11.9,376
565.19,293.28,8.0,24.0,21.3,376
236.41,450.7,3.0,25.0,22.7,376
210.8,452.68,7.0,37.0,32.8,376
563.09,302.91,8.0,19.0,19.4,377
216.57,451.82,5.0,27.0,23.3,377
241.76,455.29,3.0,27.0,24.6,377
560.06,314.05,7.0,19.0,14.8,378
224.39,453.17,6.0,26.0,23.7,378
246.68,459.39,3.0,23.0,20.0,378
557.15,325.12,9.0,21.0,17.1,379
231.01,454.99,5.0,33.0,30.6,379
251.29,463.67,3.0,22.0,17.7,379
554.95,336.58,9.0,22.0,21.2,380
209.0,361.5,2.0,14.0,10.0,380
236.67,457.26,5.0,31.0,27.2,380
255.51,468.51,2.0,18.0,15.0,380
552.53,348.5,6.0,21.0,14.3,381
242.59,459.37,5.0,33.0,28.5,381
258.32,474.67,3.0,20.0,16.1,381
549.07,360.89,6.0,20.0,13.4,382
248.26,461.33,6.0,29.0,27.0,382
546.63,372.86,5.0,22.0,17.6,383
252.91,463.13,5.0,32.0,28.1,383
545.93,383.41,8.0,23.0,18.9,384
243.0,457.0,1.0,15.0,11.3,384
254.68,464.93,5.0,35.0,31.1,384
545.73,394.36,6.0,20.0,14.9,385
255.44,467.27,5.0,27.0,26.7,385
546.11,404.9,6.0,21.0,15.9,386
256.37,470.3,5.0,28.0,25.8,386
546.21,415.63,8.0,22.0,15.2,387
256.69,473.87,5.0,37.0,36.2,387
256.63,476.82,5.0,32.0,29.1,388
548.22,438.34,8.0,20.0,16.4,389
254.18,477.97,4.0,31.0,31.8,389
548.4,452.08,3.0,19.0,12.0,390
249.73,478.35,3.0,23.0,20.0,390
548.39,464.71,3.0,20.0,14.7,391
244.01,478.77,4.0,28.0,26.7,391
238.0,479.0,1.0,19.0,15.2,392
489.82,18.26,6.0,23.0,12.2,401
15.49,431.0,2.0,21.0,17.8,401
481.66,46.7,3.0,20.0,13.3,402
13.0,434.0,1.0,19.0,17.9,402
472.56,74.51,4.0,22.0,15.8,403
12.0,442.0,1.0,19.0,18.2,403
11.0,452.0,1.0,15.0,13.4,404
451.7,130.7,3.0,18.0,13.7,405
11.0,473.0,1.0,18.0,16.0,406
353.0,462.46,2.0,19.0,15.8,408
0.0,431.0,1.0,20.0,20.7,409
363.0,407.02,3.0,18.0,15.1,410
2.0,435.0,1.0,17.0,15.2,410
363.0,374.4,2.0,21.0,16.3,411
4.61,439.61,2.0,22.0,19.1,411
359.0,341.0,1.0,18.0,11.8,412
7.0,444.62,2.0,23.0,20.3,412
353.0,308.53,2.0,19.0,14.3,413
9.0,450.0,1.0,18.0,10.4,413
346.0,276.48,2.0,17.0,12.5,414
16.0,392.0,1.0,15.0,10.3,414
11.0,455.0,1.0,23.0,17.9,414
19.0,379.0,1.0,17.0,13.7,415
13.5,460.5,4.0,15.0,15.2,415
23.0,367.0,1.0,21.0,18.1,416
16.51,466.51,4.0,16.0,13.6,416
354.0,177.0,1.0,18.0,10.6,417
27.4,362.0,2.0,27.0,23.3,417
19.35,472.7,3.0,16.0,14.5,417
31.65,362.0,2.0,28.0,24.4,418
22.42,477.71,3.0,23.0,21.7,418
377.0,110.41,2.0,20.0,13.3,419
36.0,364.62,2.0,25.0,21.5,419
50.0,477.33,2.0,30.0,25.2,419
388.0,76.51,2.0,19.0,9.1,420
39.0,368.4,2.0,25.0,22.2,420
52.68,474.62,3.0,21.0,18.4,420
399.0,42.47,2.0,20.0,14.3,421
41.37,372.71,3.0,19.0,14.9,421
56.0,472.57,2.0,21.0,19.7,421
409.0,8.98,3.0,18.0,10.7,422
44.0,377.67,2.0,30.0,30.2,422
59.64,470.64,3.0,21.0,19.6,422
46.35,383.71,3.0,23.0,19.6,423
62.73,468.77,3.0,33.0,30.4,423
49.0,392.46,2.0,21.0,18.2,424
67.0,467.6,2.0,26.0,23.0,424
51.0,402.45,2.0,21.0,17.2,425
71.0,466.63,2.0,27.0,25.9,425
51.0,412.54,2.0,21.0,18.2,426
75.24,465.76,3.0,30.0,29.0,426
50.0,423.0,1.0,18.0,14.6,427
79.3,465.27,3.0,24.0,18.1,427
49.0,434.0,1.0,16.0,10.9,428
83.26,465.01,4.0,26.0,23.3,428
46.0,445.0,1.0,16.0,11.4,429
83.26,468.41,3.0,22.0,17.7,429
43.67,456.0,3.0,15.0,11.8,430
81.0,473.33,2.0,28.0,27.9,430
41.0,467.54,2.0,19.0,16.8,431
78.56,478.01,4.0,24.0,21.6,431
1.0,459.47,2.0,16.0,15.8,438
96.3,472.39,3.0,21.0,20.0,438
86.6,476.0,2.0,26.0,22.3,438
100.51,464.94,4.0,26.0,23.9,439
93.5,473.0,2.0,23.0,18.4,439
104.59,457.88,4.0,27.0,20.0,440
98.37,474.68,3.0,21.0,19.1,440
108.71,453.51,5.0,28.0,24.7,441
102.29,477.44,3.0,27.0,23.7,441
112.02,453.98,5.0,43.0,39.8,442
114.46,456.49,4.0,26.0,23.2,443
117.55,459.54,4.0,27.0,23.9,444
