x,y,area,max_scoreImg,max_innerToRing,nr
281.0,158.0,1.0,14.0,10.1,27
296.0,199.0,1.0,16.0,11.2,32
299.0,207.0,1.0,17.0,14.8,33
309.0,232.0,1.0,17.0,14.5,36
312.0,240.0,1.0,14.0,10.6,37
323.0,265.0,1.0,14.0,11.3,40
326.0,273.0,1.0,15.0,9.9,41
559.0,241.0,1.0,18.0,13.3,43
348.0,324.0,1.0,15.0,9.7,47
355.0,341.48,2.0,16.0,10.3,49
359.0,351.0,1.0,19.0,12.4,50
362.0,359.0,1.0,14.0,10.4,51
559.0,241.0,1.0,16.0,10.0,53
369.0,379.0,1.0,14.0,10.1,53
559.0,241.0,1.0,15.0,10.0,65
476.0,207.0,1.0,14.0,11.6,78
559.0,241.0,1.0,18.0,12.7,117
559.0,241.0,1.0,15.0,10.4,150
559.0,241.0,1.0,16.0,9.9,151
559.0,241.0,1.0,18.0,13.3,182
559.0,241.0,1.0,19.0,12.7,183
559.0,241.0,1.0,17.0,10.4,207
559.0,241.0,1.0,15.0,9.6,208
104.0,246.0,1.0,15.0,11.4,225
128.0,242.0,1.0,15.0,12.9,239
559.0,241.0,1.0,14.0,11.8,243
134.0,242.0,1.0,17.0,13.6,243
137.0,242.0,1.0,14.0,12.7,245
139.0,242.0,1.0,20.0,18.4,246
141.0,242.0,1.0,18.0,17.4,247
143.0,242.0,1.0,15.0,13.9,248
145.0,241.0,1.0,14.0,9.6,249
153.0,242.0,1.0,19.0,10.5,252
163.0,245.0,1.0,15.0,11.5,255
206.0,284.0,1.0,18.0,10.5,267
213.0,289.0,1.0,18.0,9.5,269
219.5,291.5,2.0,14.0,14.8,271
222.0,292.55,2.0,17.0,10.3,272
225.0,294.0,1.0,19.0,14.6,273
228.0,294.0,1.0,18.0,13.7,274
230.47,295.0,2.0,18.0,10.6,275
233.0,295.0,1.0,20.0,16.7,276
235.47,296.0,2.0,17.0,15.9,277
238.0,297.0,1.0,17.0,14.5,278
102.0,100.0,1.0,17.0,13.8,279
241.0,297.0,1.0,20.0,16.7,279
243.47,298.0,2.0,18.0,13.8,280
252.45,301.0,2.0,22.0,15.0,283
255.37,302.69,3.0,18.0,16.8,284
263.0,307.0,1.0,16.0,12.7,286
266.0,309.0,1.0,18.0,13.1,287
270.0,312.0,1.0,17.0,14.5,288
80.0,104.0,1.0,14.0,9.7,289
274.0,313.0,1.0,17.0,9.9,289
283.31,315.73,3.0,21.0,15.3,291
293.1,318.57,4.0,21.0,18.9,293
298.41,319.73,3.0,21.0,14.0,294
303.67,321.39,3.0,19.0,15.8,295
309.5,323.5,2.0,15.0,9.9,296
315.05,325.55,4.0,19.0,11.9,297
320.45,327.73,3.0,25.0,17.1,298
326.13,329.77,3.0,24.0,21.8,299
331.95,330.81,4.0,25.0,19.1,300
337.37,330.73,3.0,23.0,16.3,301
342.85,330.67,5.0,25.0,17.8,302
347.94,329.81,4.0,26.0,19.7,303
559.0,241.0,1.0,15.0,11.8,304
353.15,328.24,3.0,23.0,15.8,304
358.35,325.72,3.0,20.0,15.0,305
369.0,321.26,4.0,20.0,16.2,306
373.69,318.39,3.0,19.0,14.4,307
378.52,315.51,4.0,18.0,12.3,308
383.4,312.31,3.0,19.0,13.2,309
389.0,309.0,1.0,18.0,9.7,310
400.0,304.0,1.0,19.0,14.4,312
405.45,302.0,2.0,18.0,11.4,313
410.71,299.42,3.0,22.0,13.2,314
416.65,297.73,3.0,23.0,18.0,315
422.14,295.62,5.0,20.0,15.4,316
427.15,293.59,5.0,23.0,15.8,317
162.0,194.0,1.0,14.0,9.9,318
432.1,291.0,3.0,25.0,20.2,318
437.2,288.6,5.0,23.0,10.8,319
168.0,203.0,1.0,16.0,9.1,320
441.72,286.03,7.0,25.0,22.3,320
446.32,283.02,4.0,21.0,11.9,321
450.85,278.42,5.0,20.0,16.2,322
455.63,273.65,3.0,20.0,15.3,323
459.95,268.53,4.0,17.0,11.2,324
464.56,263.0,2.0,18.0,10.9,325
475.36,253.36,3.0,19.0,13.0,327
480.38,249.34,3.0,19.0,9.6,328
491.56,242.0,2.0,18.0,11.6,330
496.32,239.36,3.0,16.0,9.8,331
507.0,235.0,1.0,17.0,10.9,333
513.35,232.37,3.0,18.0,13.2,334
518.37,229.75,4.0,22.0,14.6,335
524.08,226.99,5.0,21.0,16.7,336
225.0,236.0,1.0,20.0,14.4,336
529.68,223.16,6.0,24.0,13.7,337
538.85,214.22,6.0,24.0,12.8,339
542.06,209.16,6.0,21.0,13.7,340
545.67,203.7,3.0,17.0,10.4,341
257.0,238.0,1.0,18.0,13.4,343
263.0,240.0,1.0,15.0,11.0,344
267.0,242.0,1.0,19.0,9.3,345
553.7,180.3,3.0,19.0,12.7,346
272.0,246.0,1.0,19.0,15.9,346
278.0,255.0,1.0,17.0,9.2,348
280.0,259.0,1.0,15.0,10.6,349
282.0,264.0,1.0,16.0,11.3,350
284.0,269.0,1.0,17.0,12.2,351
285.0,273.0,1.0,15.0,9.8,352
560.0,145.47,2.0,17.0,9.8,353
286.0,277.0,1.0,15.0,9.3,353
289.0,285.0,1.0,16.0,9.4,355
563.47,129.0,2.0,16.0,11.6,356
293.0,292.0,1.0,14.0,12.5,357
294.0,295.0,1.0,15.0,12.2,358
567.55,114.45,2.0,18.0,10.0,359
569.0,110.0,1.0,16.0,11.5,360
571.0,103.56,2.0,18.0,12.3,362
574.7,96.68,3.0,18.0,12.1,364
297.0,309.0,1.0,14.0,12.2,364
578.43,90.83,5.0,19.0,11.5,366
299.0,312.0,1.0,16.0,14.0,366
580.99,87.25,4.0,22.0,13.0,367
559.0,241.0,1.0,14.0,11.6,367
584.73,80.68,6.0,20.0,13.7,369
586.81,76.42,5.0,19.0,12.5,370
588.29,73.06,3.0,17.0,10.6,371
593.97,64.55,4.0,19.0,9.6,373
596.43,60.77,5.0,20.0,12.6,374
599.0,55.55,2.0,18.0,9.2,375
318.0,335.0,1.0,16.0,10.5,376
320.0,337.0,1.0,14.0,10.3,377
607.54,41.0,2.0,19.0,12.4,378
559.0,241.0,1.0,16.0,10.3,378
323.0,339.0,1.0,18.0,12.8,378
559.0,241.0,1.0,16.0,11.3,379
325.0,340.0,1.0,17.0,12.2,379
555.75,434.9,55.0,20.0,9.2,380
329.0,341.0,1.0,15.0,11.2,381
622.41,22.21,5.0,17.0,11.1,382
626.35,16.86,6.0,19.0,13.1,383
630.0,11.61,5.0,16.0,10.3,384
331.0,344.0,1.0,15.0,10.7,384
633.0,7.45,2.0,21.0,13.1,385
559.0,241.0,1.0,16.0,13.3,410
559.0,241.0,1.0,15.0,14.2,416
559.0,241.0,1.0,15.0,10.8,441
559.0,241.0,1.0,15.0,10.5,483
559.0,241.0,1.0,18.0,13.0,506
559.0,241.0,1.0,14.0,13.3,510
503.0,0.0,1.0,20.0,17.9,516
502.0,5.0,1.0,18.0,13.3,517
499.0,16.0,1.0,15.0,13.4,519
498.0,21.0,1.0,16.0,12.1,520
497.0,25.5,2.0,16.0,16.5,521
496.0,30.0,1.0,14.0,12.7,522
492.0,45.0,1.0,15.0,14.4,525
491.0,50.0,1.0,17.0,16.1,526
490.0,55.0,1.0,20.0,17.8,527
488.52,59.48,2.0,15.0,13.0,528
487.0,64.0,1.0,15.0,12.0,529
486.0,69.0,1.0,17.0,16.2,530
559.0,241.0,1.0,14.0,10.0,531
483.0,78.0,1.0,15.0,13.2,532
