nr,datetime
160,2021-08-11 21:04:41.002158000
161,2021-08-11 21:04:41.035491400
162,2021-08-11 21:04:41.068824800
163,2021-08-11 21:04:41.102158200
164,2021-08-11 21:04:41.135491600
165,2021-08-11 21:04:41.168825000
166,2021-08-11 21:04:41.202158400
167,2021-08-11 21:04:41.235491800
168,2021-08-11 21:04:41.268825200
169,2021-08-11 21:04:41.302158600
170,2021-08-11 21:04:41.335492000
171,2021-08-11 21:04:41.368825400
172,2021-08-11 21:04:41.402158800
173,2021-08-11 21:04:41.435492200
174,2021-08-11 21:04:41.468825600
175,2021-08-11 21:04:41.502159000
176,2021-08-11 21:04:41.535492400
177,2021-08-11 21:04:41.568825800
178,2021-08-11 21:04:41.602159200
179,2021-08-11 21:04:41.635492600
180,2021-08-11 21:04:41.668826000
181,2021-08-11 21:04:41.702159400
182,2021-08-11 21:04:41.735492800
183,2021-08-11 21:04:41.768826200
184,2021-08-11 21:04:41.802159600
185,2021-08-11 21:04:41.835493000
186,2021-08-11 21:04:41.868826400
187,2021-08-11 21:04:41.902159800
188,2021-08-11 21:04:41.935493200
189,2021-08-11 21:04:41.968826600
190,2021-08-11 21:04:42.002160000
191,2021-08-11 21:04:42.035493400
192,2021-08-11 21:04:42.068826800
193,2021-08-11 21:04:42.102160200
194,2021-08-11 21:04:42.135493600
195,2021-08-11 21:04:42.168827000
196,2021-08-11 21:04:42.202160400
197,2021-08-11 21:04:42.235493800
198,2021-08-11 21:04:42.268827200
199,2021-08-11 21:04:42.302160600
200,2021-08-11 21:04:42.335494000
201,2021-08-11 21:04:42.368827400
202,2021-08-11 21:04:42.402160800
203,2021-08-11 21:04:42.435494200
204,2021-08-11 21:04:42.468827600
205,2021-08-11 21:04:42.502161000
206,2021-08-11 21:04:42.535494400
207,2021-08-11 21:04:42.568827800
208,2021-08-11 21:04:42.602161200
209,2021-08-11 21:04:42.635494600
210,2021-08-11 21:04:42.668828000
211,2021-08-11 21:04:42.702161400
212,2021-08-11 21:04:42.735494800
213,2021-08-11 21:04:42.768828200
214,2021-08-11 21:04:42.802161600
215,2021-08-11 21:04:42.835495000
216,2021-08-11 21:04:42.868828400
217,2021-08-11 21:04:42.902161800
218,2021-08-11 21:04:42.935495200
219,2021-08-11 21:04:42.968828600
220,2021-08-11 21:04:43.002162000
221,2021-08-11 21:04:43.035495400
222,2021-08-11 21:04:43.068828800
223,2021-08-11 21:04:43.102162200
224,2021-08-11 21:04:43.135495600
225,2021-08-11 21:04:43.168829000
226,2021-08-11 21:04:43.202162400
227,2021-08-11 21:04:43.235495800
228,2021-08-11 21:04:43.268829200
229,2021-08-11 21:04:43.302162600
230,2021-08-11 21:04:43.335496000
231,2021-08-11 21:04:43.368829400
232,2021-08-11 21:04:43.402162800
233,2021-08-11 21:04:43.435496200
234,2021-08-11 21:04:43.468829600
235,2021-08-11 21:04:43.502163000
236,2021-08-11 21:04:43.535496400
237,2021-08-11 21:04:43.568829800
238,2021-08-11 21:04:43.602163200
239,2021-08-11 21:04:43.635496600
240,2021-08-11 21:04:43.668830000
241,2021-08-11 21:04:43.702163400
242,2021-08-11 21:04:43.735496800
243,2021-08-11 21:04:43.768830200
244,2021-08-11 21:04:43.802163600
245,2021-08-11 21:04:43.835497000
246,2021-08-11 21:04:43.868830400
247,2021-08-11 21:04:43.902163800
248,2021-08-11 21:04:43.935497200
249,2021-08-11 21:04:43.968830600
250,2021-08-11 21:04:44.002164000
251,2021-08-11 21:04:44.035497400
252,2021-08-11 21:04:44.068830800
253,2021-08-11 21:04:44.102164200
254,2021-08-11 21:04:44.135497600
255,2021-08-11 21:04:44.168831000
256,2021-08-11 21:04:44.202164400
257,2021-08-11 21:04:44.235497800
258,2021-08-11 21:04:44.268831200
259,2021-08-11 21:04:44.302164600
260,2021-08-11 21:04:44.335498000
261,2021-08-11 21:04:44.368831400
262,2021-08-11 21:04:44.402164800
263,2021-08-11 21:04:44.435498200
264,2021-08-11 21:04:44.468831600
265,2021-08-11 21:04:44.502165000
266,2021-08-11 21:04:44.535498400
267,2021-08-11 21:04:44.568831800
268,2021-08-11 21:04:44.602165200
269,2021-08-11 21:04:44.635498600
270,2021-08-11 21:04:44.668832000
271,2021-08-11 21:04:44.702165400
272,2021-08-11 21:04:44.735498800
273,2021-08-11 21:04:44.768832200
274,2021-08-11 21:04:44.802165600
275,2021-08-11 21:04:44.835499000
276,2021-08-11 21:04:44.868832400
277,2021-08-11 21:04:44.902165800
278,2021-08-11 21:04:44.935499200
279,2021-08-11 21:04:44.968832600
280,2021-08-11 21:04:45.002166000
281,2021-08-11 21:04:45.035499400
282,2021-08-11 21:04:45.068832800
283,2021-08-11 21:04:45.102166200
284,2021-08-11 21:04:45.135499600
285,2021-08-11 21:04:45.168833000
286,2021-08-11 21:04:45.202166400
287,2021-08-11 21:04:45.235499800
288,2021-08-11 21:04:45.268833200
289,2021-08-11 21:04:45.302166600
290,2021-08-11 21:04:45.335500000
291,2021-08-11 21:04:45.368833400
292,2021-08-11 21:04:45.402166800
293,2021-08-11 21:04:45.435500200
294,2021-08-11 21:04:45.468833600
295,2021-08-11 21:04:45.502167000
296,2021-08-11 21:04:45.535500400
297,2021-08-11 21:04:45.568833800
298,2021-08-11 21:04:45.602167200
299,2021-08-11 21:04:45.635500600
300,2021-08-11 21:04:45.668834000
301,2021-08-11 21:04:45.702167400
302,2021-08-11 21:04:45.735500800
303,2021-08-11 21:04:45.768834200
304,2021-08-11 21:04:45.802167600
305,2021-08-11 21:04:45.835501000
306,2021-08-11 17:47:24.793942300
307,2021-08-11 21:04:45.868834400
308,2021-08-11 21:04:45.902167800
309,2021-08-11 21:04:45.935501200
310,2021-08-11 21:04:45.968834600
311,2021-08-11 21:04:46.002168000
312,2021-08-11 21:04:46.035501400
313,2021-08-11 21:04:46.068834800
314,2021-08-11 21:04:46.102168200
315,2021-08-11 21:04:46.135501600
316,2021-08-11 21:04:46.168835000
317,2021-08-11 21:04:46.202168400
318,2021-08-11 21:04:46.235501800
319,2021-08-11 21:04:46.268835200
320,2021-08-11 21:04:46.302168600
321,2021-08-11 21:04:46.335502000
322,2021-08-11 21:04:46.368835400
323,2021-08-11 21:04:46.402168800
324,2021-08-11 21:04:46.435502200
325,2021-08-11 21:04:46.468835600
326,2021-08-11 21:04:46.502169000
327,2021-08-11 21:04:46.535502400
328,2021-08-11 21:04:46.568835800
329,2021-08-11 21:04:46.602169200
330,2021-08-11 21:04:46.635502600
331,2021-08-11 21:04:46.668836000
332,2021-08-11 21:04:46.702169400
333,2021-08-11 21:04:46.735502800
334,2021-08-11 21:04:46.768836200
335,2021-08-11 21:04:46.802169600
336,2021-08-11 21:04:46.835503000
337,2021-08-11 21:04:46.868836400
338,2021-08-11 21:04:46.902169800
339,2021-08-11 21:04:46.935503200
340,2021-08-11 21:04:46.968836600
341,2021-08-11 21:04:47.002170000
342,2021-08-11 21:04:47.035503400
343,2021-08-11 21:04:47.068836800
344,2021-08-11 21:04:47.102170200
345,2021-08-11 21:04:47.135503600
346,2021-08-11 21:04:47.168837000
347,2021-08-11 21:04:47.202170400
348,2021-08-11 21:04:47.235503800
349,2021-08-11 21:04:47.268837200
350,2021-08-11 21:04:47.302170600
351,2021-08-11 21:04:47.335504000
352,2021-08-11 21:04:47.368837400
353,2021-08-11 21:04:47.402170800
354,2021-08-11 21:04:47.435504200
355,2021-08-11 21:04:47.468837600
356,2021-08-11 21:04:47.502171000
357,2021-08-11 21:04:47.535504400
358,2021-08-11 21:04:47.568837800
359,2021-08-11 21:04:47.602171200
360,2021-08-11 21:04:47.635504600
361,2021-08-11 21:04:47.668838000
362,2021-08-11 21:04:47.702171400
363,2021-08-11 21:04:47.735504800
364,2021-08-11 21:04:47.768838200
365,2021-08-11 21:04:47.802171600
366,2021-08-11 21:04:47.835505000
367,2021-08-11 21:04:47.868838400
368,2021-08-11 21:04:47.902171800
369,2021-08-11 21:04:47.935505200
370,2021-08-11 21:04:47.968838600
371,2021-08-11 21:04:48.002172000
372,2021-08-11 21:04:48.035505400
373,2021-08-11 21:04:48.068838800
374,2021-08-11 21:04:48.102172200
375,2021-08-11 21:04:48.135505600
376,2021-08-11 21:04:48.168839000
377,2021-08-11 21:04:48.202172400
378,2021-08-11 21:04:48.235505800
379,2021-08-11 21:04:48.268839200
380,2021-08-11 21:04:48.302172600
381,2021-08-11 21:04:48.335506000
382,2021-08-11 21:04:48.368839400
383,2021-08-11 21:04:48.402172800
384,2021-08-11 21:04:48.435506200
385,2021-08-11 21:04:48.468839600
386,2021-08-11 21:04:48.502173000
387,2021-08-11 21:04:48.535506400
388,2021-08-11 21:04:48.568839800
389,2021-08-11 21:04:48.602173200
390,2021-08-11 21:04:48.635506600
391,2021-08-11 21:04:48.668840000
392,2021-08-11 21:04:48.702173400
393,2021-08-11 21:04:48.735506800
394,2021-08-11 21:04:48.768840200
395,2021-08-11 21:04:48.802173600
396,2021-08-11 21:04:48.835507000
397,2021-08-11 21:04:48.868840400
398,2021-08-11 21:04:48.902173800
399,2021-08-11 21:04:48.935507200
400,2021-08-11 21:04:48.968840600
401,2021-08-11 21:04:49.002174000
402,2021-08-11 21:04:49.035507400
403,2021-08-11 21:04:49.068840800
404,2021-08-11 21:04:49.102174200
405,2021-08-11 21:04:49.135507600
406,2021-08-11 21:04:49.168841000
407,2021-08-11 21:04:49.202174400
408,2021-08-11 21:04:49.235507800
409,2021-08-11 21:04:49.268841200
410,2021-08-11 21:04:49.302174600
411,2021-08-11 21:04:49.335508000
412,2021-08-11 21:04:49.368841400
413,2021-08-11 21:04:49.402174800
414,2021-08-11 21:04:49.435508200
415,2021-08-11 21:04:49.468841600
416,2021-08-11 21:04:49.502175000
417,2021-08-11 21:04:49.535508400
418,2021-08-11 21:04:49.568841800
419,2021-08-11 21:04:49.602175200
420,2021-08-11 21:04:49.635508600
421,2021-08-11 21:04:49.668842000
422,2021-08-11 21:04:49.702175400
423,2021-08-11 21:04:49.735508800
424,2021-08-11 21:04:49.768842200
425,2021-08-11 21:04:49.802175600
426,2021-08-11 21:04:49.835509000
427,2021-08-11 21:04:49.868842400
428,2021-08-11 21:04:49.902175800
429,2021-08-11 21:04:49.935509200
430,2021-08-11 21:04:49.968842600
431,2021-08-11 21:04:50.002176000
432,2021-08-11 21:04:50.035509400
433,2021-08-11 21:04:50.068842800
434,2021-08-11 21:04:50.102176200
435,2021-08-11 21:04:50.135509600
436,2021-08-11 21:04:50.168843000
437,2021-08-11 21:04:50.202176400
438,2021-08-11 21:04:50.235509800
439,2021-08-11 21:04:50.268843200
440,2021-08-11 21:04:50.302176600
441,2021-08-11 21:04:50.335510000
442,2021-08-11 21:04:50.368843400
443,2021-08-11 21:04:50.402176800
444,2021-08-11 21:04:50.435510200
445,2021-08-11 21:04:50.468843600
446,2021-08-11 21:04:50.502177000
447,2021-08-11 21:04:50.535510400
448,2021-08-11 21:04:50.568843800
449,2021-08-11 21:04:50.602177200
450,2021-08-11 21:04:50.635510600
451,2021-08-11 21:04:50.668844000
452,2021-08-11 21:04:50.702177400
453,2021-08-11 21:04:50.735510800
454,2021-08-11 21:04:50.768844200
455,2021-08-11 21:04:50.802177600
456,2021-08-11 21:04:50.835511000
457,2021-08-11 21:04:50.868844400
458,2021-08-11 21:04:50.902177800
459,2021-08-11 21:04:50.935511200
460,2021-08-11 21:04:50.968844600
461,2021-08-11 21:04:51.002178000
462,2021-08-11 21:04:51.035511400
463,2021-08-11 21:04:51.068844800
464,2021-08-11 21:04:51.102178200
465,2021-08-11 21:04:51.135511600
466,2021-08-11 21:04:51.168845000
467,2021-08-11 21:04:51.202178400
468,2021-08-11 21:04:51.235511800
469,2021-08-11 21:04:51.268845200
470,2021-08-11 21:04:51.302178600
471,2021-08-11 21:04:51.335512000
472,2021-08-11 21:04:51.368845399
473,2021-08-11 21:04:51.402178800
474,2021-08-11 21:04:51.435512200
475,2021-08-11 21:04:51.468845600
476,2021-08-11 21:04:51.502179000
477,2021-08-11 21:04:51.535512400
478,2021-08-11 21:04:51.568845800
479,2021-08-11 21:04:51.602179200
480,2021-08-11 21:04:51.635512600
481,2021-08-11 21:04:51.668846000
482,2021-08-11 21:04:51.702179400
483,2021-08-11 21:04:51.735512800
484,2021-08-11 21:04:51.768846200
485,2021-08-11 21:04:51.802179600
486,2021-08-11 21:04:51.835513000
487,2021-08-11 21:04:51.868846400
488,2021-08-11 21:04:51.902179800
489,2021-08-11 21:04:51.935513200
490,2021-08-11 21:04:51.968846599
491,2021-08-11 21:04:52.002180000
492,2021-08-11 21:04:52.035513400
493,2021-08-11 21:04:52.068846800
494,2021-08-11 21:04:52.102180200
495,2021-08-11 21:04:52.135513600
496,2021-08-11 21:04:52.168847000
497,2021-08-11 21:04:52.202180400
498,2021-08-11 21:04:52.235513800
499,2021-08-11 21:04:52.268847200
500,2021-08-11 21:04:52.302180600
501,2021-08-11 21:04:52.335514000
502,2021-08-11 21:04:52.368847400
503,2021-08-11 21:04:52.402180800
504,2021-08-11 21:04:52.435514200
505,2021-08-11 21:04:52.468847600
506,2021-08-11 21:04:52.502181000
507,2021-08-11 21:04:52.535514400
508,2021-08-11 21:04:52.568847800
509,2021-08-11 21:04:52.602181200
510,2021-08-11 21:04:52.635514600
511,2021-08-11 21:04:52.668848000
512,2021-08-11 21:04:52.702181400
513,2021-08-11 21:04:52.735514800
514,2021-08-11 21:04:52.768848200
515,2021-08-11 21:04:52.802181600
516,2021-08-11 21:04:52.835515000
517,2021-08-11 21:04:52.868848400
518,2021-08-11 21:04:52.902181800
519,2021-08-11 21:04:52.935515200
520,2021-08-11 21:04:52.968848600
521,2021-08-11 21:04:53.002182000
522,2021-08-11 21:04:53.035515400
523,2021-08-11 21:04:53.068848800
524,2021-08-11 21:04:53.102182200
525,2021-08-11 21:04:53.135515600
526,2021-08-11 21:04:53.168849000
527,2021-08-11 21:04:53.202182400
528,2021-08-11 21:04:53.235515800
529,2021-08-11 21:04:53.268849200
530,2021-08-11 21:04:53.302182600
531,2021-08-11 21:04:53.335516000
532,2021-08-11 21:04:53.368849400
533,2021-08-11 21:04:53.402182800
534,2021-08-11 21:04:53.435516200
535,2021-08-11 21:04:53.468849600
536,2021-08-11 21:04:53.502183000
537,2021-08-11 21:04:53.535516400
538,2021-08-11 21:04:53.568849800
539,2021-08-11 21:04:53.602183200
540,2021-08-11 21:04:53.635516600
541,2021-08-11 21:04:53.668850000
542,2021-08-11 21:04:53.702183400
543,2021-08-11 21:04:53.735516800
544,2021-08-11 21:04:53.768850200
545,2021-08-11 21:04:53.802183600
546,2021-08-11 21:04:53.835517000
547,2021-08-11 21:04:53.868850400
548,2021-08-11 21:04:53.902183800
549,2021-08-11 21:04:53.935517200
550,2021-08-11 21:04:53.968850600
551,2021-08-11 21:04:54.002184000
552,2021-08-11 21:04:54.035517400
553,2021-08-11 21:04:54.068850800
554,2021-08-11 21:04:54.102184200
555,2021-08-11 21:04:54.135517600
556,2021-08-11 21:04:54.168851000
557,2021-08-11 21:04:54.202184400
558,2021-08-11 21:04:54.235517800
559,2021-08-11 21:04:54.268851200
560,2021-08-11 21:04:54.302184600
561,2021-08-11 21:04:54.335518000
562,2021-08-11 21:04:54.368851400
563,2021-08-11 21:04:54.402184800
564,2021-08-11 21:04:54.435518200
565,2021-08-11 21:04:54.468851600
566,2021-08-11 21:04:54.502185000
567,2021-08-11 21:04:54.535518400
568,2021-08-11 21:04:54.568851800
569,2021-08-11 21:04:54.602185200
570,2021-08-11 21:04:54.635518600
571,2021-08-11 21:04:54.668852000
572,2021-08-11 21:04:54.702185400
573,2021-08-11 21:04:54.735518800
574,2021-08-11 21:04:54.768852200
575,2021-08-11 21:04:54.802185600
576,2021-08-11 21:04:54.835519000
577,2021-08-11 21:04:54.868852400
578,2021-08-11 21:04:54.902185800
579,2021-08-11 21:04:54.935519200
580,2021-08-11 21:04:54.968852600
581,2021-08-11 21:04:55.002186000
582,2021-08-11 21:04:55.035519400
583,2021-08-11 21:04:55.068852800
584,2021-08-11 21:04:55.102186200
585,2021-08-11 21:04:55.135519600
586,2021-08-11 21:04:55.168853000
587,2021-08-11 21:04:55.202186400
588,2021-08-11 21:04:55.235519800
589,2021-08-11 21:04:55.268853200
590,2021-08-11 21:04:55.302186600
591,2021-08-11 21:04:55.335520000
592,2021-08-11 21:04:55.368853400
593,2021-08-11 21:04:55.402186800
594,2021-08-11 21:04:55.435520200
595,2021-08-11 21:04:55.468853600
596,2021-08-11 21:04:55.502187000
597,2021-08-11 21:04:55.535520400
598,2021-08-11 21:04:55.568853800
599,2021-08-11 21:04:55.602187200
600,2021-08-11 21:04:55.635520600
601,2021-08-11 21:04:55.668854000
602,2021-08-11 21:04:55.702187400
603,2021-08-11 21:04:55.735520800
604,2021-08-11 21:04:55.768854200
605,2021-08-11 21:04:55.802187600
606,2021-08-11 21:04:55.835521000
607,2021-08-11 21:04:55.868854400
608,2021-08-11 21:04:55.902187800
609,2021-08-11 21:04:55.935521200
610,2021-08-11 21:04:55.968854600
611,2021-08-11 21:04:56.002188000
612,2021-08-11 21:04:56.035521400
613,2021-08-11 21:04:56.068854800
614,2021-08-11 21:04:56.102188200
615,2021-08-11 21:04:56.135521600
616,2021-08-11 21:04:56.168855000
617,2021-08-11 21:04:56.202188400
618,2021-08-11 21:04:56.235521800
619,2021-08-11 21:04:56.268855200
620,2021-08-11 21:04:56.302188600
621,2021-08-11 21:04:56.335522000
622,2021-08-11 21:04:56.368855400
623,2021-08-11 21:04:56.402188800
624,2021-08-11 21:04:56.435522200
625,2021-08-11 21:04:56.468855600
626,2021-08-11 21:04:56.502189000
627,2021-08-11 21:04:56.535522400
628,2021-08-11 21:04:56.568855800
629,2021-08-11 21:04:56.602189200
630,2021-08-11 21:04:56.635522600
631,2021-08-11 21:04:56.668856000
632,2021-08-11 21:04:56.702189400
633,2021-08-11 21:04:56.735522800
634,2021-08-11 21:04:56.768856200
635,2021-08-11 21:04:56.802189600
636,2021-08-11 21:04:56.835523000
637,2021-08-11 21:04:56.868856400
638,2021-08-11 21:04:56.902189800
639,2021-08-11 21:04:56.935523200
640,2021-08-11 21:04:56.968856600
641,2021-08-11 21:04:57.002190000
642,2021-08-11 21:04:57.035523400
643,2021-08-11 21:04:57.068856800
644,2021-08-11 21:04:57.102190200
645,2021-08-11 21:04:57.135523600
646,2021-08-11 21:04:57.168857000
647,2021-08-11 21:04:57.202190400
648,2021-08-11 21:04:57.235523800
649,2021-08-11 17:47:24.793942300
650,2021-08-11 17:47:24.793942300
651,2021-08-11 17:47:24.793942300
652,2021-08-11 17:47:24.793942300
653,2021-08-11 17:47:24.793942300
654,2021-08-11 17:47:24.793942300
655,2021-08-11 17:47:24.793942300
656,2021-08-11 17:47:24.793942300
657,2021-08-11 17:47:24.793942300
658,2021-08-11 17:47:24.793942300
659,2021-08-11 17:47:24.793942300
660,2021-08-11 17:47:24.793942300
661,2021-08-11 17:47:24.793942300
662,2021-08-11 17:47:24.793942300
663,2021-08-11 17:47:24.793942300
664,2021-08-11 17:47:24.793942300
665,2021-08-11 17:47:24.793942300
666,2021-08-11 17:47:24.793942300
667,2021-08-11 17:47:24.793942300
668,2021-08-11 17:47:24.793942300
669,2021-08-11 17:47:24.793942300
670,2021-08-11 17:47:24.793942300
671,2021-08-11 17:47:24.793942300
672,2021-08-11 17:47:24.793942300
673,2021-08-11 21:04:58.068858800
674,2021-08-11 21:04:58.102192200
675,2021-08-11 21:04:58.135525600
676,2021-08-11 21:04:58.168859000
677,2021-08-11 21:04:58.202192400
678,2021-08-11 21:04:58.235525800
679,2021-08-11 21:04:58.268859200
680,2021-08-11 21:04:58.302192600
681,2021-08-11 21:04:58.335526000
682,2021-08-11 21:04:58.368859400
683,2021-08-11 21:04:58.402192800
684,2021-08-11 21:04:58.435526200
685,2021-08-11 21:04:58.468859600
686,2021-08-11 21:04:58.502193000
687,2021-08-11 21:04:58.535526400
688,2021-08-11 21:04:58.568859800
689,2021-08-11 21:04:58.602193200
690,2021-08-11 21:04:58.635526600
691,2021-08-11 21:04:58.668860000
692,2021-08-11 21:04:58.702193400
693,2021-08-11 21:04:58.735526800
694,2021-08-11 21:04:58.768860200
695,2021-08-11 21:04:58.802193600
696,2021-08-11 21:04:58.835527000
697,2021-08-11 21:04:58.868860400
698,2021-08-11 21:04:58.902193800
699,2021-08-11 21:04:58.935527200
700,2021-08-11 21:04:58.968860600
701,2021-08-11 21:04:59.002194000
702,2021-08-11 21:04:59.035527400
703,2021-08-11 21:04:59.068860800
704,2021-08-11 21:04:59.102194200
705,2021-08-11 21:04:59.135527600
706,2021-08-11 21:04:59.168861000
707,2021-08-11 21:04:59.202194400
708,2021-08-11 21:04:59.235527800
709,2021-08-11 21:04:59.268861200
710,2021-08-11 21:04:59.302194600
711,2021-08-11 21:04:59.335528000
712,2021-08-11 21:04:59.368861400
713,2021-08-11 21:04:59.402194800
714,2021-08-11 21:04:59.435528200
715,2021-08-11 21:04:59.468861600
716,2021-08-11 21:04:59.502195000
717,2021-08-11 21:04:59.535528400
718,2021-08-11 21:04:59.568861800
719,2021-08-11 21:04:59.602195200
720,2021-08-11 21:04:59.635528600
721,2021-08-11 21:04:59.668862000
722,2021-08-11 21:04:59.702195400
723,2021-08-11 21:04:59.735528800
724,2021-08-11 21:04:59.768862200
725,2021-08-11 21:04:59.802195600
726,2021-08-11 21:04:59.835529000
727,2021-08-11 21:04:59.868862400
728,2021-08-11 21:04:59.902195800
729,2021-08-11 21:04:59.935529200
730,2021-08-11 21:04:59.968862600
731,2021-08-11 21:05:00.002196000
732,2021-08-11 21:05:00.035529400
733,2021-08-11 21:05:00.068862800
734,2021-08-11 21:05:00.102196200
735,2021-08-11 21:05:00.135529600
