datetime,lat,lon,height
2021-08-11 19:06:21.950,48.665213614018434,9.834766292925842,0.0
2021-08-11 19:06:22.050,48.66521381575562,9.83476642964857,0.0
2021-08-11 19:06:22.150,48.66521416340895,9.834766922603944,0.0
2021-08-11 19:06:22.250,48.66521438279125,9.834767100824026,0.0
2021-08-11 19:06:22.350,48.66521485322796,9.834767235140825,0.0
2021-08-11 19:06:22.450,48.665215099810844,9.834767416117023,0.0
2021-08-11 19:06:22.550,48.6652146518409,9.834767100357105,0.0
2021-08-11 19:06:22.650,48.665214842946476,9.8347672443884,0.0
2021-08-11 19:06:22.750,48.66521418478995,9.834766834161854,0.0
2021-08-11 19:06:22.850,48.66521428253245,9.834766919354973,0.0
2021-08-11 19:06:22.950,48.66521405238256,9.834767321151052,0.0
2021-08-11 19:06:23.050,48.665214108134,9.83476743433981,0.0
2021-08-11 19:06:23.150,48.66521380036125,9.8347670706689,0.0
2021-08-11 19:06:23.250,48.66521380698927,9.834767136711886,0.0
2021-08-11 19:06:23.350,48.66521430509558,9.834767282526549,0.0
2021-08-11 19:06:23.450,48.66521434759632,9.834767355378752,0.0
2021-08-11 19:06:23.550,48.66521480317725,9.834767496284295,0.0
2021-08-11 19:06:23.650,48.66521487856542,9.83476757235953,0.0
2021-08-11 19:06:23.750,48.665215144906036,9.83476741585764,0.0
2021-08-11 19:06:23.850,48.66521522972335,9.834767464216092,0.0
2021-08-11 19:06:23.950,48.66521533473312,9.834767207021992,0.0
2021-08-11 19:06:24.050,48.66521541705128,9.834767221574268,0.0
2021-08-11 19:06:24.150,48.66521535718483,9.834766913084122,0.0
2021-08-11 19:06:24.250,48.66521540876464,9.834766986370736,0.0
2021-08-11 19:06:24.350,48.66521588910486,9.834767243052548,0.0
2021-08-11 19:06:24.450,48.66521609018889,9.834767336494538,0.0
2021-08-11 19:06:24.550,48.665216274268126,9.834767655821167,0.1
2021-08-11 19:06:24.650,48.66521648719058,9.834767646327125,0.1
2021-08-11 19:06:24.750,48.665216449332576,9.834767720178029,0.1
2021-08-11 19:06:24.850,48.66521658111569,9.834767646949677,0.1
2021-08-11 19:06:24.950,48.665216786865024,9.834767524429031,0.1
2021-08-11 19:06:25.050,48.665216859110494,9.834767397965537,0.1
2021-08-11 19:06:25.150,48.66521683035406,9.834767565679979,0.1
2021-08-11 19:06:25.250,48.665216876849826,9.834767530518457,0.1
2021-08-11 19:06:25.350,48.66521683224503,9.834767964330869,0.2
2021-08-11 19:06:25.450,48.66521686698595,9.83476801253369,0.2
2021-08-11 19:06:25.550,48.66521692492711,9.834768439627656,0.2
2021-08-11 19:06:25.650,48.665216947924925,9.834768532667612,0.30000000000000004
2021-08-11 19:06:25.750,48.665217000775705,9.834768869646355,0.30000000000000004
2021-08-11 19:06:25.850,48.66521703171649,9.834769004890513,0.30000000000000004
2021-08-11 19:06:25.950,48.66521668690389,9.834768973204927,0.4
2021-08-11 19:06:26.050,48.665216682874615,9.834769097800754,0.4
2021-08-11 19:06:26.150,48.665216246649884,9.834769167436416,0.5
2021-08-11 19:06:26.250,48.665216193679214,9.834769282927338,0.5
2021-08-11 19:06:26.350,48.665215522238796,9.834769195231024,0.6000000000000001
2021-08-11 19:06:26.450,48.66521540166227,9.834769292816926,0.6000000000000001
2021-08-11 19:06:26.550,48.66521513386112,9.834769086062945,0.7000000000000001
2021-08-11 19:06:26.650,48.665214977074584,9.834769108857621,0.7000000000000001
2021-08-11 19:06:26.750,48.66521459649421,9.834768742378708,0.8
2021-08-11 19:06:26.850,48.66521439399892,9.834768697677768,0.8
2021-08-11 19:06:26.950,48.66521422653152,9.834768311860657,0.9
2021-08-11 19:06:27.050,48.66521400316384,9.834768212659991,0.9
2021-08-11 19:06:27.150,48.665213890581626,9.834768450366749,0.9
2021-08-11 19:06:27.250,48.66521366612392,9.834768394044742,1.0
2021-08-11 19:06:27.350,48.66521345775014,9.834768681893332,1.0
2021-08-11 19:06:27.450,48.665213230794336,9.834768680881677,1.0
2021-08-11 19:06:27.550,48.66521306574044,9.834768941123725,1.1
2021-08-11 19:06:27.650,48.66521284465242,9.834768991032098,1.1
2021-08-11 19:06:27.750,48.66521268101622,9.834769157456012,1.1
2021-08-11 19:06:27.850,48.66521245706604,9.834769248608835,1.2000000000000002
2021-08-11 19:06:27.950,48.66521246741176,9.834769696928134,1.2000000000000002
2021-08-11 19:06:28.050,48.66521227373744,9.834769868604878,1.2000000000000002
2021-08-11 19:06:28.150,48.66521232154273,9.83477025671766,1.3
2021-08-11 19:06:28.250,48.66521213463241,9.834770451584669,1.3
2021-08-11 19:06:28.350,48.66521244048956,9.834770119067574,1.3
2021-08-11 19:06:28.450,48.665212286578026,9.834770254635975,1.3
2021-08-11 19:06:28.550,48.66521282833936,9.834770374121646,1.3
2021-08-11 19:06:28.650,48.66521273705998,9.83477051598047,1.3
2021-08-11 19:06:28.750,48.665212777710444,9.834770540727133,1.3
2021-08-11 19:06:28.850,48.665212706858036,9.834770664110266,1.3
2021-08-11 19:06:28.950,48.665213157031594,9.8347708584066,1.3
2021-08-11 19:06:29.050,48.66521313567629,9.834770979383809,1.3
2021-08-11 19:06:29.150,48.665213046683,9.834771003637615,1.3
2021-08-11 19:06:29.250,48.66521302653659,9.834771109122224,1.3
2021-08-11 19:06:29.350,48.66521323307615,9.834771174075744,1.3
2021-08-11 19:06:29.450,48.66521324422387,9.834771291797507,1.3
2021-08-11 19:06:29.550,48.66521313192113,9.834771256253365,1.3
2021-08-11 19:06:29.650,48.66521314374343,9.834771364630267,1.3
2021-08-11 19:06:29.750,48.66521317029729,9.834771180859043,1.3
2021-08-11 19:06:29.850,48.66521318641013,9.834771250689247,1.3
2021-08-11 19:06:29.950,48.66521317160897,9.834771357937758,1.3
2021-08-11 19:06:30.050,48.66521318706223,9.834771416951034,1.3
2021-08-11 19:06:30.150,48.6652131615577,9.834771102351937,1.3
2021-08-11 19:06:30.250,48.66521317315729,9.834771133123153,1.3
2021-08-11 19:06:30.350,48.6652133037626,9.834771080594864,1.3
2021-08-11 19:06:30.450,48.66521337187709,9.83477106702175,1.3
2021-08-11 19:06:30.550,48.66521338318973,9.834770956900362,1.3
2021-08-11 19:06:30.650,48.66521345864963,9.834770868451757,1.3
2021-08-11 19:06:30.750,48.66521342712848,9.83477058693249,1.3
2021-08-11 19:06:30.850,48.66521348090114,9.834770432162133,1.3
2021-08-11 19:06:30.950,48.66521347435018,9.834770265718786,1.3
2021-08-11 19:06:31.050,48.66521345358379,9.834770183100222,1.3
2021-08-11 19:06:31.150,48.66521307175372,9.834770256140539,1.3
2021-08-11 19:06:31.250,48.6652129614609,9.834770180052269,1.3
2021-08-11 19:06:31.350,48.66521273787801,9.834770526693642,1.3
2021-08-11 19:06:31.450,48.66521264031748,9.83477047982024,1.3
2021-08-11 19:06:31.550,48.66521275428747,9.834770459236932,1.3
2021-08-11 19:06:31.650,48.665212727298886,9.83477038733801,1.3
2021-08-11 19:06:31.750,48.66521260757257,9.834770432531782,1.3
2021-08-11 19:06:31.850,48.665212700190494,9.834770259376334,1.3
2021-08-11 19:06:31.950,48.66521270278606,9.83477010504696,1.3
2021-08-11 19:06:32.050,48.665212808731646,9.834769962118122,1.3
2021-08-11 19:06:32.150,48.665213068255724,9.834769736285434,1.3
2021-08-11 19:06:32.250,48.66521309264124,9.834769681072405,1.3
2021-08-11 19:06:32.350,48.66521313522225,9.834769880725414,1.3
2021-08-11 19:06:32.450,48.66521308085312,9.834769941184843,1.3
2021-08-11 19:06:32.550,48.66521283043799,9.834770385788227,1.3
2021-08-11 19:06:32.650,48.665212769451585,9.834770448653558,1.3
2021-08-11 19:06:32.750,48.66521267221342,9.83477046913959,1.3
2021-08-11 19:06:32.850,48.66521262872759,9.834770493542512,1.3
2021-08-11 19:06:32.950,48.66521238069809,9.834770392558449,1.3
2021-08-11 19:06:33.050,48.66521232359321,9.834770347118209,1.3
2021-08-11 19:06:33.150,48.665212179626934,9.834770182548992,1.2000000000000002
2021-08-11 19:06:33.250,48.6652121251647,9.834770112148096,1.2000000000000002
