x,y,area,max_scoreImg,max_innerToRing,nr
421.0,50.0,1.0,20.0,17.6,10
432.0,41.0,1.0,16.0,13.1,11
443.0,31.0,1.0,14.0,11.8,12
453.0,22.0,1.0,14.0,10.6,13
465.0,14.0,1.0,20.0,16.1,14
477.0,7.0,1.0,21.0,16.4,15
489.0,0.0,1.0,18.0,13.8,16
184.03,476.01,5.0,25.0,17.5,33
185.33,469.79,5.0,35.0,34.4,34
178.07,469.76,4.0,24.0,21.7,35
171.31,472.38,3.0,22.0,18.9,36
165.27,476.39,3.0,23.0,20.6,37
428.23,474.42,10.0,20.0,12.0,56
17.53,281.07,4.0,18.0,11.3,57
404.17,315.23,12.0,19.0,10.2,60
383.57,303.01,10.0,19.0,15.7,61
360.22,296.1,9.0,16.0,11.6,62
336.29,292.74,7.0,17.0,9.9,63
284.08,306.02,10.0,16.0,12.5,65
257.47,323.62,10.0,17.0,11.0,66
230.84,345.04,6.0,18.0,11.1,67
197.59,393.83,7.0,17.0,11.8,69
51.0,413.0,1.0,15.0,9.3,70
192.85,416.07,8.0,20.0,13.3,70
59.43,403.57,2.0,20.0,17.4,71
189.54,436.75,9.0,22.0,14.6,71
63.48,403.48,4.0,17.0,13.3,72
185.42,454.86,9.0,24.0,20.7,72
179.64,467.59,9.0,24.0,18.9,73
63.0,430.0,1.0,16.0,12.1,74
173.15,476.57,9.0,21.0,17.5,74
62.0,445.0,1.0,15.0,11.9,75
75.0,478.0,1.0,14.0,12.0,78
285.0,365.0,1.0,15.0,14.3,80
370.0,347.0,1.0,14.0,9.2,85
508.52,279.48,2.0,15.0,10.2,92
532.0,268.0,1.0,15.0,9.4,93
429.52,0.52,2.0,15.0,14.8,100
486.0,334.45,2.0,17.0,9.5,105
94.0,8.0,1.0,14.0,12.5,106
99.0,97.0,1.0,14.0,10.3,112
9.0,128.0,1.0,18.0,14.8,114
128.0,170.0,1.0,14.0,10.9,117
27.39,169.7,3.0,18.0,13.3,118
137.0,184.0,1.0,14.0,10.7,118
607.0,404.0,1.0,15.0,12.2,119
592.0,408.0,1.0,15.0,10.5,120
563.0,418.0,1.0,17.0,16.0,122
549.0,422.0,1.0,19.0,15.8,123
189.0,265.0,1.0,15.0,10.3,124
535.0,427.0,1.0,17.0,13.1,124
521.0,431.0,1.0,16.0,12.8,125
213.0,308.0,1.0,15.0,12.9,127
495.0,440.0,1.0,17.0,16.3,127
222.0,324.0,1.0,17.0,12.2,128
481.0,445.0,1.0,15.0,12.5,128
87.0,307.0,1.0,17.0,11.4,129
468.0,449.0,1.0,15.0,10.7,129
96.0,335.53,2.0,16.0,10.8,131
430.0,460.0,1.0,16.0,13.9,132
417.0,464.0,1.0,15.0,12.8,133
0.0,441.0,1.0,14.0,13.9,140
155.0,2.5,2.0,16.0,15.3,177
157.0,10.51,2.0,22.0,19.4,178
159.0,19.0,1.0,23.0,16.9,179
629.38,23.9,63.0,22.0,12.3,180
161.0,27.0,1.0,20.0,15.0,180
163.0,35.0,1.0,16.0,13.6,181
166.0,42.0,1.0,26.0,22.7,182
168.0,49.37,2.0,24.0,22.0,183
170.0,56.53,2.0,16.0,13.6,184
173.0,64.44,2.0,20.0,20.2,185
176.0,72.0,1.0,22.0,17.2,186
9.0,450.0,1.0,18.0,13.0,186
180.0,78.0,1.0,26.0,22.6,187
185.0,83.58,2.0,19.0,15.5,188
191.0,89.0,1.0,22.0,17.2,189
197.0,93.45,2.0,21.0,17.8,190
204.0,99.0,1.0,17.0,9.2,191
210.0,103.0,1.0,22.0,14.7,192
64.0,41.0,1.0,14.0,13.2,193
215.0,107.39,2.0,22.0,18.9,193
220.0,112.42,2.0,25.0,22.3,194
224.63,117.0,2.0,26.0,23.0,195
228.64,121.64,2.0,25.0,23.6,196
233.4,126.0,2.0,21.0,18.2,197
238.0,130.38,2.0,24.0,21.4,198
242.75,134.25,3.0,29.0,24.9,199
248.0,138.0,1.0,30.0,26.5,200
52.0,113.0,1.0,14.0,9.5,201
252.63,141.63,2.0,27.0,24.8,201
257.66,145.26,3.0,21.0,19.2,202
0.0,267.0,1.0,16.0,11.0,202
262.69,148.29,3.0,19.0,15.6,203
4.25,272.49,5.0,26.0,20.1,203
268.0,152.0,1.0,25.0,20.2,204
11.41,275.76,6.0,35.0,30.5,204
273.0,155.41,2.0,27.0,21.6,205
63.0,185.0,1.0,14.0,11.0,205
17.6,278.32,5.0,35.0,31.6,205
411.0,9.0,1.0,16.0,12.6,206
278.0,159.0,1.0,28.0,25.6,206
22.41,282.98,8.0,29.0,26.1,206
0.0,450.0,1.0,19.0,17.2,206
283.67,162.33,3.0,19.0,16.3,207
25.18,291.15,6.0,28.0,24.9,207
450.0,291.45,2.0,17.0,11.5,207
3.73,453.73,3.0,24.0,20.5,207
289.0,166.0,1.0,24.0,20.0,208
26.38,299.33,5.0,29.0,26.3,208
8.69,459.29,3.0,21.0,16.4,208
294.45,170.0,2.0,22.0,21.9,209
27.26,308.69,3.0,28.0,22.6,209
13.31,464.98,3.0,16.0,10.2,209
299.67,173.67,2.0,29.0,28.3,210
452.0,299.46,2.0,19.0,16.0,210
31.97,315.15,6.0,29.0,26.1,210
18.36,470.68,3.0,17.0,11.4,210
305.75,177.52,3.0,31.0,26.6,211
37.96,320.18,4.0,33.0,26.2,211
22.73,477.33,3.0,20.0,16.6,211
310.67,182.39,3.0,20.0,17.8,212
42.78,324.79,6.0,34.0,29.5,212
197.0,475.0,1.0,17.0,12.0,212
315.46,186.71,3.0,26.0,23.7,213
43.4,331.04,6.0,29.0,26.3,213
204.0,460.0,1.0,18.0,14.0,213
321.31,190.69,3.0,20.0,16.9,214
40.95,337.64,7.0,28.0,22.9,214
326.66,194.41,3.0,23.0,11.4,215
36.95,345.25,5.0,26.0,23.1,215
217.0,433.0,1.0,14.0,10.7,215
472.0,42.0,1.0,14.0,11.1,216
34.42,352.28,5.0,23.0,21.8,216
223.0,415.0,1.0,15.0,9.8,216
38.31,356.23,6.0,31.0,27.0,217
229.0,397.0,1.0,18.0,14.3,217
42.82,359.38,6.0,28.0,26.8,218
47.94,362.33,7.0,31.0,26.6,219
243.0,365.46,2.0,21.0,16.2,219
250.0,350.45,2.0,21.0,15.0,220
53.26,366.07,7.0,30.0,25.7,220
60.15,369.87,6.0,32.0,26.6,221
515.0,67.0,1.0,14.0,9.6,222
263.0,317.0,1.0,18.0,14.9,222
70.01,367.45,6.0,25.0,20.2,222
270.0,301.0,1.0,20.0,15.3,223
79.99,361.01,7.0,33.0,28.4,223
275.0,283.56,2.0,18.0,14.2,224
89.63,352.76,8.0,28.0,23.4,224
99.25,343.79,6.0,31.0,29.4,225
109.24,340.42,7.0,33.0,28.7,226
377.3,241.7,3.0,20.0,12.3,227
118.06,341.69,9.0,37.0,34.5,227
382.3,245.72,3.0,22.0,17.2,228
124.31,344.96,9.0,42.0,41.1,228
387.33,249.73,3.0,21.0,15.0,229
130.19,349.08,10.0,36.0,33.6,229
392.0,253.53,4.0,21.0,19.2,230
132.54,355.26,7.0,37.0,33.9,230
271.0,143.0,1.0,14.0,9.6,231
395.69,258.31,3.0,20.0,15.9,231
131.86,361.49,8.0,31.0,29.1,231
399.33,262.74,3.0,23.0,19.1,232
129.62,367.73,10.0,35.0,32.3,232
272.0,100.0,1.0,17.0,15.1,233
402.43,267.73,3.0,22.0,18.5,233
125.64,373.89,9.0,19.0,18.7,233
272.0,80.0,1.0,14.0,9.8,234
572.64,262.96,13.0,33.0,29.1,234
405.7,273.37,3.0,20.0,18.3,234
116.49,373.57,4.0,20.0,16.7,234
409.53,278.53,2.0,18.0,13.7,235
105.41,369.71,3.0,20.0,17.5,235
269.0,39.0,1.0,14.0,13.9,236
462.91,281.0,5.0,29.0,18.3,236
412.58,284.0,2.0,23.0,21.4,236
94.92,365.28,3.0,18.0,13.7,236
9.25,114.57,3.0,28.0,26.9,249
411.0,369.0,1.0,15.0,12.6,249
7.84,111.66,7.0,43.0,39.8,250
407.52,376.52,2.0,15.0,9.6,250
5.48,116.21,8.0,30.0,25.9,251
405.0,384.48,2.0,15.0,13.5,251
2.74,124.19,6.0,27.0,24.3,252
403.0,390.53,2.0,18.0,15.4,252
401.0,397.0,1.0,19.0,15.8,253
400.0,403.0,1.0,14.0,10.9,254
399.0,409.0,1.0,16.0,11.1,255
397.0,416.0,1.0,17.0,14.0,256
397.0,421.63,2.0,26.0,23.0,257
397.0,428.0,1.0,22.0,18.6,258
397.5,434.0,2.0,14.0,12.0,259
398.0,441.0,1.0,22.0,19.6,260
400.0,446.58,2.0,23.0,20.1,261
401.0,453.0,1.0,18.0,15.8,262
402.0,459.41,2.0,20.0,16.8,263
404.0,471.5,2.0,18.0,14.3,265
405.0,477.55,2.0,18.0,17.5,266
13.0,436.0,1.0,21.0,19.9,281
10.38,438.62,2.0,25.0,21.4,282
5.41,442.0,2.0,20.0,16.4,283
3.0,453.0,1.0,16.0,11.8,286
9.0,456.0,1.0,15.0,11.6,287
13.0,459.0,1.0,20.0,18.0,288
16.0,465.0,1.0,21.0,16.7,289
15.0,470.35,2.0,30.0,26.1,291
16.0,471.0,1.0,19.0,15.6,292
246.0,285.0,1.0,15.0,15.6,318
257.0,257.0,1.0,15.0,13.7,320
288.0,186.0,1.0,15.0,12.9,325
295.0,174.0,1.0,14.0,12.7,326
311.5,148.5,2.0,15.0,11.4,328
328.0,122.0,1.0,18.0,12.3,330
336.0,109.0,1.0,18.0,12.3,331
344.0,97.0,1.0,14.0,12.6,332
353.0,84.0,1.0,18.0,13.5,333
362.0,71.0,1.0,17.0,11.7,334
371.0,58.0,1.0,19.0,16.3,335
380.0,43.0,1.0,20.0,15.9,336
388.0,29.0,1.0,14.0,10.7,337
397.0,14.0,1.0,16.0,13.7,338
406.0,0.0,1.0,16.0,10.4,339
71.11,7.16,5.0,24.0,17.2,342
81.19,18.17,5.0,24.0,17.6,343
90.56,31.15,4.0,25.0,16.7,344
100.28,44.88,5.0,22.0,15.8,345
110.79,59.24,5.0,21.0,15.7,346
120.35,452.71,3.0,17.0,15.2,346
122.01,73.56,4.0,23.0,19.0,347
107.4,456.31,3.0,21.0,14.4,347
133.88,88.1,6.0,21.0,13.9,348
146.51,103.99,4.0,22.0,15.3,349
172.49,140.0,4.0,18.0,10.6,351
200.51,179.57,6.0,18.0,10.2,353
41.0,467.0,1.0,15.0,10.8,357
44.56,447.0,4.0,22.0,14.2,358
53.04,442.5,5.0,25.0,22.0,359
61.74,444.26,7.0,28.0,23.9,360
69.86,449.59,7.0,24.0,19.2,361
77.72,456.2,7.0,24.0,20.8,362
85.49,464.07,6.0,19.0,14.7,363
309.0,3.0,1.0,14.0,9.7,364
93.59,473.85,5.0,18.0,10.5,364
354.0,59.0,1.0,17.0,15.1,370
362.0,69.0,1.0,15.0,12.8,371
370.0,79.0,1.0,16.0,10.6,372
378.0,89.0,1.0,15.0,10.4,373
403.0,121.0,1.0,20.0,15.1,376
412.0,132.0,1.0,17.0,12.8,377
438.0,165.0,1.0,16.0,13.2,380
506.0,248.0,1.0,16.0,13.5,387
526.0,272.0,1.0,16.0,13.5,389
537.0,285.0,1.0,22.0,14.4,390
548.0,298.0,1.0,21.0,14.2,391
570.0,323.0,1.0,17.0,10.6,393
581.0,336.0,1.0,19.0,11.7,394
604.0,361.0,1.0,20.0,15.1,396
616.52,373.52,2.0,21.0,16.6,397
629.5,386.0,2.0,15.0,14.0,398
484.0,257.0,1.0,16.0,13.4,410
132.0,273.0,1.0,16.0,13.4,436
474.53,167.0,2.0,18.0,10.2,453
499.96,159.0,3.0,18.0,13.1,454
528.04,150.0,3.0,25.0,19.3,455
1.0,424.0,1.0,18.0,10.4,467
47.07,429.85,6.0,19.0,10.9,469
70.37,425.42,5.0,18.0,9.3,470
97.87,411.77,7.0,19.0,13.3,471
148.11,388.67,13.0,23.0,18.6,473
168.7,398.51,11.0,26.0,18.3,474
185.84,414.0,14.0,31.0,22.4,475
0.0,421.0,1.0,15.0,17.5,476
198.14,432.57,15.0,21.0,15.9,476
5.55,425.0,2.0,17.0,11.7,477
209.53,453.2,10.0,23.0,16.6,477
232.76,465.92,8.0,18.0,11.3,478
259.74,472.14,11.0,22.0,15.4,479
283.85,476.42,15.0,30.0,21.6,480
307.38,476.89,19.0,24.0,14.3,481
332.55,456.42,16.0,19.0,12.5,482
24.47,456.49,4.0,21.0,18.6,482
354.65,426.81,14.0,22.0,12.7,483
29.65,456.04,7.0,23.0,20.5,483
373.14,394.95,15.0,21.0,13.6,484
34.23,464.11,4.0,21.0,18.9,484
389.96,378.52,32.0,30.0,25.4,485
38.25,475.05,4.0,17.0,15.3,485
403.66,381.61,37.0,26.0,20.5,486
413.29,394.47,36.0,30.0,24.6,487
419.41,413.02,39.0,25.0,16.8,488
425.93,436.56,37.0,22.0,15.9,489
435.36,457.71,30.0,25.0,19.0,490
181.85,471.13,15.0,30.0,22.6,490
448.8,455.73,37.0,31.0,23.8,491
194.39,474.74,14.0,27.0,19.2,491
464.14,442.56,40.0,28.0,19.8,492
480.96,424.5,53.0,28.0,17.8,493
479.61,462.38,57.0,19.0,10.4,495
627.07,185.27,4.0,19.0,15.4,498
614.02,195.66,3.0,16.0,15.0,499
565.41,239.72,3.0,22.0,14.6,503
554.55,250.55,4.0,21.0,14.9,504
544.0,262.0,1.0,16.0,10.8,505
534.68,271.32,3.0,18.0,12.5,506
57.0,467.0,1.0,22.0,17.9,506
524.52,281.0,2.0,15.0,12.9,507
55.5,465.0,2.0,18.0,15.7,507
276.0,23.0,1.0,14.0,13.9,508
514.0,291.0,1.0,18.0,14.0,508
54.0,464.5,2.0,19.0,15.1,508
52.42,465.0,2.0,21.0,18.3,509
490.0,308.0,1.0,16.0,10.4,510
51.55,466.0,2.0,22.0,20.5,510
303.0,37.0,1.0,14.0,10.2,511
51.0,467.64,2.0,27.0,25.6,511
51.26,470.26,3.0,26.0,25.1,512
52.0,473.0,1.0,25.0,24.7,513
52.6,475.6,2.0,21.0,18.5,514
346.0,343.0,1.0,14.0,10.5,520
414.0,100.0,1.0,18.0,16.2,523
440.0,123.0,1.0,15.0,12.3,526
477.0,157.0,1.0,14.0,10.4,530
11.0,474.0,1.0,16.0,11.3,537
125.0,312.0,1.0,14.0,11.6,538
21.52,465.56,4.0,19.0,14.9,538
25.29,467.68,3.0,22.0,18.7,539
24.0,479.0,1.0,18.0,17.5,539
27.0,460.0,1.0,18.0,11.3,540
579.0,255.0,1.0,18.0,12.3,541
30.29,449.82,4.0,29.0,26.9,541
33.32,457.68,3.0,16.0,14.9,542
620.0,298.0,1.0,16.0,15.7,545
632.0,309.0,1.0,17.0,14.1,546
72.71,188.69,3.0,20.0,12.5,565
93.25,176.65,5.0,20.0,14.0,566
113.52,178.03,6.0,22.0,14.4,567
