,nr,datetime,x1,y1,x2,y2,lat,lon,height
0,648,2022-06-22 21:54:21.444131200,633.89,167.61,639.0,451.76,49.42236690783314,11.44795723209409,34.2
1,711,2022-06-22 21:54:23.544135400,634.07,173.18,638.44,446.48,49.422372612192845,11.447964288266112,35.1
2,712,2022-06-22 21:54:23.577468800,632.91,173.15,637.82,446.19,49.422372612192845,11.447964288266112,35.1
3,713,2022-06-22 21:54:23.610802200,631.63,173.05,636.97,445.72,49.422374192286576,11.447965505314318,35.1
4,714,2022-06-22 21:54:23.644135600,630.31,173.01,635.71,445.26,49.422374192286576,11.447965505314318,35.1
5,715,2022-06-22 21:54:23.677469000,628.95,172.96,634.39,444.74,49.422374192286576,11.447965505314318,35.1
6,716,2022-06-22 21:54:23.710802400,627.53,172.89,632.95,444.24,49.42237618702043,11.447965987171482,35.2
7,717,2022-06-22 21:54:23.744135800,626.0,172.74,631.52,443.72,49.42237618702043,11.447965987171482,35.2
8,718,2022-06-22 21:54:23.777469200,624.51,172.66,629.99,443.18,49.42237618702043,11.447965987171482,35.2
9,719,2022-06-22 21:54:23.810802600,622.86,172.61,628.45,442.58,49.42237817634042,11.447967386532632,35.2
10,720,2022-06-22 21:54:23.844136000,621.3,172.53,626.8,442.07,49.42237817634042,11.447967386532632,35.2
11,721,2022-06-22 21:54:23.877469400,619.56,172.45,625.21,441.42,49.42237817634042,11.447967386532632,35.2
12,722,2022-06-22 21:54:23.910802800,617.8,172.35,623.48,440.83,49.4223804320361,11.44796759280016,35.2
13,723,2022-06-22 21:54:23.944136200,616.05,172.22,621.7,440.27,49.4223804320361,11.44796759280016,35.2
14,724,2022-06-22 21:54:23.977469600,614.25,172.12,619.88,439.57,49.4223804320361,11.44796759280016,35.2
15,725,2022-06-22 21:54:24.010803000,612.36,172.04,618.09,438.92,49.4223827908864,11.447969124721412,35.2
16,738,2022-06-22 21:54:24.444137200,583.73,170.63,590.19,429.12,49.422394225047626,11.447973091279009,35.2
17,739,2022-06-22 21:54:24.477470600,581.28,170.54,587.83,428.26,49.422394225047626,11.447973091279009,35.2
18,740,2022-06-22 21:54:24.510804000,578.76,170.44,585.4,427.42,49.42239745203461,11.44797360214769,35.2
19,741,2022-06-22 21:54:24.544137400,576.21,170.38,582.91,426.56,49.42239745203461,11.44797360214769,35.2
20,742,2022-06-22 21:54:24.577470800,573.62,170.27,580.41,425.7,49.42239745203461,11.44797360214769,35.2
21,743,2022-06-22 21:54:24.610804200,571.01,170.2,577.86,424.84,49.422400830849575,11.447975422208732,35.2
22,744,2022-06-22 21:54:24.644137600,568.39,170.13,575.2,423.97,49.422400830849575,11.447975422208732,35.2
23,745,2022-06-22 21:54:24.677471000,565.67,169.99,572.63,423.12,49.422400830849575,11.447975422208732,35.2
24,746,2022-06-22 21:54:24.710804400,562.98,169.96,569.96,422.24,49.42240439610011,11.44797605487837,35.2
25,747,2022-06-22 21:54:24.744137800,560.25,169.91,567.24,421.34,49.42240439610011,11.44797605487837,35.2
26,748,2022-06-22 21:54:24.777471200,557.48,169.83,564.58,420.46,49.42240439610011,11.44797605487837,35.2
27,749,2022-06-22 21:54:24.810804600,554.63,169.83,561.83,419.57,49.422408077268976,11.44797797539326,35.2
28,750,2022-06-22 21:54:24.844138000,551.75,169.8,559.03,418.66,49.422408077268976,11.44797797539326,35.2
29,751,2022-06-22 21:54:24.877471400,548.88,169.77,556.2,417.75,49.422408077268976,11.44797797539326,35.2
30,752,2022-06-22 21:54:24.910804800,545.99,169.77,553.42,416.86,49.4224118320732,11.447979162363252,35.2
31,753,2022-06-22 21:54:24.944138200,543.03,169.76,550.58,415.97,49.4224118320732,11.447979162363252,35.2
32,754,2022-06-22 21:54:24.977471600,540.11,169.74,547.67,415.11,49.4224118320732,11.447979162363252,35.2
33,755,2022-06-22 21:54:25.010805000,537.13,169.73,544.71,414.16,49.422415793734906,11.447981213054646,35.2
34,772,2022-06-22 21:54:25.577472800,483.5,171.4,492.54,399.0,49.42243765403405,11.447990537497816,35.2
35,773,2022-06-22 21:54:25.610806200,480.41,171.56,489.69,398.24,49.42244194498191,11.447992707711894,35.2
36,774,2022-06-22 21:54:25.644139600,477.46,171.82,486.94,397.65,49.42244194498191,11.447992707711894,35.2
37,775,2022-06-22 21:54:25.677473000,474.69,172.0,484.19,396.98,49.42244194498191,11.447992707711894,35.2
38,776,2022-06-22 21:54:25.710806400,472.08,172.2,481.54,396.47,49.42244582288297,11.447994456317405,35.2
39,777,2022-06-22 21:54:25.744139800,469.31,172.67,478.96,395.93,49.42244582288297,11.447994456317405,35.2
40,778,2022-06-22 21:54:25.777473200,466.8,172.92,476.47,395.47,49.42244582288297,11.447994456317405,35.2
41,779,2022-06-22 21:54:25.810806600,464.16,173.4,474.03,395.1,49.422449526187,11.447996356723074,35.2
42,780,2022-06-22 21:54:25.844140000,461.78,173.71,471.57,394.65,49.422449526187,11.447996356723074,35.2
43,781,2022-06-22 21:54:25.877473400,459.21,174.46,469.23,394.36,49.422449526187,11.447996356723074,35.2
44,782,2022-06-22 21:54:25.910806800,456.87,174.96,466.91,394.05,49.42245273746353,11.44799817004152,35.2
