nr,datetime
122,2021-08-11 13:52:54.232759800
123,2021-08-11 13:52:54.266093200
124,2021-08-11 13:52:54.299426600
125,2021-08-11 13:52:54.332760000
126,2021-08-11 13:52:54.366093400
127,2021-08-11 13:52:54.399426800
128,2021-08-11 13:52:54.432760200
129,2021-08-11 13:52:54.466093600
130,2021-08-11 13:52:54.499427000
131,2021-08-11 13:52:54.532760400
132,2021-08-11 13:52:54.566093800
133,2021-08-11 13:52:54.599427200
134,2021-08-11 13:52:54.632760600
135,2021-08-11 13:52:54.666094000
136,2021-08-11 13:52:54.699427400
137,2021-08-11 13:52:54.732760800
138,2021-08-11 13:52:54.766094200
139,2021-08-11 13:52:54.799427600
140,2021-08-11 13:52:54.832761000
141,2021-08-11 13:52:54.866094400
142,2021-08-11 13:52:54.899427800
143,2021-08-11 13:52:54.932761200
144,2021-08-11 13:52:54.966094600
145,2021-08-11 13:52:54.999428000
146,2021-08-11 13:52:55.032761400
147,2021-08-11 13:52:55.066094800
148,2021-08-11 13:52:55.099428200
149,2021-08-11 13:52:55.132761600
150,2021-08-11 13:52:55.166095000
151,2021-08-11 13:52:55.199428400
152,2021-08-11 13:52:55.232761800
153,2021-08-11 13:52:55.266095200
154,2021-08-11 13:52:55.299428600
155,2021-08-11 13:52:55.332762000
156,2021-08-11 13:52:55.366095400
157,2021-08-11 13:52:55.399428800
158,2021-08-11 13:52:55.432762200
159,2021-08-11 13:52:55.466095600
160,2021-08-11 13:52:55.499429000
161,2021-08-11 13:52:55.532762400
162,2021-08-11 13:52:55.566095800
163,2021-08-11 13:52:55.599429200
164,2021-08-11 13:52:55.632762600
165,2021-08-11 13:52:55.666096000
166,2021-08-11 13:52:55.699429400
167,2021-08-11 13:52:55.732762800
168,2021-08-11 13:52:55.766096200
169,2021-08-11 13:52:55.799429600
170,2021-08-11 13:52:55.832763000
171,2021-08-11 13:52:55.866096400
172,2021-08-11 13:52:55.899429800
173,2021-08-11 13:52:55.932763200
174,2021-08-11 13:52:55.966096600
175,2021-08-11 13:52:55.999430000
176,2021-08-11 13:52:56.032763400
177,2021-08-11 13:52:56.066096800
178,2021-08-11 13:52:56.099430200
179,2021-08-11 13:52:56.132763600
180,2021-08-11 13:52:56.166097000
181,2021-08-11 13:52:56.199430400
182,2021-08-11 13:52:56.232763800
183,2021-08-11 13:52:56.266097200
184,2021-08-11 13:52:56.299430600
185,2021-08-11 13:52:56.332764000
186,2021-08-11 13:52:56.366097400
187,2021-08-11 13:52:56.399430800
188,2021-08-11 13:52:56.432764200
189,2021-08-11 13:52:56.466097600
190,2021-08-11 13:52:56.499431000
191,2021-08-11 13:52:56.532764400
192,2021-08-11 13:52:56.566097800
193,2021-08-11 13:52:56.599431200
194,2021-08-11 13:52:56.632764600
195,2021-08-11 13:52:56.666098000
196,2021-08-11 13:52:56.699431400
197,2021-08-11 13:52:56.732764800
198,2021-08-11 13:52:56.766098200
199,2021-08-11 13:52:56.799431600
200,2021-08-11 13:52:56.832765000
201,2021-08-11 13:52:56.866098400
202,2021-08-11 13:52:56.899431800
203,2021-08-11 13:52:56.932765200
204,2021-08-11 13:52:56.966098600
205,2021-08-11 13:39:42.763300200
206,2021-08-11 13:39:42.763300200
207,2021-08-11 13:39:42.763300200
208,2021-08-11 13:39:42.763300200
209,2021-08-11 13:39:42.763300200
210,2021-08-11 13:39:42.763300200
211,2021-08-11 13:39:42.763300200
212,2021-08-11 13:39:42.763300200
213,2021-08-11 13:39:42.763300200
214,2021-08-11 13:39:42.763300200
215,2021-08-11 13:39:42.763300200
216,2021-08-11 13:39:42.763300200
217,2021-08-11 13:39:42.763300200
218,2021-08-11 13:39:42.763300200
219,2021-08-11 13:39:42.763300200
220,2021-08-11 13:39:42.763300200
221,2021-08-11 13:39:42.763300200
222,2021-08-11 13:39:42.763300200
223,2021-08-11 13:39:42.763300200
224,2021-08-11 13:39:42.763300200
225,2021-08-11 13:39:42.763300200
226,2021-08-11 13:39:42.763300200
227,2021-08-11 13:39:42.763300200
228,2021-08-11 13:39:42.763300200
229,2021-08-11 13:52:57.799433600
230,2021-08-11 13:52:57.832767000
231,2021-08-11 13:52:57.866100400
232,2021-08-11 13:52:57.899433800
233,2021-08-11 13:52:57.932767200
234,2021-08-11 13:52:57.966100600
235,2021-08-11 13:52:57.999434000
236,2021-08-11 13:52:58.032767400
237,2021-08-11 13:52:58.066100800
238,2021-08-11 13:52:58.099434200
239,2021-08-11 13:52:58.132767600
240,2021-08-11 13:52:58.166101000
241,2021-08-11 13:52:58.199434400
242,2021-08-11 13:52:58.232767800
243,2021-08-11 13:52:58.266101200
244,2021-08-11 13:52:58.299434600
245,2021-08-11 13:52:58.332768000
246,2021-08-11 13:52:58.366101400
247,2021-08-11 13:52:58.399434800
248,2021-08-11 13:52:58.432768200
249,2021-08-11 13:52:58.466101600
250,2021-08-11 13:52:58.499435000
251,2021-08-11 13:52:58.532768400
252,2021-08-11 13:52:58.566101800
253,2021-08-11 13:52:58.599435200
254,2021-08-11 13:52:58.632768600
255,2021-08-11 13:52:58.666102000
256,2021-08-11 13:52:58.699435400
257,2021-08-11 13:52:58.732768800
258,2021-08-11 13:52:58.766102200
259,2021-08-11 13:52:58.799435600
260,2021-08-11 13:52:58.832769000
261,2021-08-11 13:52:58.866102400
262,2021-08-11 13:52:58.899435800
263,2021-08-11 13:52:58.932769200
264,2021-08-11 13:52:58.966102600
265,2021-08-11 13:52:58.999436000
266,2021-08-11 13:52:59.032769400
267,2021-08-11 13:52:59.066102800
268,2021-08-11 13:52:59.099436200
269,2021-08-11 13:52:59.132769600
270,2021-08-11 13:52:59.166103000
271,2021-08-11 13:52:59.199436400
272,2021-08-11 13:52:59.232769800
273,2021-08-11 13:52:59.266103200
274,2021-08-11 13:52:59.299436600
275,2021-08-11 13:52:59.332770000
276,2021-08-11 13:52:59.366103400
277,2021-08-11 13:52:59.399436800
278,2021-08-11 13:52:59.432770200
279,2021-08-11 13:52:59.466103600
280,2021-08-11 13:52:59.499437000
281,2021-08-11 13:52:59.532770400
282,2021-08-11 13:52:59.566103800
283,2021-08-11 13:52:59.599437200
284,2021-08-11 13:52:59.632770600
285,2021-08-11 13:52:59.666104000
286,2021-08-11 13:52:59.699437400
287,2021-08-11 13:52:59.732770800
288,2021-08-11 13:52:59.766104200
289,2021-08-11 13:52:59.799437600
290,2021-08-11 13:52:59.832771000
291,2021-08-11 13:52:59.866104400
292,2021-08-11 13:52:59.899437800
293,2021-08-11 13:52:59.932771200
294,2021-08-11 13:52:59.966104600
295,2021-08-11 13:52:59.999438000
296,2021-08-11 13:53:00.032771400
297,2021-08-11 13:53:00.066104800
298,2021-08-11 13:53:00.099438200
299,2021-08-11 13:53:00.132771600
300,2021-08-11 13:53:00.166105000
301,2021-08-11 13:53:00.199438400
302,2021-08-11 13:53:00.232771800
303,2021-08-11 13:53:00.266105200
304,2021-08-11 13:53:00.299438600
305,2021-08-11 13:53:00.332772000
306,2021-08-11 13:53:00.366105400
307,2021-08-11 13:53:00.399438800
308,2021-08-11 13:53:00.432772200
309,2021-08-11 13:53:00.466105600
310,2021-08-11 13:53:00.499439000
311,2021-08-11 13:53:00.532772400
312,2021-08-11 13:53:00.566105800
313,2021-08-11 13:53:00.599439200
314,2021-08-11 13:53:00.632772600
315,2021-08-11 13:53:00.666106000
316,2021-08-11 13:53:00.699439400
317,2021-08-11 13:53:00.732772800
318,2021-08-11 13:53:00.766106200
319,2021-08-11 13:53:00.799439600
320,2021-08-11 13:53:00.832773000
321,2021-08-11 13:53:00.866106400
322,2021-08-11 13:53:00.899439800
323,2021-08-11 13:53:00.932773200
324,2021-08-11 13:53:00.966106600
325,2021-08-11 13:53:00.999440000
326,2021-08-11 13:53:01.032773400
327,2021-08-11 13:53:01.066106800
328,2021-08-11 13:53:01.099440200
329,2021-08-11 13:53:01.132773600
330,2021-08-11 13:53:01.166107000
331,2021-08-11 13:53:01.199440400
332,2021-08-11 13:53:01.232773800
333,2021-08-11 13:53:01.266107200
334,2021-08-11 13:53:01.299440600
335,2021-08-11 13:53:01.332774000
336,2021-08-11 13:53:01.366107400
337,2021-08-11 13:53:01.399440800
338,2021-08-11 13:53:01.432774200
339,2021-08-11 13:53:01.466107600
340,2021-08-11 13:53:01.499441000
341,2021-08-11 13:53:01.532774400
342,2021-08-11 13:53:01.566107800
343,2021-08-11 13:53:01.599441200
344,2021-08-11 13:53:01.632774600
345,2021-08-11 13:53:01.666108000
346,2021-08-11 13:53:01.699441400
347,2021-08-11 13:53:01.732774800
348,2021-08-11 13:53:01.766108200
349,2021-08-11 13:53:01.799441600
350,2021-08-11 13:53:01.832775000
351,2021-08-11 13:53:01.866108400
352,2021-08-11 13:53:01.899441800
353,2021-08-11 13:53:01.932775200
354,2021-08-11 13:53:01.966108600
355,2021-08-11 13:53:01.999442000
356,2021-08-11 13:39:42.763300200
357,2021-08-11 13:39:42.763300200
358,2021-08-11 13:39:42.763300200
359,2021-08-11 13:39:42.763300200
360,2021-08-11 13:39:42.763300200
361,2021-08-11 13:39:42.763300200
362,2021-08-11 13:39:42.763300200
363,2021-08-11 13:39:42.763300200
364,2021-08-11 13:39:42.763300200
365,2021-08-11 13:39:42.763300200
366,2021-08-11 13:39:42.763300200
367,2021-08-11 13:39:42.763300200
368,2021-08-11 13:39:42.763300200
369,2021-08-11 13:39:42.763300200
370,2021-08-11 13:39:42.763300200
371,2021-08-11 13:39:42.763300200
372,2021-08-11 13:39:42.763300200
373,2021-08-11 13:39:42.763300200
374,2021-08-11 13:39:42.763300200
375,2021-08-11 13:39:42.763300200
376,2021-08-11 13:39:42.763300200
377,2021-08-11 13:39:42.763300200
378,2021-08-11 13:39:42.763300200
379,2021-08-11 13:39:42.763300200
380,2021-08-11 13:53:02.832777000
381,2021-08-11 13:53:02.866110400
382,2021-08-11 13:53:02.899443800
383,2021-08-11 13:53:02.932777200
384,2021-08-11 13:53:02.966110600
385,2021-08-11 13:53:02.999444000
386,2021-08-11 13:53:03.032777400
387,2021-08-11 13:53:03.066110800
388,2021-08-11 13:53:03.099444200
389,2021-08-11 13:53:03.132777600
390,2021-08-11 13:53:03.166111000
391,2021-08-11 13:53:03.199444400
392,2021-08-11 13:53:03.232777800
393,2021-08-11 13:53:03.266111200
394,2021-08-11 13:53:03.299444600
395,2021-08-11 13:53:03.332778000
396,2021-08-11 13:53:03.366111400
397,2021-08-11 13:53:03.399444800
398,2021-08-11 13:53:03.432778200
399,2021-08-11 13:53:03.466111600
400,2021-08-11 13:53:03.499445000
401,2021-08-11 13:53:03.532778400
402,2021-08-11 13:53:03.566111800
403,2021-08-11 13:53:03.599445200
404,2021-08-11 13:53:03.632778600
405,2021-08-11 13:53:03.666112000
406,2021-08-11 13:53:03.699445400
407,2021-08-11 13:53:03.732778800
408,2021-08-11 13:53:03.766112200
409,2021-08-11 13:53:03.799445600
410,2021-08-11 13:53:03.832779000
411,2021-08-11 13:53:03.866112400
412,2021-08-11 13:53:03.899445800
413,2021-08-11 13:53:03.932779200
414,2021-08-11 13:53:03.966112600
415,2021-08-11 13:53:03.999446000
416,2021-08-11 13:53:04.032779400
417,2021-08-11 13:53:04.066112800
418,2021-08-11 13:53:04.099446200
419,2021-08-11 13:53:04.132779600
420,2021-08-11 13:53:04.166113000
421,2021-08-11 13:53:04.199446400
422,2021-08-11 13:53:04.232779800
423,2021-08-11 13:53:04.266113200
424,2021-08-11 13:53:04.299446600
425,2021-08-11 13:53:04.332780000
426,2021-08-11 13:53:04.366113400
427,2021-08-11 13:53:04.399446800
428,2021-08-11 13:53:04.432780200
429,2021-08-11 13:53:04.466113600
430,2021-08-11 13:53:04.499447000
431,2021-08-11 13:53:04.532780400
432,2021-08-11 13:53:04.566113800
433,2021-08-11 13:53:04.599447200
434,2021-08-11 13:53:04.632780600
435,2021-08-11 13:53:04.666114000
436,2021-08-11 13:53:04.699447400
437,2021-08-11 13:53:04.732780800
438,2021-08-11 13:53:04.766114200
439,2021-08-11 13:53:04.799447600
440,2021-08-11 13:53:04.832781000
441,2021-08-11 13:53:04.866114400
442,2021-08-11 13:53:04.899447800
443,2021-08-11 13:53:04.932781200
444,2021-08-11 13:53:04.966114600
445,2021-08-11 13:53:04.999448000
446,2021-08-11 13:53:05.032781400
447,2021-08-11 13:53:05.066114800
448,2021-08-11 13:53:05.099448200
449,2021-08-11 13:53:05.132781600
450,2021-08-11 13:53:05.166115000
451,2021-08-11 13:53:05.199448400
452,2021-08-11 13:53:05.232781800
453,2021-08-11 13:53:05.266115200
454,2021-08-11 13:53:05.299448600
455,2021-08-11 13:53:05.332782000
456,2021-08-11 13:53:05.366115400
457,2021-08-11 13:53:05.399448800
458,2021-08-11 13:53:05.432782200
459,2021-08-11 13:53:05.466115600
460,2021-08-11 13:53:05.499449000
461,2021-08-11 13:53:05.532782400
462,2021-08-11 13:53:05.566115800
463,2021-08-11 13:53:05.599449200
464,2021-08-11 13:53:05.632782600
465,2021-08-11 13:53:05.666116000
466,2021-08-11 13:53:05.699449400
467,2021-08-11 13:53:05.732782800
468,2021-08-11 13:53:05.766116200
469,2021-08-11 13:53:05.799449600
470,2021-08-11 13:53:05.832783000
471,2021-08-11 13:53:05.866116399
472,2021-08-11 13:53:05.899449800
473,2021-08-11 13:53:05.932783200
474,2021-08-11 13:53:05.966116600
475,2021-08-11 13:53:05.999450000
476,2021-08-11 13:53:06.032783400
477,2021-08-11 13:53:06.066116800
478,2021-08-11 13:53:06.099450200
479,2021-08-11 13:53:06.132783600
480,2021-08-11 13:53:06.166117000
481,2021-08-11 13:53:06.199450400
482,2021-08-11 13:53:06.232783800
483,2021-08-11 13:53:06.266117200
484,2021-08-11 13:53:06.299450600
485,2021-08-11 13:53:06.332784000
486,2021-08-11 13:53:06.366117400
487,2021-08-11 13:53:06.399450800
488,2021-08-11 13:53:06.432784200
489,2021-08-11 13:53:06.466117599
490,2021-08-11 13:53:06.499451000
491,2021-08-11 13:53:06.532784400
492,2021-08-11 13:53:06.566117800
493,2021-08-11 13:53:06.599451200
494,2021-08-11 13:53:06.632784600
495,2021-08-11 13:53:06.666118000
496,2021-08-11 13:53:06.699451400
497,2021-08-11 13:53:06.732784800
498,2021-08-11 13:53:06.766118200
499,2021-08-11 13:53:06.799451600
500,2021-08-11 13:53:06.832785000
501,2021-08-11 13:53:06.866118400
502,2021-08-11 13:53:06.899451800
503,2021-08-11 13:53:06.932785200
504,2021-08-11 13:53:06.966118600
505,2021-08-11 13:53:06.999452000
506,2021-08-11 13:53:07.032785400
507,2021-08-11 13:39:42.763300200
508,2021-08-11 13:39:42.763300200
509,2021-08-11 13:39:42.763300200
510,2021-08-11 13:39:42.763300200
511,2021-08-11 13:39:42.763300200
512,2021-08-11 13:39:42.763300200
513,2021-08-11 13:39:42.763300200
514,2021-08-11 13:39:42.763300200
515,2021-08-11 13:39:42.763300200
516,2021-08-11 13:39:42.763300200
517,2021-08-11 13:39:42.763300200
518,2021-08-11 13:39:42.763300200
519,2021-08-11 13:39:42.763300200
520,2021-08-11 13:39:42.763300200
521,2021-08-11 13:39:42.763300200
522,2021-08-11 13:39:42.763300200
523,2021-08-11 13:39:42.763300200
524,2021-08-11 13:39:42.763300200
525,2021-08-11 13:39:42.763300200
526,2021-08-11 13:39:42.763300200
527,2021-08-11 13:39:42.763300200
528,2021-08-11 13:39:42.763300200
529,2021-08-11 13:39:42.763300200
530,2021-08-11 13:39:42.763300200
531,2021-08-11 13:53:07.866120400
532,2021-08-11 13:53:07.899453800
533,2021-08-11 13:53:07.932787200
534,2021-08-11 13:53:07.966120600
535,2021-08-11 13:53:07.999454000
536,2021-08-11 13:53:08.032787400
537,2021-08-11 13:53:08.066120800
538,2021-08-11 13:53:08.099454200
539,2021-08-11 13:53:08.132787600
540,2021-08-11 13:53:08.166121000
541,2021-08-11 13:53:08.199454400
542,2021-08-11 13:53:08.232787800
543,2021-08-11 13:53:08.266121200
544,2021-08-11 13:53:08.299454600
545,2021-08-11 13:53:08.332788000
546,2021-08-11 13:53:08.366121400
547,2021-08-11 13:53:08.399454800
548,2021-08-11 13:53:08.432788200
549,2021-08-11 13:53:08.466121600
550,2021-08-11 13:53:08.499455000
551,2021-08-11 13:53:08.532788400
552,2021-08-11 13:53:08.566121800
553,2021-08-11 13:53:08.599455200
554,2021-08-11 13:53:08.632788600
555,2021-08-11 13:53:08.666122000
556,2021-08-11 13:53:08.699455400
557,2021-08-11 13:53:08.732788800
558,2021-08-11 13:53:08.766122200
559,2021-08-11 13:53:08.799455600
560,2021-08-11 13:53:08.832789000
561,2021-08-11 13:53:08.866122400
562,2021-08-11 13:53:08.899455800
563,2021-08-11 13:53:08.932789200
564,2021-08-11 13:53:08.966122600
565,2021-08-11 13:53:08.999456000
566,2021-08-11 13:53:09.032789400
567,2021-08-11 13:53:09.066122800
568,2021-08-11 13:53:09.099456200
569,2021-08-11 13:53:09.132789600
570,2021-08-11 13:53:09.166123000
571,2021-08-11 13:53:09.199456400
572,2021-08-11 13:53:09.232789800
573,2021-08-11 13:53:09.266123200
574,2021-08-11 13:53:09.299456600
575,2021-08-11 13:53:09.332790000
576,2021-08-11 13:53:09.366123400
577,2021-08-11 13:53:09.399456800
578,2021-08-11 13:53:09.432790200
579,2021-08-11 13:53:09.466123600
580,2021-08-11 13:53:09.499457000
581,2021-08-11 13:53:09.532790400
582,2021-08-11 13:53:09.566123800
583,2021-08-11 13:53:09.599457200
584,2021-08-11 13:53:09.632790600
585,2021-08-11 13:53:09.666124000
586,2021-08-11 13:53:09.699457400
587,2021-08-11 13:53:09.732790800
588,2021-08-11 13:53:09.766124200
589,2021-08-11 13:53:09.799457600
590,2021-08-11 13:53:09.832791000
591,2021-08-11 13:53:09.866124400
592,2021-08-11 13:53:09.899457800
593,2021-08-11 13:53:09.932791200
594,2021-08-11 13:53:09.966124600
595,2021-08-11 13:53:09.999458000
596,2021-08-11 13:53:10.032791400
597,2021-08-11 13:53:10.066124800
598,2021-08-11 13:53:10.099458200
599,2021-08-11 13:53:10.132791600
600,2021-08-11 13:53:10.166125000
601,2021-08-11 13:53:10.199458400
602,2021-08-11 13:53:10.232791800
603,2021-08-11 13:53:10.266125200
604,2021-08-11 13:53:10.299458600
605,2021-08-11 13:53:10.332792000
606,2021-08-11 13:53:10.366125400
607,2021-08-11 13:53:10.399458800
608,2021-08-11 13:53:10.432792200
609,2021-08-11 13:53:10.466125600
610,2021-08-11 13:53:10.499459000
611,2021-08-11 13:53:10.532792400
612,2021-08-11 13:53:10.566125800
613,2021-08-11 13:53:10.599459200
614,2021-08-11 13:53:10.632792600
615,2021-08-11 13:53:10.666126000
616,2021-08-11 13:53:10.699459400
617,2021-08-11 13:53:10.732792800
618,2021-08-11 13:53:10.766126200
619,2021-08-11 13:53:10.799459600
620,2021-08-11 13:53:10.832793000
621,2021-08-11 13:53:10.866126400
622,2021-08-11 13:53:10.899459800
623,2021-08-11 13:53:10.932793200
624,2021-08-11 13:53:10.966126600
625,2021-08-11 13:53:10.999460000
626,2021-08-11 13:53:11.032793400
627,2021-08-11 13:53:11.066126800
628,2021-08-11 13:53:11.099460200
629,2021-08-11 13:53:11.132793600
630,2021-08-11 13:53:11.166127000
631,2021-08-11 13:53:11.199460400
632,2021-08-11 13:53:11.232793800
633,2021-08-11 13:53:11.266127200
634,2021-08-11 13:53:11.299460600
635,2021-08-11 13:53:11.332794000
636,2021-08-11 13:53:11.366127400
637,2021-08-11 13:53:11.399460800
638,2021-08-11 13:53:11.432794200
639,2021-08-11 13:53:11.466127600
640,2021-08-11 13:53:11.499461000
641,2021-08-11 13:53:11.532794400
642,2021-08-11 13:53:11.566127800
643,2021-08-11 13:53:11.599461200
644,2021-08-11 13:53:11.632794600
645,2021-08-11 13:53:11.666128000
646,2021-08-11 13:53:11.699461400
647,2021-08-11 13:53:11.732794800
648,2021-08-11 13:53:11.766128200
649,2021-08-11 13:53:11.799461600
650,2021-08-11 13:53:11.832795000
651,2021-08-11 13:53:11.866128400
652,2021-08-11 13:53:11.899461800
653,2021-08-11 13:53:11.932795200
654,2021-08-11 13:53:11.966128600
655,2021-08-11 13:53:11.999462000
656,2021-08-11 13:53:12.032795400
657,2021-08-11 13:53:12.066128800
658,2021-08-11 13:39:42.763300200
659,2021-08-11 13:39:42.763300200
660,2021-08-11 13:39:42.763300200
661,2021-08-11 13:39:42.763300200
662,2021-08-11 13:39:42.763300200
663,2021-08-11 13:39:42.763300200
664,2021-08-11 13:39:42.763300200
665,2021-08-11 13:39:42.763300200
666,2021-08-11 13:39:42.763300200
667,2021-08-11 13:39:42.763300200
668,2021-08-11 13:39:42.763300200
669,2021-08-11 13:39:42.763300200
670,2021-08-11 13:39:42.763300200
671,2021-08-11 13:39:42.763300200
672,2021-08-11 13:39:42.763300200
673,2021-08-11 13:39:42.763300200
674,2021-08-11 13:39:42.763300200
675,2021-08-11 13:39:42.763300200
676,2021-08-11 13:39:42.763300200
677,2021-08-11 13:39:42.763300200
678,2021-08-11 13:39:42.763300200
679,2021-08-11 13:39:42.763300200
680,2021-08-11 13:39:42.763300200
681,2021-08-11 13:39:42.763300200
682,2021-08-11 13:53:12.899463800
683,2021-08-11 13:53:12.932797200
684,2021-08-11 13:53:12.966130600
685,2021-08-11 13:53:12.999464000
686,2021-08-11 13:53:13.032797400
687,2021-08-11 13:53:13.066130800
688,2021-08-11 13:53:13.099464200
689,2021-08-11 13:53:13.132797600
690,2021-08-11 13:53:13.166131000
691,2021-08-11 13:53:13.199464400
692,2021-08-11 13:53:13.232797800
693,2021-08-11 13:53:13.266131200
694,2021-08-11 13:53:13.299464600
695,2021-08-11 13:53:13.332798000
696,2021-08-11 13:53:13.366131400
697,2021-08-11 13:53:13.399464800
698,2021-08-11 13:53:13.432798200
699,2021-08-11 13:53:13.466131600
700,2021-08-11 13:53:13.499465000
701,2021-08-11 13:53:13.532798400
702,2021-08-11 13:53:13.566131800
703,2021-08-11 13:53:13.599465200
704,2021-08-11 13:53:13.632798600
705,2021-08-11 13:53:13.666132000
706,2021-08-11 13:53:13.699465400
707,2021-08-11 13:53:13.732798800
708,2021-08-11 13:53:13.766132200
709,2021-08-11 13:53:13.799465600
710,2021-08-11 13:53:13.832799000
711,2021-08-11 13:53:13.866132400
712,2021-08-11 13:53:13.899465800
713,2021-08-11 13:53:13.932799200
714,2021-08-11 13:53:13.966132600
715,2021-08-11 13:53:13.999466000
716,2021-08-11 13:53:14.032799400
717,2021-08-11 13:53:14.066132800
718,2021-08-11 13:53:14.099466200
719,2021-08-11 13:53:14.132799600
720,2021-08-11 13:53:14.166133000
721,2021-08-11 13:53:14.199466400
722,2021-08-11 13:53:14.232799800
723,2021-08-11 13:53:14.266133200
724,2021-08-11 13:53:14.299466600
725,2021-08-11 13:53:14.332800000
726,2021-08-11 13:53:14.366133400
727,2021-08-11 13:53:14.399466800
728,2021-08-11 13:53:14.432800200
729,2021-08-11 13:53:14.466133600
730,2021-08-11 13:53:14.499467000
731,2021-08-11 13:53:14.532800400
732,2021-08-11 13:53:14.566133800
733,2021-08-11 13:53:14.599467200
734,2021-08-11 13:53:14.632800600
735,2021-08-11 13:53:14.666134000
