x,y,area,max_scoreImg,max_innerToRing,nr
63.72,445.34,13.0,25.0,22.7,102
130.14,474.63,7.0,19.0,16.2,109
131.42,462.79,5.0,21.0,17.2,110
132.88,451.59,7.0,20.0,14.8,111
135.63,439.22,5.0,19.0,15.8,112
139.56,428.06,6.0,25.0,21.5,113
85.5,419.5,4.0,17.0,9.3,114
145.5,422.63,6.0,29.0,22.2,114
92.78,410.04,4.0,21.0,16.9,115
150.3,424.57,9.0,30.0,24.5,115
98.0,400.09,3.0,23.0,18.4,116
151.31,429.01,10.0,24.0,18.8,116
103.68,395.62,6.0,26.0,20.2,117
148.46,436.62,8.0,23.0,17.7,117
6.72,357.72,3.0,23.0,19.0,118
110.69,404.57,6.0,18.0,9.8,118
12.03,359.53,4.0,19.0,13.7,119
116.33,419.0,3.0,17.0,9.2,119
136.57,458.21,5.0,19.0,11.4,119
15.52,364.52,2.0,15.0,9.5,120
118.79,431.02,4.0,21.0,13.1,120
130.77,469.98,4.0,20.0,14.7,120
122.4,423.24,5.0,17.0,11.5,121
20.67,372.71,3.0,20.0,13.3,122
123.66,409.68,3.0,15.0,10.3,122
21.0,372.98,3.0,22.0,16.3,123
124.62,404.03,9.0,22.0,16.2,123
20.02,371.77,4.0,21.0,14.1,124
20.31,370.67,3.0,17.0,12.0,125
23.29,368.96,5.0,18.0,13.8,126
26.96,369.58,4.0,24.0,19.2,127
130.81,472.64,5.0,22.0,16.9,127
32.27,369.96,7.0,20.0,11.7,128
139.88,473.02,8.0,19.0,11.7,128
36.38,369.85,11.0,24.0,17.0,129
145.05,473.48,13.0,22.0,17.7,129
38.02,368.26,6.0,22.0,13.5,130
39.78,367.98,6.0,23.0,17.9,131
41.75,367.56,6.0,25.0,18.6,132
17.0,378.55,2.0,18.0,14.3,139
18.48,358.0,2.0,15.0,10.6,141
84.0,424.48,2.0,15.0,10.9,142
25.45,342.06,4.0,19.0,12.9,143
85.28,414.7,3.0,23.0,17.4,143
429.0,43.0,1.0,16.0,13.2,144
31.0,336.0,1.0,17.0,11.3,144
84.78,408.04,4.0,24.0,20.7,144
420.0,24.0,1.0,14.0,11.0,145
36.47,329.55,4.0,19.0,13.3,145
83.22,404.34,4.0,23.0,17.9,145
412.0,7.0,1.0,14.0,12.4,146
41.0,322.0,1.0,17.0,9.3,146
81.06,403.33,7.0,28.0,23.1,146
44.42,314.09,4.0,20.0,14.0,147
77.97,406.19,5.0,26.0,20.1,148
49.77,297.63,5.0,19.0,18.5,149
77.14,407.61,7.0,25.0,17.5,149
53.52,287.55,4.0,20.0,12.3,150
76.83,408.71,5.0,28.0,22.1,150
55.6,277.81,5.0,16.0,10.1,151
79.59,409.77,3.0,26.0,19.3,151
57.0,265.53,2.0,17.0,10.6,152
83.75,410.01,4.0,26.0,21.4,152
59.89,260.55,8.0,31.0,24.2,153
86.6,409.43,6.0,24.0,20.7,153
61.49,270.55,4.0,20.0,13.1,154
87.58,408.78,7.0,28.0,25.9,154
89.57,406.39,5.0,27.0,24.7,156
92.51,406.03,6.0,25.0,18.4,157
98.13,405.94,7.0,21.0,18.7,158
565.49,210.43,14.0,22.0,10.7,159
101.56,405.27,7.0,24.0,16.3,159
103.23,404.29,7.0,31.0,27.2,160
103.58,404.28,5.0,24.0,19.9,161
102.81,404.06,6.0,22.0,19.3,162
100.04,404.76,4.0,24.0,19.1,163
51.36,353.7,3.0,19.0,10.3,164
84.5,408.5,2.0,15.0,9.7,165
59.0,326.0,1.0,17.0,12.0,166
65.0,415.0,1.0,15.0,12.8,167
65.79,415.03,4.0,24.0,20.4,168
66.78,413.32,4.0,21.0,17.2,169
72.66,258.32,3.0,15.0,9.4,170
63.97,412.23,4.0,23.0,19.0,170
59.04,411.99,5.0,23.0,20.5,171
54.67,413.71,3.0,21.0,16.8,172
49.42,414.87,7.0,17.0,14.4,173
41.3,417.4,3.0,19.0,15.2,174
28.0,424.05,3.0,16.0,10.8,176
24.28,428.68,3.0,20.0,15.6,177
21.43,433.11,4.0,21.0,18.7,178
18.7,437.68,3.0,19.0,14.2,179
17.78,441.99,5.0,16.0,12.4,180
35.03,331.53,4.0,18.0,13.8,181
17.34,446.06,5.0,21.0,18.0,181
17.54,449.55,4.0,21.0,17.4,182
21.0,446.52,2.0,17.0,14.8,183
25.0,310.47,2.0,16.0,10.1,184
25.3,440.65,3.0,16.0,11.5,184
24.0,301.0,1.0,15.0,9.7,185
28.02,433.51,4.0,17.0,11.9,185
23.0,290.52,2.0,15.0,10.0,186
31.49,426.47,4.0,19.0,10.7,186
34.55,419.53,4.0,19.0,14.2,187
27.5,271.0,2.0,14.0,9.5,188
38.0,413.56,2.0,20.0,15.9,188
41.01,407.75,4.0,21.0,15.3,189
45.71,402.83,6.0,22.0,18.6,190
51.82,399.2,6.0,22.0,16.5,191
46.6,259.92,5.0,22.0,15.2,192
56.82,396.11,6.0,23.0,17.8,192
50.57,265.84,5.0,20.0,14.9,193
61.31,395.09,7.0,21.0,18.6,193
55.02,271.57,6.0,24.0,17.0,194
65.31,393.98,5.0,25.0,18.1,194
59.6,277.85,5.0,19.0,14.8,195
70.79,392.38,6.0,20.0,15.9,195
62.77,285.07,4.0,23.0,17.0,196
76.41,390.5,7.0,26.0,22.2,196
64.54,293.52,6.0,24.0,17.8,197
80.46,388.56,4.0,23.0,18.5,197
63.79,301.1,4.0,22.0,10.8,198
84.84,387.37,6.0,23.0,18.1,198
89.67,392.55,6.0,22.0,17.1,199
58.21,314.85,4.0,20.0,16.3,200
91.39,400.72,7.0,23.0,19.2,200
53.62,322.25,5.0,19.0,9.6,201
92.57,409.78,5.0,18.0,11.5,201
91.71,417.69,3.0,19.0,16.6,202
46.63,337.23,5.0,21.0,13.1,203
43.47,343.53,8.0,18.0,14.4,204
44.5,341.31,9.0,24.0,18.4,205
46.7,333.7,3.0,22.0,15.1,206
48.75,324.08,4.0,19.0,9.9,207
50.53,312.49,4.0,16.0,10.5,208
63.24,276.81,6.0,25.0,19.0,211
69.72,279.32,7.0,24.0,17.1,212
74.58,284.89,5.0,23.0,16.3,213
77.61,290.87,5.0,21.0,12.2,214
79.0,297.43,5.0,25.0,14.7,215
79.44,303.08,6.0,25.0,16.9,216
79.36,308.74,7.0,28.0,19.4,217
78.79,313.01,4.0,25.0,16.5,218
78.61,317.3,5.0,25.0,13.3,219
78.46,321.18,6.0,26.0,13.2,220
77.41,325.12,6.0,27.0,15.2,221
73.96,329.15,5.0,25.0,22.7,222
70.69,333.53,6.0,21.0,13.9,223
67.52,339.55,4.0,19.0,10.8,224
63.0,347.12,3.0,22.0,14.4,225
57.0,470.0,1.0,18.0,13.5,230
37.38,398.31,3.0,17.0,10.3,231
74.0,452.56,2.0,18.0,14.2,232
84.0,453.98,3.0,15.0,11.1,233
94.47,460.53,2.0,18.0,9.5,234
49.88,421.65,5.0,21.0,16.6,235
57.74,417.0,4.0,18.0,12.2,236
73.36,401.31,3.0,16.0,10.7,238
80.65,391.71,3.0,18.0,13.0,239
87.0,382.5,2.0,14.0,9.6,240
102.53,361.5,4.0,18.0,11.8,242
109.71,350.69,3.0,19.0,13.5,243
116.56,344.56,4.0,28.0,22.5,244
121.37,355.07,3.0,17.0,10.6,245
133.0,434.0,1.0,17.0,9.4,250
130.0,462.0,1.0,16.0,10.1,252
131.17,465.6,7.0,20.0,10.9,253
135.69,460.7,3.0,21.0,13.8,254
143.41,443.24,5.0,19.0,12.3,256
148.3,433.68,3.0,19.0,13.7,257
154.0,423.5,4.0,18.0,12.5,258
160.62,413.23,5.0,19.0,13.8,259
167.02,403.0,4.0,22.0,17.4,260
183.71,382.73,4.0,16.0,9.9,262
193.24,376.22,6.0,22.0,11.8,263
204.27,379.44,5.0,22.0,14.8,264
213.01,386.0,7.0,21.0,13.7,265
219.02,393.06,7.0,25.0,19.9,266
223.58,401.06,7.0,24.0,16.8,267
227.52,409.63,6.0,22.0,13.1,268
231.8,420.56,8.0,20.0,14.0,269
234.53,431.1,8.0,21.0,13.4,270
234.78,441.52,8.0,23.0,16.5,271
234.62,452.42,7.0,22.0,18.6,272
233.89,463.45,8.0,23.0,19.8,273
233.43,473.89,7.0,18.0,13.9,274
267.92,474.76,8.0,20.0,16.2,279
275.88,468.84,6.0,25.0,17.1,280
308.54,443.46,4.0,19.0,11.6,284
314.85,436.3,7.0,18.0,12.3,285
532.0,13.0,1.0,14.0,11.0,286
321.76,429.6,7.0,24.0,19.2,286
328.92,423.31,7.0,21.0,14.3,287
335.35,420.03,9.0,25.0,20.5,288
592.0,37.0,1.0,14.0,9.3,289
340.49,419.89,11.0,26.0,20.4,289
278.0,85.0,1.0,14.0,9.8,295
605.62,101.9,9.0,26.0,18.3,295
569.65,144.51,6.0,26.0,22.2,296
355.0,388.0,1.0,17.0,9.8,298
333.49,291.0,4.0,16.0,12.9,301
328.03,287.08,9.0,21.0,18.6,302
366.98,336.02,3.0,20.0,15.4,302
324.08,290.88,9.0,18.0,15.0,303
343.42,366.58,2.0,21.0,17.2,303
321.09,297.18,9.0,23.0,20.4,304
319.52,304.57,8.0,21.0,13.9,305
302.44,420.56,2.0,19.0,16.0,305
319.57,313.34,7.0,19.0,13.9,306
320.73,322.53,8.0,18.0,14.4,307
268.48,475.52,2.0,15.0,14.1,307
321.84,331.05,8.0,20.0,18.6,308
319.55,337.39,9.0,20.0,13.5,309
315.76,341.93,11.0,27.0,24.9,310
311.34,345.52,9.0,20.0,16.5,311
307.81,349.8,10.0,23.0,20.6,312
305.32,354.85,10.0,23.0,16.3,313
301.93,359.7,9.0,20.0,17.8,314
297.25,363.17,8.0,21.0,13.8,315
290.88,365.85,8.0,21.0,14.5,316
276.54,373.88,8.0,18.0,10.0,318
268.06,377.53,6.0,20.0,14.7,319
258.36,381.68,6.0,24.0,15.1,320
236.26,388.4,8.0,18.0,10.3,322
225.99,385.83,6.0,19.0,12.2,323
209.67,358.35,3.0,16.0,11.2,325
197.68,342.34,3.0,15.0,9.4,326
90.52,178.8,5.0,25.0,19.9,336
83.78,179.04,4.0,24.0,17.2,337
67.03,186.51,4.0,20.0,11.8,339
61.0,254.57,2.0,21.0,9.5,345
28.74,373.02,4.0,16.0,10.6,353
33.47,371.08,6.0,19.0,14.1,354
37.69,369.37,3.0,19.0,13.4,355
505.0,13.0,1.0,16.0,13.8,356
42.38,368.27,5.0,19.0,12.9,356
46.98,367.22,5.0,18.0,11.2,357
49.98,366.16,5.0,24.0,16.4,358
510.0,71.0,1.0,16.0,13.9,359
51.57,364.32,5.0,23.0,20.1,359
53.21,363.45,5.0,26.0,23.7,360
515.0,109.52,2.0,15.0,14.3,361
55.69,363.74,3.0,25.0,20.1,361
517.0,129.0,1.0,16.0,12.2,362
58.42,364.33,7.0,19.0,15.0,362
60.98,364.77,5.0,23.0,14.4,363
62.7,364.75,3.0,27.0,20.0,364
527.0,177.0,1.0,17.0,16.2,365
63.97,365.12,5.0,29.0,18.3,365
64.86,364.62,7.0,23.0,19.1,366
64.0,364.18,5.0,26.0,16.9,367
64.31,363.71,3.0,20.0,13.2,368
66.35,363.73,3.0,21.0,16.4,369
68.53,364.45,4.0,22.0,13.6,370
72.61,365.27,5.0,23.0,18.0,371
79.36,366.88,6.0,18.0,12.6,372
86.6,368.82,5.0,22.0,15.7,373
92.96,369.05,5.0,19.0,9.4,374
99.73,368.04,4.0,21.0,13.2,375
105.5,365.5,4.0,16.0,9.4,376
110.24,361.88,7.0,25.0,17.4,377
111.7,364.62,6.0,23.0,16.5,378
111.58,397.31,7.0,19.0,10.8,381
110.19,408.42,6.0,23.0,15.9,383
114.74,400.35,3.0,21.0,14.3,384
120.21,389.22,6.0,19.0,12.5,385
129.0,364.0,3.0,18.0,9.4,387
138.53,336.56,4.0,20.0,9.2,389
143.3,323.67,3.0,17.0,9.6,390
147.34,313.17,5.0,24.0,16.7,391
146.45,315.51,4.0,19.0,9.7,392
143.52,325.53,4.0,18.0,9.6,393
125.44,434.59,4.0,26.0,18.9,401
130.38,432.29,5.0,21.0,17.3,402
134.32,428.05,7.0,20.0,17.3,403
137.51,422.01,6.0,22.0,15.8,404
138.67,414.53,6.0,22.0,16.6,405
137.75,405.69,3.0,24.0,17.5,406
135.79,396.1,4.0,22.0,15.2,407
136.0,387.54,2.0,21.0,12.6,408
138.0,380.0,5.0,25.0,19.0,409
7.32,124.68,3.0,16.0,10.6,410
139.57,373.49,4.0,23.0,15.2,410
10.26,120.16,8.0,17.0,12.0,411
140.24,367.31,4.0,20.0,15.2,411
13.0,102.0,1.0,18.0,11.6,412
140.71,360.34,3.0,22.0,15.0,412
123.0,455.0,1.0,16.0,10.3,412
142.99,353.02,5.0,19.0,10.9,413
128.0,434.53,2.0,16.0,11.4,413
148.52,345.99,4.0,21.0,15.8,414
135.0,417.58,2.0,19.0,13.3,414
156.76,339.21,5.0,18.0,12.2,415
164.56,332.06,4.0,21.0,16.0,416
149.0,390.54,2.0,20.0,15.7,416
171.97,324.97,5.0,18.0,12.5,417
157.49,382.07,6.0,18.0,11.4,417
607.0,110.0,1.0,15.0,12.7,418
178.49,317.52,6.0,20.0,15.4,418
166.61,378.92,5.0,21.0,15.8,418
184.41,310.2,5.0,18.0,11.7,419
175.02,377.79,4.0,29.0,23.0,419
190.47,303.82,7.0,24.0,17.2,420
183.81,377.63,5.0,25.0,21.9,420
195.71,307.55,8.0,25.0,17.9,421
192.16,379.16,6.0,24.0,20.0,421
198.14,315.58,7.0,24.0,17.1,422
201.76,381.01,4.0,24.0,18.6,422
199.68,325.19,6.0,17.0,10.4,423
213.87,385.08,6.0,24.0,21.3,423
201.0,337.0,3.0,18.0,10.8,424
223.82,389.62,5.0,30.0,23.4,424
201.28,348.61,6.0,21.0,14.5,425
232.62,394.94,7.0,22.0,18.6,425
200.7,360.63,6.0,22.0,16.3,426
240.34,400.97,7.0,27.0,23.5,426
203.42,372.25,5.0,19.0,12.3,427
245.88,408.63,9.0,31.0,27.6,427
206.52,384.07,4.0,21.0,12.1,428
250.85,416.98,6.0,28.0,22.5,428
210.56,396.12,4.0,24.0,16.0,429
255.98,425.06,5.0,25.0,21.1,429
215.51,407.53,6.0,22.0,12.1,430
259.43,433.5,6.0,23.0,18.1,430
219.79,419.15,6.0,17.0,9.3,431
261.6,442.37,7.0,24.0,20.8,431
226.0,433.77,4.0,17.0,9.6,432
264.32,451.73,6.0,23.0,19.7,432
234.7,449.07,3.0,17.0,11.3,433
265.67,459.95,5.0,26.0,20.7,433
243.85,462.04,6.0,19.0,13.5,434
267.84,468.26,9.0,23.0,17.9,434
251.26,473.32,4.0,19.0,14.5,435
268.17,477.23,6.0,23.0,19.6,435
265.69,471.71,3.0,20.0,11.2,437
273.0,458.48,4.0,16.0,10.5,438
52.4,107.17,11.0,24.0,23.9,440
310.71,351.38,3.0,18.0,13.0,443
323.79,339.63,5.0,17.0,11.0,444
334.16,328.84,6.0,17.0,12.1,445
345.3,318.13,8.0,17.0,10.3,446
357.85,307.13,8.0,16.0,10.4,447
20.08,8.51,10.0,16.0,11.0,448
369.4,297.27,8.0,17.0,11.2,448
6.1,29.34,7.0,20.0,10.6,449
379.85,286.01,14.0,18.0,13.5,449
366.0,441.0,1.0,18.0,18.2,449
385.16,279.87,19.0,22.0,17.2,450
371.1,440.98,8.0,30.0,26.8,450
384.05,278.02,17.0,21.0,18.7,451
373.37,442.41,9.0,35.0,30.6,451
129.63,470.28,18.0,22.0,17.4,451
379.1,277.71,17.0,19.0,17.7,452
374.09,444.43,9.0,31.0,24.9,452
138.21,468.36,23.0,30.0,23.9,452
371.96,279.02,14.0,23.0,18.8,453
373.01,447.34,11.0,33.0,30.6,453
143.52,469.33,28.0,29.0,25.0,453
362.48,280.81,12.0,18.0,14.9,454
372.25,451.65,6.0,25.0,20.3,454
144.93,470.41,23.0,35.0,26.2,454
351.5,283.32,10.0,18.0,14.7,455
382.38,460.78,5.0,16.0,9.4,455
145.68,471.47,25.0,33.0,29.6,455
341.25,287.68,9.0,16.0,11.3,456
145.53,473.22,22.0,29.0,22.9,456
396.29,471.73,7.0,20.0,15.7,456
332.23,293.7,9.0,17.0,13.2,457
142.49,474.69,21.0,28.0,20.4,457
139.42,475.75,25.0,26.0,22.4,458
134.97,477.78,16.0,22.0,18.9,459
633.41,367.34,10.0,21.0,10.0,461
240.68,336.38,3.0,18.0,12.1,466
227.27,338.41,3.0,21.0,17.3,467
207.53,345.05,4.0,20.0,15.7,469
334.25,285.08,10.0,19.0,13.2,470
207.04,339.97,5.0,27.0,22.2,470
209.58,332.79,5.0,24.0,20.9,471
214.77,326.57,7.0,21.0,15.3,472
221.28,319.98,7.0,20.0,16.8,473
227.29,313.59,7.0,23.0,18.2,474
234.31,308.27,8.0,23.0,16.8,475
251.49,300.56,11.0,25.0,21.0,477
261.07,302.06,7.0,21.0,14.5,478
221.42,314.26,7.0,25.0,18.2,478
271.15,303.53,8.0,19.0,13.2,479
222.38,311.02,9.0,23.0,15.3,479
225.13,307.24,9.0,20.0,15.5,480
228.99,303.09,10.0,21.0,14.6,481
232.38,299.06,15.0,22.0,17.3,482
233.86,293.63,11.0,21.0,14.6,483
235.73,288.8,13.0,23.0,15.8,484
237.76,284.23,14.0,21.0,15.6,485
238.6,279.58,14.0,23.0,14.7,486
239.92,275.36,27.0,25.0,18.5,487
238.94,271.98,13.0,21.0,13.6,488
239.5,269.46,16.0,22.0,18.2,489
239.02,268.05,15.0,23.0,15.4,490
118.0,377.46,2.0,20.0,10.5,490
238.41,266.75,17.0,20.0,14.3,491
237.46,264.66,12.0,21.0,11.2,492
118.48,402.04,6.0,19.0,12.8,492
242.99,255.31,13.0,19.0,12.8,493
120.54,411.34,7.0,19.0,14.0,493
123.56,419.87,9.0,20.0,17.6,494
126.19,428.88,10.0,23.0,16.8,495
129.66,437.83,9.0,21.0,14.4,496
133.77,446.55,8.0,24.0,14.4,497
265.04,185.8,24.0,20.0,13.4,498
138.32,454.06,12.0,25.0,18.4,498
144.34,463.53,9.0,21.0,13.2,499
317.91,178.05,24.0,17.0,11.8,519
346.91,184.35,33.0,19.0,11.6,521
260.42,466.19,23.0,25.0,12.8,521
357.61,188.92,35.0,20.0,13.7,522
259.16,265.21,17.0,19.0,10.0,537
264.44,272.22,18.0,18.0,13.1,538
271.47,278.92,16.0,17.0,10.2,539
290.63,292.25,17.0,19.0,9.9,541
65.63,92.66,16.0,22.0,11.4,542
85.98,100.62,9.0,20.0,11.9,543
4.44,281.74,12.0,22.0,14.2,553
15.05,287.37,9.0,23.0,16.7,554
246.19,311.99,9.0,19.0,11.8,554
24.31,291.88,6.0,25.0,24.0,555
251.88,305.91,9.0,20.0,10.4,555
28.01,294.2,6.0,22.0,13.8,556
259.74,302.03,11.0,18.0,12.5,556
266.48,296.2,14.0,18.0,11.6,557
53.51,289.02,6.0,19.0,12.7,558
272.55,290.11,14.0,19.0,10.5,558
278.43,283.39,15.0,18.0,12.4,559
66.01,288.31,7.0,22.0,11.1,559
284.52,278.24,16.0,20.0,12.1,560
76.11,288.88,8.0,23.0,15.4,560
291.66,274.56,19.0,18.0,13.0,561
84.04,290.48,8.0,27.0,16.9,561
298.98,270.38,19.0,18.0,12.6,562
87.41,295.02,6.0,25.0,14.2,562
307.94,268.02,19.0,20.0,14.8,563
318.48,266.98,18.0,18.0,10.5,564
330.31,266.97,18.0,17.0,10.1,565
342.03,267.97,18.0,17.0,12.1,566
354.99,269.27,19.0,18.0,11.4,567
43.74,317.7,3.0,23.0,13.8,567
370.05,271.31,19.0,17.0,10.1,568
46.22,318.45,5.0,20.0,16.0,568
271.21,137.35,21.0,19.0,9.2,569
51.72,317.59,7.0,25.0,22.1,569
269.64,135.38,37.0,22.0,10.9,570
56.97,317.27,7.0,28.0,20.1,570
260.0,154.8,22.0,18.0,9.8,571
425.29,284.55,24.0,17.0,12.4,571
62.11,318.1,6.0,29.0,21.6,571
429.02,290.93,29.0,19.0,13.8,572
67.81,319.2,6.0,25.0,17.2,572
427.25,297.21,25.0,19.0,13.4,573
72.27,321.04,7.0,30.0,24.2,573
423.39,304.45,15.0,19.0,12.2,574
75.91,323.79,6.0,30.0,21.4,574
420.34,311.32,21.0,19.0,13.0,575
80.19,327.21,6.0,28.0,19.6,575
417.52,318.33,24.0,19.0,12.9,576
83.94,330.33,7.0,25.0,21.5,576
414.12,325.7,17.0,19.0,11.7,577
611.27,331.47,38.0,19.0,10.1,577
86.61,336.33,7.0,23.0,17.4,577
89.67,347.87,5.0,22.0,14.6,578
230.93,382.83,21.0,24.0,14.5,578
269.48,8.95,32.0,30.0,21.6,579
89.43,358.38,7.0,20.0,15.1,579
233.91,393.86,13.0,22.0,12.5,579
280.09,4.67,37.0,29.0,23.9,580
87.48,368.03,6.0,17.0,12.5,580
290.81,5.85,43.0,28.0,23.6,581
84.22,378.83,4.0,18.0,10.3,581
151.33,475.8,19.0,25.0,18.5,581
303.74,10.18,41.0,29.0,18.5,582
83.0,390.08,3.0,19.0,14.7,582
256.81,452.04,4.0,19.0,9.4,582
318.25,16.03,35.0,26.0,17.9,583
457.5,347.89,15.0,20.0,13.2,583
332.42,24.14,49.0,26.0,17.7,584
468.36,347.84,22.0,21.0,15.4,584
84.25,415.32,4.0,18.0,12.4,584
338.13,30.32,46.0,27.0,21.4,585
479.83,347.78,27.0,21.0,15.2,585
491.59,347.81,27.0,26.0,19.5,586
101.03,416.55,8.0,25.0,18.2,586
504.51,347.95,30.0,21.0,16.4,587
108.74,412.22,7.0,24.0,17.8,587
509.8,351.2,33.0,26.0,21.5,588
117.77,402.98,4.0,21.0,11.2,588
506.05,358.23,30.0,27.0,18.0,589
497.81,365.71,25.0,25.0,21.0,590
106.29,6.3,10.0,16.0,9.1,592
160.15,319.54,8.0,23.0,16.0,592
470.62,383.71,9.0,19.0,9.6,592
32.33,478.67,3.0,14.0,9.7,592
172.08,319.08,11.0,26.0,20.9,593
180.07,322.94,8.0,31.0,26.6,594
185.93,329.5,10.0,26.0,20.3,595
192.11,337.78,11.0,23.0,14.6,596
197.56,347.44,7.0,25.0,18.6,597
203.98,359.35,9.0,24.0,15.7,598
210.6,371.02,10.0,25.0,13.6,599
220.98,384.85,10.0,21.0,10.5,600
131.57,4.05,22.0,18.0,10.0,601
232.38,400.55,9.0,23.0,10.9,601
238.91,413.17,12.0,21.0,13.5,602
239.99,424.2,13.0,23.0,19.2,603
304.95,477.43,20.0,23.0,11.9,603
236.06,433.96,13.0,19.0,13.5,604
231.76,443.11,9.0,19.0,12.6,605
340.96,453.07,54.0,20.0,12.3,605
2.35,123.67,6.0,17.0,12.0,609
4.81,116.16,11.0,20.0,15.0,611
155.79,466.95,4.0,26.0,18.8,611
14.8,115.45,13.0,19.0,14.7,612
156.97,459.7,8.0,25.0,20.3,612
23.94,115.77,17.0,23.0,16.6,613
162.92,453.38,9.0,25.0,17.0,613
29.93,116.95,15.0,21.0,17.1,614
171.2,447.38,8.0,22.0,14.5,614
179.74,442.02,8.0,21.0,14.6,615
190.83,438.07,11.0,24.0,10.5,616
206.04,436.14,9.0,20.0,12.6,617
213.35,442.48,14.0,18.0,15.8,618
20.99,432.02,5.0,21.0,11.7,621
358.0,59.0,1.0,17.0,10.7,630
237.65,291.33,3.0,15.0,9.7,632
231.69,287.82,14.0,27.0,24.9,633
603.6,130.53,14.0,21.0,16.2,634
227.5,305.0,6.0,16.0,10.9,634
592.38,129.57,17.0,35.0,30.8,635
588.61,145.43,19.0,31.0,22.6,636
598.94,178.12,8.0,21.0,13.1,637
163.0,367.0,1.0,17.0,14.5,646
158.67,366.73,3.0,20.0,19.4,647
363.14,449.25,19.0,23.0,15.7,648
178.5,404.5,2.0,15.0,9.4,649
562.36,292.46,38.0,20.0,11.3,650
187.3,415.7,3.0,20.0,9.8,650
560.62,320.33,46.0,20.0,13.9,651
196.0,426.59,2.0,20.0,13.0,651
426.55,473.87,21.0,21.0,10.8,651
236.53,103.53,2.0,18.0,9.8,652
580.61,341.33,44.0,22.0,13.2,652
204.99,438.65,5.0,19.0,15.1,652
195.25,154.49,4.0,16.0,12.5,653
602.09,360.54,42.0,22.0,14.0,653
213.55,454.05,4.0,19.0,10.3,653
196.0,178.52,2.0,16.0,10.8,654
623.02,379.46,46.0,23.0,16.0,654
116.0,442.0,1.0,15.0,10.3,655
516.0,332.96,20.0,18.0,9.6,657
111.0,460.0,1.0,14.0,11.1,657
188.54,251.03,6.0,22.0,16.9,658
539.03,322.83,38.0,25.0,19.4,658
190.35,261.25,5.0,22.0,15.6,659
563.14,328.42,40.0,24.0,14.7,659
108.0,454.0,1.0,19.0,16.4,659
589.25,340.9,41.0,27.0,19.9,660
615.27,357.58,40.0,29.0,19.9,661
638.37,375.64,17.0,23.0,17.2,662
59.8,442.16,11.0,17.0,9.4,663
61.04,448.14,11.0,18.0,10.2,664
40.0,298.0,1.0,22.0,20.3,665
277.47,340.49,6.0,17.0,13.6,665
636.19,394.3,27.0,22.0,15.1,665
42.0,300.0,1.0,17.0,13.8,666
278.85,352.58,7.0,16.0,11.5,666
106.45,357.55,4.0,21.0,19.8,666
613.98,386.9,19.0,22.0,17.3,666
104.34,363.85,5.0,23.0,21.9,667
280.51,364.6,6.0,21.0,15.6,667
55.0,305.0,1.0,19.0,10.7,668
100.79,370.12,4.0,22.0,17.9,668
567.45,375.06,17.0,20.0,13.8,668
65.0,305.0,1.0,18.0,15.5,669
546.11,371.8,26.0,30.0,22.1,669
97.44,377.56,4.0,22.0,15.6,669
282.18,385.44,5.0,20.0,13.9,669
73.0,305.0,1.0,19.0,16.3,670
542.08,373.51,33.0,35.0,31.9,670
95.0,385.95,3.0,23.0,13.7,670
93.23,390.37,4.0,24.0,18.7,671
87.0,301.0,1.0,15.0,15.1,672
