nr,datetime
0,2022-06-26 20:46:48.984373000
1,2022-06-26 20:46:49.051039800
2,2022-06-26 20:46:49.117706600
3,2022-06-26 20:46:49.184373400
4,2022-06-26 20:46:49.251040200
5,2022-06-26 20:46:49.317707000
6,2022-06-26 20:46:49.384373800
7,2022-06-26 20:46:49.451040600
8,2022-06-26 20:46:49.517707400
9,2022-06-26 20:46:49.584374200
10,2022-06-26 20:46:49.651041000
11,2022-06-26 20:46:49.717707800
12,2022-06-26 20:46:49.784374600
13,2022-06-26 20:46:49.851041400
14,2022-06-26 20:46:49.917708200
15,2022-06-26 20:46:49.984375000
16,2022-06-26 20:46:50.051041800
17,2022-06-26 20:46:50.117708600
18,2022-06-26 20:46:50.184375400
19,2022-06-26 20:46:50.251042200
20,2022-06-26 20:46:50.317709000
21,2022-06-26 20:46:50.384375800
22,2022-06-26 20:46:50.451042600
23,2022-06-26 20:46:50.517709400
24,2022-06-26 20:46:50.584376200
25,2022-06-26 20:46:50.651043000
26,2022-06-26 20:46:50.717709800
27,2022-06-26 20:46:50.784376600
28,2022-06-26 20:46:50.851043400
29,2022-06-26 20:46:50.917710200
30,2022-06-26 20:46:50.984377000
31,2022-06-26 20:46:51.051043800
32,2022-06-26 20:46:51.117710600
33,2022-06-26 20:46:51.184377400
34,2022-06-26 20:46:51.251044200
35,2022-06-26 20:46:51.317711000
36,2022-06-26 20:46:51.384377800
37,2022-06-26 20:46:51.451044600
38,2022-06-26 20:46:51.517711400
39,2022-06-26 20:46:51.584378200
40,2022-06-26 20:46:51.651045000
41,2022-06-26 20:46:51.717711800
42,2022-06-26 20:46:51.784378600
43,2022-06-26 20:46:51.851045400
44,2022-06-26 20:46:51.917712200
45,2022-06-26 20:46:51.984379000
46,2022-06-26 20:46:52.051045800
47,2022-06-26 20:46:52.117712600
48,2022-06-26 20:46:52.184379400
49,2022-06-26 20:46:52.251046200
50,2022-06-26 20:46:52.317713000
51,2022-06-26 20:46:52.384379800
52,2022-06-26 20:46:52.451046600
53,2022-06-26 20:46:52.517713400
54,2022-06-26 20:46:52.584380200
55,2022-06-26 20:46:52.651047000
56,2022-06-26 20:46:52.717713800
57,2022-06-26 20:46:52.784380600
58,2022-06-26 20:46:52.851047400
59,2022-06-26 20:46:52.917714200
60,2022-06-26 20:46:52.984381000
61,2022-06-26 20:46:53.051047800
62,2022-06-26 20:46:53.117714600
63,2022-06-26 20:46:53.184381400
64,2022-06-26 20:46:53.251048200
65,2022-06-26 20:46:53.317715000
66,2022-06-26 20:46:53.384381800
67,2022-06-26 20:46:53.451048600
68,2022-06-26 20:46:53.517715400
69,2022-06-26 20:46:53.584382200
70,2022-06-26 20:46:53.651049000
71,2022-06-26 20:46:53.717715800
72,2022-06-26 20:46:53.784382600
73,2022-06-26 20:46:53.851049400
74,2022-06-26 20:46:53.917716200
75,2022-06-26 20:46:53.984383000
76,2022-06-26 20:46:54.051049800
77,2022-06-26 20:46:54.117716600
78,2022-06-26 20:46:54.184383400
79,2022-06-26 20:46:54.251050200
80,2022-06-26 20:46:54.317717000
81,2022-06-26 20:46:54.384383800
82,2022-06-26 20:46:54.451050600
83,2022-06-26 20:46:54.517717400
84,2022-06-26 20:46:54.584384200
85,2022-06-26 20:46:54.651051000
86,2022-06-26 20:46:54.717717800
87,2022-06-26 20:46:54.784384600
88,2022-06-26 20:46:54.851051400
89,2022-06-26 20:46:54.917718200
90,2022-06-26 20:46:54.984385000
91,2022-06-26 20:46:55.051051800
92,2022-06-26 20:46:55.117718600
93,2022-06-26 20:46:55.184385400
94,2022-06-26 20:46:55.251052200
95,2022-06-26 20:46:55.317719000
96,2022-06-26 20:46:55.384385800
97,2022-06-26 20:46:55.451052600
98,2022-06-26 20:46:55.517719400
99,2022-06-26 20:46:55.584386200
100,2022-06-26 20:46:55.651053000
101,2022-06-26 20:46:55.717719800
102,2022-06-26 20:46:55.784386600
103,2022-06-26 20:46:55.851053400
104,2022-06-26 20:46:55.917720200
105,2022-06-26 20:46:55.984387000
106,2022-06-26 20:46:56.051053800
107,2022-06-26 20:46:56.117720600
108,2022-06-26 20:46:56.184387400
109,2022-06-26 20:46:56.251054200
110,2022-06-26 20:46:56.317721000
111,2022-06-26 20:46:56.384387800
112,2022-06-26 20:46:56.451054600
113,2022-06-26 20:46:56.517721400
114,2022-06-26 20:46:56.584388200
115,2022-06-26 20:46:56.651055000
116,2022-06-26 20:46:56.717721800
117,2022-06-26 20:46:56.784388600
118,2022-06-26 20:46:56.851055400
119,2022-06-26 20:46:56.917722200
120,2022-06-26 20:46:56.984389000
121,2022-06-26 20:46:57.051055800
122,2022-06-26 20:46:57.117722600
123,2022-06-26 20:46:57.184389400
124,2022-06-26 20:46:57.251056200
125,2022-06-26 20:46:57.317723000
126,2022-06-26 20:46:57.384389800
127,2022-06-26 20:46:57.451056600
128,2022-06-26 20:46:57.517723400
129,2022-06-26 20:46:57.584390200
130,2022-06-26 20:46:57.651057000
131,2022-06-26 20:46:57.717723800
132,2022-06-26 20:46:57.784390600
133,2022-06-26 20:46:57.851057400
134,2022-06-26 20:46:57.917724200
135,2022-06-26 20:46:57.984391000
136,2022-06-26 20:46:58.051057800
137,2022-06-26 20:46:58.117724600
138,2022-06-26 20:46:58.184391400
139,2022-06-26 20:46:58.251058200
140,2022-06-26 20:46:58.317725000
141,2022-06-26 20:46:58.384391800
142,2022-06-26 20:46:58.451058600
143,2022-06-26 20:46:58.517725400
144,2022-06-26 20:46:58.584392200
145,2022-06-26 20:46:58.651059000
146,2022-06-26 20:46:58.717725800
147,2022-06-26 20:46:58.784392600
148,2022-06-26 20:46:58.851059400
149,2022-06-26 20:46:58.917726200
150,2022-06-26 20:46:58.984393000
151,2022-06-26 20:46:59.051059800
152,2022-06-26 20:46:59.117726600
153,2022-06-26 20:46:59.184393400
154,2022-06-26 20:46:59.251060200
155,2022-06-26 20:33:53.148278000
156,2022-06-26 20:46:59.384393800
157,2022-06-26 20:46:59.451060600
158,2022-06-26 20:46:59.517727400
159,2022-06-26 20:46:59.584394200
160,2022-06-26 20:46:59.651061000
161,2022-06-26 20:46:59.717727800
162,2022-06-26 20:46:59.784394600
163,2022-06-26 20:46:59.851061400
164,2022-06-26 20:46:59.917728200
165,2022-06-26 20:46:59.984395000
166,2022-06-26 20:47:00.051061800
167,2022-06-26 20:47:00.117728600
168,2022-06-26 20:47:00.184395400
169,2022-06-26 20:47:00.251062200
170,2022-06-26 20:47:00.317729000
171,2022-06-26 20:47:00.384395800
172,2022-06-26 20:47:00.451062600
173,2022-06-26 20:47:00.517729400
174,2022-06-26 20:47:00.584396200
175,2022-06-26 20:47:00.651063000
176,2022-06-26 20:47:00.717729800
177,2022-06-26 20:47:00.784396600
178,2022-06-26 20:47:00.851063400
179,2022-06-26 20:47:00.917730200
180,2022-06-26 20:47:00.984397000
181,2022-06-26 20:47:01.051063800
182,2022-06-26 20:47:01.117730600
183,2022-06-26 20:47:01.184397400
184,2022-06-26 20:47:01.251064200
185,2022-06-26 20:47:01.317731000
186,2022-06-26 20:47:01.384397800
187,2022-06-26 20:47:01.451064600
188,2022-06-26 20:47:01.517731400
189,2022-06-26 20:47:01.584398200
190,2022-06-26 20:47:01.651065000
191,2022-06-26 20:47:01.717731800
192,2022-06-26 20:47:01.784398600
193,2022-06-26 20:47:01.851065400
194,2022-06-26 20:47:01.917732200
195,2022-06-26 20:47:01.984399000
196,2022-06-26 20:47:02.051065800
197,2022-06-26 20:47:02.117732600
198,2022-06-26 20:47:02.184399400
199,2022-06-26 20:47:02.251066200
200,2022-06-26 20:47:02.317733000
201,2022-06-26 20:47:02.384399800
202,2022-06-26 20:47:02.451066600
203,2022-06-26 20:47:02.517733400
204,2022-06-26 20:47:02.584400200
205,2022-06-26 20:47:02.651067000
206,2022-06-26 20:47:02.717733800
207,2022-06-26 20:47:02.784400600
208,2022-06-26 20:47:02.851067400
209,2022-06-26 20:47:02.917734200
210,2022-06-26 20:47:02.984401000
211,2022-06-26 20:47:03.051067800
212,2022-06-26 20:47:03.117734600
213,2022-06-26 20:47:03.184401400
214,2022-06-26 20:47:03.251068200
215,2022-06-26 20:47:03.317735000
216,2022-06-26 20:47:03.384401800
217,2022-06-26 20:47:03.451068600
218,2022-06-26 20:47:03.517735400
219,2022-06-26 20:47:03.584402200
220,2022-06-26 20:47:03.651069000
221,2022-06-26 20:47:03.717735800
222,2022-06-26 20:47:03.784402600
223,2022-06-26 20:47:03.851069400
224,2022-06-26 20:47:03.917736200
225,2022-06-26 20:47:03.984403000
226,2022-06-26 20:47:04.051069800
227,2022-06-26 20:47:04.117736600
228,2022-06-26 20:47:04.184403400
229,2022-06-26 20:47:04.251070200
230,2022-06-26 20:47:04.317737000
231,2022-06-26 20:47:04.384403800
232,2022-06-26 20:47:04.451070600
233,2022-06-26 20:47:04.517737400
234,2022-06-26 20:47:04.584404200
235,2022-06-26 20:47:04.651071000
236,2022-06-26 20:47:04.717737800
237,2022-06-26 20:47:04.784404600
238,2022-06-26 20:47:04.851071400
239,2022-06-26 20:47:04.917738200
240,2022-06-26 20:47:04.984405000
241,2022-06-26 20:47:05.051071800
242,2022-06-26 20:47:05.117738600
243,2022-06-26 20:47:05.184405400
244,2022-06-26 20:47:05.251072200
245,2022-06-26 20:47:05.317739000
246,2022-06-26 20:47:05.384405800
247,2022-06-26 20:47:05.451072600
248,2022-06-26 20:47:05.517739400
249,2022-06-26 20:47:05.584406200
250,2022-06-26 20:47:05.651073000
251,2022-06-26 20:47:05.717739800
252,2022-06-26 20:47:05.784406600
253,2022-06-26 20:47:05.851073400
254,2022-06-26 20:47:05.917740200
255,2022-06-26 20:47:05.984407000
256,2022-06-26 20:47:06.051073800
257,2022-06-26 20:47:06.117740600
258,2022-06-26 20:47:06.184407400
259,2022-06-26 20:47:06.251074200
260,2022-06-26 20:47:06.317741000
261,2022-06-26 20:47:06.384407800
262,2022-06-26 20:47:06.451074600
263,2022-06-26 20:47:06.517741400
264,2022-06-26 20:47:06.584408200
265,2022-06-26 20:47:06.651075000
266,2022-06-26 20:47:06.717741800
267,2022-06-26 20:47:06.784408600
268,2022-06-26 20:47:06.851075400
269,2022-06-26 20:47:06.917742200
270,2022-06-26 20:47:06.984409000
271,2022-06-26 20:47:07.051075800
272,2022-06-26 20:47:07.117742600
273,2022-06-26 20:47:07.184409400
274,2022-06-26 20:47:07.251076200
275,2022-06-26 20:47:07.317743000
276,2022-06-26 20:47:07.384409800
277,2022-06-26 20:47:07.451076600
278,2022-06-26 20:47:07.517743400
279,2022-06-26 20:47:07.584410200
280,2022-06-26 20:47:07.651077000
281,2022-06-26 20:47:07.717743800
282,2022-06-26 20:47:07.784410600
283,2022-06-26 20:47:07.851077400
284,2022-06-26 20:47:07.917744200
285,2022-06-26 20:47:07.984411000
286,2022-06-26 20:47:08.051077800
287,2022-06-26 20:47:08.117744600
288,2022-06-26 20:47:08.184411400
289,2022-06-26 20:47:08.251078200
290,2022-06-26 20:47:08.317745000
291,2022-06-26 20:47:08.384411800
292,2022-06-26 20:47:08.451078600
293,2022-06-26 20:47:08.517745400
294,2022-06-26 20:47:08.584412200
295,2022-06-26 20:47:08.651079000
296,2022-06-26 20:47:08.717745800
297,2022-06-26 20:47:08.784412600
298,2022-06-26 20:47:08.851079400
299,2022-06-26 20:47:08.917746200
300,2022-06-26 20:47:08.984413000
301,2022-06-26 20:47:09.051079800
302,2022-06-26 20:47:09.117746600
303,2022-06-26 20:47:09.184413400
304,2022-06-26 20:47:09.251080200
305,2022-06-26 20:47:09.317747000
306,2022-06-26 20:47:09.384413800
307,2022-06-26 20:47:09.451080600
308,2022-06-26 20:47:09.517747400
309,2022-06-26 20:47:09.584414200
310,2022-06-26 20:47:09.651081000
311,2022-06-26 20:47:09.717747800
312,2022-06-26 20:47:09.784414600
313,2022-06-26 20:47:09.851081400
314,2022-06-26 20:47:09.917748200
315,2022-06-26 20:47:09.984415000
316,2022-06-26 20:47:10.051081800
317,2022-06-26 20:47:10.117748600
318,2022-06-26 20:47:10.184415400
319,2022-06-26 20:47:10.251082200
320,2022-06-26 20:47:10.317749000
321,2022-06-26 20:47:10.384415800
322,2022-06-26 20:47:10.451082600
323,2022-06-26 20:47:10.517749400
324,2022-06-26 20:47:10.584416200
325,2022-06-26 20:47:10.651083000
326,2022-06-26 20:47:10.717749800
327,2022-06-26 20:47:10.784416600
328,2022-06-26 20:47:10.851083400
329,2022-06-26 20:47:10.917750200
330,2022-06-26 20:47:10.984417000
331,2022-06-26 20:47:11.051083800
332,2022-06-26 20:47:11.117750600
333,2022-06-26 20:47:11.184417400
334,2022-06-26 20:47:11.251084200
335,2022-06-26 20:47:11.317751000
336,2022-06-26 20:47:11.384417800
337,2022-06-26 20:47:11.451084600
338,2022-06-26 20:47:11.517751400
339,2022-06-26 20:47:11.584418200
340,2022-06-26 20:47:11.651085000
341,2022-06-26 20:47:11.717751800
342,2022-06-26 20:47:11.784418600
343,2022-06-26 20:47:11.851085400
344,2022-06-26 20:47:11.917752200
345,2022-06-26 20:47:11.984419000
346,2022-06-26 20:47:12.051085800
347,2022-06-26 20:47:12.117752600
348,2022-06-26 20:47:12.184419400
349,2022-06-26 20:47:12.251086200
350,2022-06-26 20:47:12.317753000
351,2022-06-26 20:47:12.384419800
352,2022-06-26 20:47:12.451086600
353,2022-06-26 20:47:12.517753400
354,2022-06-26 20:47:12.584420200
355,2022-06-26 20:47:12.651087000
356,2022-06-26 20:47:12.717753800
357,2022-06-26 20:47:12.784420600
358,2022-06-26 20:47:12.851087400
359,2022-06-26 20:47:12.917754200
360,2022-06-26 20:47:12.984421000
361,2022-06-26 20:47:13.051087800
362,2022-06-26 20:47:13.117754600
363,2022-06-26 20:47:13.184421400
364,2022-06-26 20:47:13.251088200
365,2022-06-26 20:47:13.317755000
366,2022-06-26 20:47:13.384421800
367,2022-06-26 20:47:13.451088600
368,2022-06-26 20:47:13.517755400
369,2022-06-26 20:47:13.584422200
370,2022-06-26 20:47:13.651089000
371,2022-06-26 20:47:13.717755800
372,2022-06-26 20:47:13.784422600
373,2022-06-26 20:47:13.851089400
374,2022-06-26 20:47:13.917756200
375,2022-06-26 20:47:13.984423000
376,2022-06-26 20:47:14.051089800
377,2022-06-26 20:47:14.117756600
378,2022-06-26 20:47:14.184423400
379,2022-06-26 20:47:14.251090200
380,2022-06-26 20:47:14.317757000
381,2022-06-26 20:47:14.384423800
382,2022-06-26 20:47:14.451090600
383,2022-06-26 20:47:14.517757400
384,2022-06-26 20:47:14.584424200
385,2022-06-26 20:47:14.651091000
386,2022-06-26 20:47:14.717757800
387,2022-06-26 20:47:14.784424600
388,2022-06-26 20:47:14.851091400
389,2022-06-26 20:47:14.917758200
390,2022-06-26 20:47:14.984425000
391,2022-06-26 20:47:15.051091800
392,2022-06-26 20:47:15.117758600
393,2022-06-26 20:47:15.184425400
394,2022-06-26 20:47:15.251092200
395,2022-06-26 20:47:15.317759000
396,2022-06-26 20:47:15.384425800
397,2022-06-26 20:47:15.451092600
398,2022-06-26 20:47:15.517759400
399,2022-06-26 20:47:15.584426200
400,2022-06-26 20:47:15.651093000
401,2022-06-26 20:47:15.717759800
402,2022-06-26 20:47:15.784426600
403,2022-06-26 20:47:15.851093400
404,2022-06-26 20:47:15.917760200
405,2022-06-26 20:47:15.984427000
406,2022-06-26 20:47:16.051093800
407,2022-06-26 20:47:16.117760600
408,2022-06-26 20:47:16.184427400
409,2022-06-26 20:47:16.251094200
410,2022-06-26 20:47:16.317761000
411,2022-06-26 20:47:16.384427800
412,2022-06-26 20:47:16.451094600
413,2022-06-26 20:47:16.517761400
414,2022-06-26 20:47:16.584428200
415,2022-06-26 20:47:16.651095000
416,2022-06-26 20:47:16.717761800
417,2022-06-26 20:47:16.784428600
418,2022-06-26 20:47:16.851095400
419,2022-06-26 20:47:16.917762200
